,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.334891517298821,0.318233791956028,0,0.0738333520567722,0,-0.090705050953624,0,0,0.183745744477012,0,0,0,-0.0405394339422598,0,-0.0819675545398443,0,0,0,0,0,0.0330260839422827,0,0,0,0,0.0111982421640412,-0.0382188438809526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.0701351758531805,0,-0.102529554922304,-0.0739751589804807
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.208713305891907,0.0261745032661018,0,0.313344063334668,0,0,0,0,0,0,-0.0227015675124901,0,0,0,0,-0.0262085836151968,0,0,0,0,0.058343263866519,0,0,0,0,0,0,-0.292251954192127,0.208015261329035,0,0,0.249593241965676,0,0,0,0.0444777040427631,0.0585830599575581,0,0,0
X601939.CH.EQUITY,0.43667705637286,0,0,0.0892517781808358,0.114494220589642,0,0,0,0,0,0,0,0.14030903568309,0,0,0,0,0,0,0,0.132081467419672,0,0.0114222731244828,0.0319496563449755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328096236072621,0,0,0,3.46944695195361e-18,0.00722493415571643,0,-0.174738774117423,0,0,0,0,0
X601288.CH.EQUITY,0.413439034007993,0,0.18951698222531,0,0.151910283524969,0.0575484966547382,0,0.0379833307602209,0,0,0,0,0,0.0100962222786017,0,0,0,0,0,0,0,0,0,0,0,0,0.0554405850430055,0,0,0,0,0,0,0.0620091202184074,0,0,0,0.0893945829868726,0.142040788478668,0,0,0,0,0.0603209702905422,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.263034368598351,0,0.130330692610786,0,0,0.0849824700252702,-0.097726224605806,-0.0988806325290726,0,0.381143050787911,0,0,0.20307736275833,0,0,0,0.305609916611157,-0.076062485100937,0,0,-0.246617132939832,0,0.41175023214535,0,0,-0.00651680587304283,0,0,0,0,0,0,0,0,0,0,0,0.0144280153410755,0,0.185911341424453,0,0,0,0,0,0,0,0,0.0776614038896627,0
X601988.CH.EQUITY,0.0758474830719473,0,0.189464038216369,0.141018358062266,0,0,0,0.0829214537749606,0,0.119622677573399,0.256499772541777,0,0,-0.318401681409356,0,0,0,0,0,0,0.0248831897957015,0,0,0,0,0,0.0750916592652723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437145146198058,0,0,0,0.139420170644264,0,0,0,0,0.00865418282388207,0.0834341420327357
X600036.CH.EQUITY,0,0.248542479254106,0,0,0,0,0,0,0,0,0,0,0.201920192482392,0,0,0,0.108773841430537,0,0,0,0,0,0,0.111494871904643,0,0,-0.0114127304305435,0,0,0,0,0.204745261919172,0,-0.0163765156503382,0,0,0,0,0,0,0.0992749095864602,0.0740629051517634,0,0,0,0,0.0798604682720727,0,0.13152129574384,0.0626519676022173,0
X601628.CH.EQUITY,0,0,0,0.184612698110127,0,0,0,0,0,0.0806178864177018,0,0,0,0,0,0,0,0,0,0.232091840114954,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0825594254953042,0,0,0,0,0,0,0.157475896544304,0,0,0,0,0,0,-0.0813971845224629,0.00564572727192721,0.155689231881324,0.0812991494287198
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638719441620126,0,0,0,0.199837777137247,0.016777885750797,0,0,0.112076840183096,0.187535397946838,0,0,0,0,0,0,0.346730095808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697490743875775,0,0,0.0199275741288095,0.0228445318970709,0
X601166.CH.EQUITY,0,0,0,0,0,0.185400967912706,0.0895716991018048,0.0718278362796687,0,0,0,0,0,0,0.157035903053466,0,0,0,0,0,0,0,0,0,0,0,0.0547521534802887,0,0,0,0,0.401902078908602,0,0.137283649397815,0,0,0,0,0,0.0719915726580852,-0.00222314345835594,0,0,0,0,0,0,0,0,0,-0.119655246232171
X601328.CH.EQUITY,0,0.0439363436400834,1.38777878078145e-17,0,0.088524274725759,0.0860111723184472,0,0,0,0,0,0.0768826724809525,0,0,0,0,0,0,0,0.194696323732585,-0.194109054716479,0,0.211377226802557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380299244051101,0,0,0.219299729517867,0.0623465431030664,0.0214582393716264,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0901081834749309,0,0.018290474130422,0,0.0910864310947139,0.269216598311098,0,0,0,0.285280484074402,0,0.151726303873202,0,0,-0.055083020666317,0,0,0,0,0,0,0.0582835345989645,0,0,0,0,0.0980600099385357,-0.00958843931603546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046490221671132,0,0,0,0,0.065586584861399
X000001.CH.EQUITY,0,0.0734964483633452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950060119893966,0,0,0,0,0,0.10321275266985,-0.232583688064396,0,0.299406750738152,-0.0314648354869803,0,0,0.16432244413688,0,-0.173600068006609,0,0,0,0,-0.029981120714125,0.00419958360723167,0.38700153321186,0,-4.33680868994202e-19,-0.143079384537273
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,-0.201603586091003,0,0,0,0,0,0,0,0,0,0,0.381490864184087,0,-0.0786891848132844,0,0,0,0,0,-0.0868106186528983,0,0.173817201596615,0,0.0408559589141267,-0.126568933956484,0.116376023557127,0,0,0,0,0,0.00929409017804041,3.46944695195361e-18,0,0,0,0.072549292264175,0,0,0.249024037472782,0,0.163610089661443,-0.061945655647866
