,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.2652551379874,0.160312556329938,0,0,0,0,0,0,0,0,0,0,0.188515555203908,0,0,0,0,0,0,0,0,0,-0.297074302295843,0,0,-0.190185628781466,0.8531028625811,0,0,-0.0384212065768478,0.0516880796426926,0,-0.0300498158208552,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-0.092953936979904,0,0.281610386597948,0,0,0,0,0,0,0.110506523169665,0,0.147226053258098,0,0,0,0.137520243719398,0.00622503825972541,0,0,0,0,1.38777878078145e-17,0,0,0.0198616136933658,0,0,0,0,0,0,0.125249368466802,0,0.0483269535569578,0.265404007152013,0,0,0,0,0,0,0,0,0,0,0,-0.134560862052198
X601939.CH.EQUITY,0.271484084501357,0,0,0,0.0847009788517404,0,0,0,0,0.159921577863049,0,0,0,0,0,0,0,0.0783410305849425,0,0,0,0,0,0,0,0,0,0,0.0602314485905171,0.0593732590012283,0,0,0,-0.223779039924683,-0.175485903790641,0,0,0.120519752231136,0.48096592199062,0,0,0,0,0,0,0.0707692946804604,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.354964875375971,0.0939270243179604,0.0479457429458948,0.394171645420552,0,0,0,0.270590653551726,0.0235153548196812,0,0,0,0,0,0,0,-0.182128827164217,0,0,0,0,0,0,0,0,-0.606644932436539,0,0,0,0,0,0,0,0,0,0,0,0.408364882459351,0,0,0.126251152495516,0,0,0
X5.HK.EQUITY,-0.0527434732895207,-0.152854878382965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622275570214085,0,0.225492711878322,-0.0426352591789176,0.223150897779648,0,0,0.103598565207315,0.187552197549848,0,0,0,0,0,0,0,-0.0540294407505193,0,0,0,0,-0.0714005902703192,0,0,0,0,0.0363112666271955,0,0,0,0,0,0,-0.0984968524147411,0.155330926067425,0
X601988.CH.EQUITY,-0.1037505079663,0,0,0,0.379455034613574,0,0,0,0,0,0,0,0,0,0.0679945128352942,0,0,0,0.445866220998133,0,0,0,0,-0.111211501510756,0,0,0,0,0,-0.332615133220437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781277646111241,0,0,0,0,0
X600036.CH.EQUITY,0,0.391757897703061,-0.0685931891251215,0,-0.0338562319899105,0.0223437104190341,0,0,0,0.559833924612825,0,0.0936248031810741,0,0,0,0,8.67361737988404e-19,0,0,0,-0.100322357368391,0,0,0.270640904527203,0,0,0.105552549675313,0,0,0,0,0.0389867985335877,0,-0.301230449801829,0,0,0,0,0,0,0,0.124239771265197,0,0,0.139380590538286,-0.0385539112712456,0,0,0,0,0.0512660081547843
X1299.HK.EQUITY,0,0,0,0,0.181918278129019,0,0,0,0,0,0,-0.0783148072367765,0,0,0.0322108737502168,0,0,0,0,0,0,0,0,0,0,0.158933556474758,0,0,0.101965578394113,0,0.253762620530131,0,0,0.0589386660159245,0,0,0,-0.0351385258723245,0,0,0,-0.0928320106989153,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.000775571301896606,0.0475430488177164,0.0158360993135241,0,0,0,0,0,0,0.109191119870229,0,0,0.444527870919,0,0,0,0,0.0201202990453172,-0.0204354300567893,0,0,0,0,0,0,0,0,0,0,0,-0.0414536891447078,0,0,0,0.151066603334222,0,0,0.0113601182941166,0.136480588628265,0,0,0,0,0,0.041139815865731,0,0,0,0,-0.163645790439673
X601328.CH.EQUITY,0,0,3.46944695195361e-18,0.00659869199152052,0,0,0.481661891679858,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0538353110420293,0,0.21581633024832,0,0.178427408903619,0.108562007378565,0,0,0,0,0,0,0,-0.170829608299162,0,0,0,0,0,-0.056174476721681,0,0.10266023258784,0,0,-0.0291536353895949,0,0,0,0,-0.232586679155063
X601166.CH.EQUITY,0,0,0,0.254114533506129,0,0,0,0,0,0,0,0.256210170316683,0,0,0,0.0198806103654035,0,0,0,0.0467567051423691,0.122426523596246,0,0,0,0,0,0,0,0.154360313581171,0,0,0.0526605842559942,0,0,0,0,0,0.00578237764197071,0,0,0,0,0,0,0,0,0,0,0,-0.0173022986047368,0
