,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.140268590612845,0,0,0,0,0,0,-0.00190964382542713,0,0,0,0,0,0,0,0,0,0,-0.0198086836649269,0,0.0178696097199054,0.348663991499294,-0.180738928867311,0.428063577559273,0.248170540027481,0,0,-0.0918491649447838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024904939829508
X601318.CH.EQUITY,0,0,0,0,0,0.306549196631115,0,0,0,-0.0687635135718568,0,0,0,0.0608787866232562,0,0,0,0.0245228191437922,0,0,0,0,0,0,0,0,0,0,0,0.0219620969381165,0.0823282290205872,0,0,0,0,0.262127088216619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068201443861762
X601939.CH.EQUITY,0,0.0400863467367853,0,0.80937061649969,0,0,0.0050510554837101,0,0,0.0357972624489422,0,0.0118882049973835,-0.0572233885898573,2.16840434497101e-19,0,0,0,0.0999562020065203,0,0,0,0.00777423204650389,0,0,0,0,0,0.0263684476077409,0,0,0.0245202781172204,0,0,0,0,0,0,0.082133085285976,0,0.0219068268407436,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.919562226545273,0,-0.084181248358673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134428780215625,0,0,0,0,0,0,0,0,0.0482661664043487,0.0162495396046472,0,0,0,0,0,0,0,0,0,0.00357158806543098,-0.00686404787323328,0,-0.079391680843539,0,0,0,0,1.73472347597681e-18,4.33680868994202e-19,0,0,-0.0540719202555731,0
X601628.CH.EQUITY,0.00940959122257619,0,0,0,0,0,0,0,0,0.295202666692896,0.203994964209234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880368785214269,0,0,0,0,0,0,0,0,0,0.537468270128618,0,0,0,0,0,0,0,0,0.136603235788324,0.193101147783334,0,0,0,0.0866124677178219
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0,0
X601988.CH.EQUITY,0,0,0,0.0334964123142501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346638732047212,0,0,0,0,0,0,0.0340391516941302,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387212898776043,0,0,0,-0.0833224717445822,0.0248986172054192,0,1.01004693620492,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0673041898398969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372289964393074,0,0,0,0,0,0,0,0,0,0.0980500995119344,0.263472917096854,0,8.67361737988404e-19,0.00258802376555742,0,0,0,0,0,0.048947229153771,0,0,0,0,0.094355491779753,0,0,0,0.0781860112039537
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154078254195436,0,0,0,0,0,-0.0550333399907929,0,0,0.157596381282888,0.500304308831876,0,0,0,0,0,0,0,0,-0.100117304276719,0.107958967846919,0,0,0,0,0.0314359227762305,0.0667507355417086,0,0,-0.143883594155205,0,0.0566911400945652,0.129437432010172,0
X388.HK.EQUITY,0,0,0,0,0.136420329312997,0,0,0.157864204524527,0,0,0,0,0,0,0,0,-0.0596420030155021,0,0,0,0,0,0.356257453960799,0,0.232840807139484,0,0,0,-0.00258630567455912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237452823036331,0,0,-0.246649841728429,0,0.273918337999709
X600030.CH.EQUITY,0,0,0,0,0.0404979529664651,0,0,-0.111424317067765,0,0.087938043791086,0,0,0.200652065358185,0,0,0,0,0,0,0,0,0,0,0,0.057007032611527,0,0,0,0,0,0,0,0.183596485301249,-0.0247602377058557,0,0.176138387507312,0,0,0,0.193203359610942,0.0428286375132248,0,0,0.115071062306678,0,0,0,0.0616664692732408,0,0,0,0.00926624436141303
X601658.CH.Equity,0,0.156465150114851,0.237582762940437,0.0119586502074199,0,0,0,0,0,-0.019138239145397,0,0,0,0,0,0,0,0,0.107117712963869,0,-0.228627916047438,0,-0.0857546601939663,0,0,0,0,0,-0.0133128630388982,0.005686391952106,0,0,0,0,0,0,0,0,-0.0475824382525186,0,0,0,0.814204601176955,0,0,0,-0.222382738419488,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0615120224554761,0,8.67361737988404e-19,0.683145893593811,0,0,0,0,0.0237569332344168,0,0,0,-0.0301237096933223,0,0,0,0,0,0,0,0,0,-0.0134476884505803,0,0,0,0,0,-1.35525271560688e-20,0,-0.1031768855967,0,0.168430434459772,0,0,0,0,0,0,0,0.071316717351138,0,-0.0017629290531221,-0.045434747078834,0
X601166.CH.EQUITY,0,0,0,0,0,0.100742147571648,0.221426942227913,0.0355424053466573,0,0,0,0.0441256482585864,0,0,0,0,0.0400518106770646,0,0,0,0,0.0716556902475072,0,0,0,0,0,0,0,0,0,0.126181452283718,0,0,0.00878401688043087,0,0,0.0428149359962997,0.00772810302739524,0,0,0,0,0,0,0,0,-0.0295756814443128,0.401591969031327,0,0,0
