,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X388.HK.EQUITY,0,0,0,0,-0.0830045331599965,0,0.157730230207518,0,0,0,0,-0.0494580306746669,0,0.0527969034125907,0,0,0,0,0,-0.0781525295627611,0,0.574427313524109,0.0168314835653227,0,0,0,0,0,0,0,0,0,-0.0458737579261714,0,0,0,0,0,0,0,0.143317960338095,0.117894756572356,0.0197502740788508,0,-0.218942203234443,0,0,0,0,0,0.156636878708968,0
X601658.CH.Equity,0,0,0,0.27848925949148,0,0,0,0.062715612889093,-0.158932294408285,0.212770453645991,0.0327848555903452,0,0.140632347530657,0,0.116096356218204,0,0.375442202939629,0,0,0,0,0.24172492607356,-0.0293302875502309,0,0,0,0,0,0,0,0,-0.502785130211926,0,0,0,0,0,0,0,0,0,0,0,0.0131481726693295,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.174362683971173,0,0,0.235655954951012,0,0.24246716264521,0.0775877077781224,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.355980740261744,0,0,0,-0.0652145088203516,0,-0.170938287323399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0112748209002112,0.0355861223316073,0,0,0,0,0,0,0,0.406645204795918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177548731936463,0,0.195782681399249,0.114435772568918,0.0173404041458024,0,0,0,0,0.203568575082729,0,0.0104416081836592,0.035009303902435,0.0366175067170449,0.0681673779505235,0,0,0,0
X601601.CH.EQUITY,0,0.087632533829635,0,0.0161652975417436,0,0,0,0,0.0081621150323298,0,-0.0547588629904275,0,0.281103024138445,0,0,0,0,0.18722673668114,0,0,0.0609115991185729,0,0,0,0.146593619183005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145491752221716,0,0,0,0,0.0347385056257093
X000002.CH.EQUITY,0,-0.000827065951055937,0,0,0,0,0,0,0,0,-0.0943514248768843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276406414240461,0,0.581545984042361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177253156292886,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.117869178528843,0,0,0,0.0851392519410838,0.00405599620458691,0,0.110812843572471,0,0,0.343294955810116,0,0,0,0,0,0.0764277551360649,0,0,0,0,0,0,0,0,0,0,0,0,0.0166986372155794,0,0,0,0,0.120733944225962,0,0,0,0,0.0623458669926065,0,0,0,0,0
X600000.CH.EQUITY,0,0.0578207529174515,0,0,0.118566956399855,0,0,0,0,0.0467978339820899,0,0,0,0,0,0,0.509565472088628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500408309655331,0,0,0,0.00291877073364083,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.039806460430886,0,0,0,0,0,0,0,0,0,0,0.689875514460703,0,0,0,0,0,0,0,0,-0.125945210747318,0,0,0.0802968421231384,0,0,0,0,0,0,0.00220201674514527,0,0,0,0,0,0,0,0.168311096701245,0,0,0,0.0176950932823078,0,-0.0738768612288074,0,0,0,0,0.0991971230110973
X16.HK.EQUITY,0,-0.0450664732444674,0,0,0,0.20029670747767,0,0,0,-0.00898627823261286,0,0,0,0,0,-0.0830890142152888,0,0,0,0,0,0,0,0.0661434530400339,-3.46944695195361e-18,0,0,0,0,0,0.253352570288831,0,0.0853845219456215,0,0,0,0,0,0.126837502660024,0.244269069763297,0,0,0,0.070370159931596,0,-0.50924784226159,0,-0.174248484169645,-0.0206301368103204,0,0,0
X601319.CH.EQUITY,0,0.0873631404734826,0.11576159349339,0,0.0221961607003349,0,0,0,0,0,0,0,0.191529364536487,0,0,0,0,0,0,-0.0410302575868093,0,0,0,0,0,0,0,0.0357946091105573,0,0,0,0,0.0579765942210596,0,0.308110253517737,0.0450341509293232,0,0,0,0,0,-0.100521095386375,0.0508287113728833,0,0.295528242954681,0,0,-3.46944695195361e-18,0,0,0.0253859578002828,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0221207243909964,0.0512208912628883,0,0,0,0,0,0,0.0668963327459428,0,0,0,-0.0827555147973026,0,0,0,0,0,0,0,-0.048644530468971,0.107388598145739,0,0,0,0.0958850270019683,0,0,0,0,0,0,0,0,0,0.305667394133418,0,0.353414888321117,0,0,0,0.0339643837721286
X11.HK.EQUITY,0,0.0777608449812481,-0.00936002981268962,0.184121099049196,0,0,0,8.67361737988404e-19,0.620345526987538,0,0.0741325655649638,0,0,0,0,0,0,0,0,0,0,-0.0478770934929192,0,0,0.24719895586652,0,-0.0176555536026422,0,0,0,0,0,0.110318101738615,0,0,0,0,0.0660994387366678,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0757814874924437
X600016.CH.EQUITY,0,0,0.0748346767459667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913661200046946,0,0,0,0.0722843174566933,0,-0.0177335238729385,0,0,0.26870526053682,0,0.0164804117942691,0.0321502533321049,0.101543050678362,0,0,0,0.557976606977511,0,0,0,0,0,0,0,0,-0.532168073381375,0,0,0,0.292332797903123,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.212956596649844,0,0,0,0,0,0,0,0.151329318631512,0,0,0.377871470476902,0,0,0,0,0,0.0972354458696155,0,0,0,0,0,-0.137974708684764,0,0,0,0,0,0,0.0327412500539613,0,0,0,0,0.21804660206294,-0.184741872859546,0,0,0.0302124225842952,0
X601998.CH.EQUITY,0,0,0,0.358132457746169,0,0,0.250788751319961,0.0844147906795794,0,0,0,0,0,0,0,0.129177674322441,0,0,0.0672178570382123,0,0,0,0,0.134484784586712,0,0,0,0,0.376873292862575,0,0,0,0,0,0,0.0484148515674396,0,0,0,0,0,0,0,0,0,0,0,0,0.0114781106830957,0,-0.0515808788191875,0
X002142.CH.EQUITY,0,0,0,0,0.13434551319145,0,0,0,0,0.0526341100756574,0,0,0.0866535767052965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153174316567007,0.104428056946114,0,0,0.313093011043272,0,0,0,0,-0.0601712010841822,0,0,0,-0.016455953961934,0.05254862042913,0,0,0,0,0,0,-0.0350461617472559
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.11354963539002,0,0,0,0,0.560222832635256,0,0.0732081462677207,-0.132933601609638,-0.0122316166410051,0,0,0,0.164615698094781,0,0,-3.46944695195361e-18,0,-0.0785989200473502,0,0,0,0,0,0.203840083356886,0,0,0.20212881013805,0,0,-0.0726651499599364,0,0,0,0,0,0.186628793052129,0,0,0,0,0
X601818.CH.EQUITY,-0.173425417429141,0.122646719445541,0,0,0,0.0740362817391966,0,0,0,0.115644433565436,-0.0237565433748349,0.107771677783077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343991947589271,0.27122539674534,0,0,0,0,0,0.0819494709240314,0,0,0,0,0,0,0,0,0.120629799842984,0,0,0.057514588272093,0,0,-0.00362911188617283,0.00881689256233172,0,0,-0.112500950191885
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0553720346354889,0,0,0,0,0,0,-0.122311274206326,0,0,0,0,0,0,0,0,0,0,0,0,0.0796154212536825,0,0,0,0,0.38302319926726,0,0,0,-0.13684949885217,0,0.0241288400712167,0,0,0,0,0,0,0,0.32853604203935,-0.0862225193540722,0,0,0,0.392967398681329
X1109.HK.EQUITY,0,-0.0999946222841042,0,0,0,0.0237328671085657,0,0,0,0.0635719050000442,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.289727662315701,0,0,0,0,0.0130279709595308,0,0.223633689611103,0,0,0,0,0,0.193357672198155,0,0,0.0634469171576191,0,0.00868749903122597,0.0877335159922171,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0.0164806527705574,0,0,0,0.238593490018849,0,0,0,0,0,0,0,0,0.262051980537433,0,0,0,0,0,0,0,0.153982303295841,0,0,0,0,0,0,0,0,0.0314109221694755,0,0,0,0.0598729543270519,0,0,0.0895049810276092,0,0,0.0664690732020649,-0.038421901974456,0,0,0.0944485016086625,0,0,0,-0.00359114724973048,0,0,-0.193453383334119
X688.HK.EQUITY,0,0,0.0218265906539549,0,0,0,0,0,0,0.0253391768912788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257670768140291,0,0,0,-0.0140280618516724,0,0.0813818892000707,0.716401745974708,0,0,0,0,0,0,0,0,0,0,0,-0.012098947845693,0,0,0,-0.0906146578760048,0,0,0,0,-0.0459996456912133
X601688.CH.EQUITY,0,0,0,0,-0.0365116226095822,0.00969892042488371,-0.0462925168499485,0,0,0,0,-0.0831167173219481,0,0.26385539627584,0,0,0,0,0,0,0,0,0,0.308984347618039,0,0,0,0,0,0,0,0,0,0,0.101928735826964,0.472705842975668,0,0,0,0,0,-0.052408621128859,0,0,3.46944695195361e-18,0,0.0738826787860285,0,-0.00229243146395182,0,0,0.0195189746578902
X601336.CH.EQUITY,0,0,0,0,0,0.488303238545205,0,0,0,0,0.0453014057410848,-0.107052712005496,0,0,0.0320989976309971,0,0,0,0,0,0.193705366100778,0,0,0,0,0,0,0.0465193862410522,0,-0.0591012635754147,0,0,0,0,0,0,0,0.0760057778045915,0,0,0,0,0.00109716049172019,0,0,0,0.197851353212022,0,0,0,-0.136773819481637,0
X601211.CH.EQUITY,0,0,0,0,0.0723125187554365,0,0.108201666602503,0,-0.00564410956049822,0,0,0,0,0.29482732500545,0,0,0,0.045105285158768,0.028606833506543,0,0.041431257062008,0,0,0.0153169320363404,0,0.0522341953200777,0,0,0,0,0.0485744692256776,0,0,0.274998357447462,0,0,0,0,0,0,0.00856053131319476,0,0.0886858070504162,0,0,0,0,0.0174332632998639,0,0,0,0
X600837.CH.EQUITY,0,0.117872746981586,0,0,0.0876252344400047,0,0,0,0,0,0,0,0,0.0138819178307074,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081667990543652,0,0,0,0.015783316304096,0,0,0,0,0,0,0,0,0,0.104219708800242,0.0375845705208224,0,0.358169893008628,0,0.0283968415491849,0,-0.0565162396239039
X267.HK.EQUITY,0.158609977701819,0,0,0,0,0,0,0,0,0,0,-0.0610005359745946,0,0,0,0,0,0,0,0,-0.0656372263903117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353330502476323,0,0.136433042209616,0,-0.387147443099053,0,0,0.328670667846236,0,0.195748132942561,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0653298474207203,0.221778718961107,0,0.0780434464149845,0,0.0515399270982692,0,0,-0.156200090263177,-0.0215219563791069,0,0,0,0,0,0,0,0,0.0558332329154054,0.0660749767900223,0,0,0,0.00943287084008846,0.0205305158890356,0,0,0,0,0,0,0,0.152303512748282,0,0,0,0.155145861858918,0,0.222791053270783,0,0,0,-0.0430188053416552,0,0,0,0
X12.HK.EQUITY,0,0.15957253459071,0,0,0,0,0,0,-0.0261705108960114,0,0,-0.0161752477677096,0,0,0,0,0,0,0,0,0,0,0,-0.0715419800303037,0,0,0,0,0,0,0.196659665010009,-0.299002072711105,0,0,0,0,0,0.0807945509355207,0.4404029877248,0,0,-0.0891268237780878,0,0,0,0,0,0,0,-0.0173750961631106,0.134390522046422,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.108333892379737,0,0,0,0,0.238950330883622,0,0,0.197254912334451,-0.121740878207373,0,0,-0.0341545739020589,0,0,0,0,0,0,0,0,0.181337482500398,0,0,0,0.00504621995607719,0,0,0,-1.38777878078145e-17,0,-0.245287900655073,0.14149015050373,-0.159499566629183,0,0,0,0.0289594612712615,0,0.158102428317687,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.148464736556802,0,0,0,0,0,0.0310079214038613,0,0,0,0.0130440746320809,0,0,0,0,0,0.185567305970918,0,0,0,0.128064835312926,0,0,0,0.0082874089326808,0,0,0,0,0,0.00714790793053369,0.0367090044038706,0,0,0,0,0,0,0,0,0,0,0.681751622561154,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257329306702066,0,0,0,0,0,0,0,0,0.247104498286776,0,0,0,0,0,0,0,-0.0360570800501435,-0.0377143976028364,0,0,0,0,0.278460420442724,0.248565783083476,0,0,0,0.118458903198655,0,0,0,0,0,0,0.193486224609147,-0.0993561069120726,0.110945195465324,0,0.0401367415602526
X823.HK.EQUITY,0.079216058925912,0,0,0,0.193686716005674,0,0,0,0,0,0,0.00473942165515756,0,0,0,0,0,0,0,0.284367103664282,0,0,6.93889390390723e-18,0,0,0,0.0537217516556423,0,0,-0.123348498982761,0,0,-0.0155256066378225,-0.452048387338186,-3.46944695195361e-18,0,0.0701083358077073,0,0.0204821064097544,0,0,0,0,0,0,0,0.302391252638715,0,0,0,0.138366726869455,-0.153203419505683
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.263893203582429,0,0.135427185175214,0,0,0,0,0,0.256143872422455,0,0.0839883946452898,0,0,0,0,0,0.12541532336906,0,0.156856758571276,0,0,0,0,0,0,0,0,0,0,0,0,-0.176580871674317,0,0,0,0,0,0,0,0.676594152214693,0,0
X000776.CH.EQUITY,0,0,-0.051378512000278,0,0,0,0,0,0,0,0.0158026947835264,0,0,0,0,0,0,0,0.147760180960993,0,0,0.397966850601706,0,0,0,0.0170143984964536,0,0,0,0,0,0,-0.0158268463470983,0,0,0.161172334742089,0,0,-0.0237556820069163,0,0.0689279811880723,0,0.113451845644364,0,0,0,-0.0599326248725788,0,-0.0384310220511921,0.0370421045766367,0.0470051897458665,0
X001979.CH.EQUITY,0,0,0,0,0,0.0888685971476196,0,0.239230487054302,0,0,0,0,0,0.246458180461192,0,0,0,0,0.0144313765702752,0,0,0,0,0,0.0402911761593971,0,0,0.150024313316199,0,0,0.0497139356810412,0,0,0,0,0,0,0,0,0.313470803303283,0,0,0.0126117801983512,0,0,0,0,0,-0.167409367547548,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220595944117311,0,0,0,0,0,0,0,0.0300628621069024,0,0,0,0,0,0.0755854792959159,0,0,0,0.222585619652702,0,0.0928911600003275,0,0.139205069003336,0,0,0,0,0.0460727698962093,0,0.0717280915315581,0,0,0,0,0,0,0,0,-0.0252548270690161
X2881.TT.EQUITY,0,0.0186926091723381,0,0,0,0,0,0,0,-0.0825265312871817,0,0,0,0,0.0332122334851743,0,0,0,0,-0.0574520196299114,0,0,-3.46944695195361e-18,0,0,0.112278993862791,0,0,0,0,0,0,0.0659538872635064,0,0,0,0,0.200485060490211,-0.038820469533962,0,0,0.56516971777651,0,0,0,0,-0.0707146389596748,0,0,0,0,0.0926995099558797
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0392226077035003,0,0,0,0,0,0,0.21875253522835,0,0,0,0,0.00462741182923672,0,0,0,0.043531964681411,0,0,0.078311886981958,0,0,0,0,0.0249379740503793,0,0.0632520748309619,0,0,0,0,0,0,0.0946769431592775,0,0.254868439336244,0,0,0,0,0,0,0
FXI.US.EQUITY,-0.0834544298845489,0,0,0,0,0,0,-4.33680868994202e-19,0.137248881922919,0,0.170171219471652,0,0.486839623443634,0,0,-0.0355890674904024,0,0,0,-0.306689685438589,0,0,0,0,0.372361484410049,0,0,0,0,0,0,-0.144073141570728,-0.120476003358885,0,0,0,0,0,0,0.233175082066568,0,0,0,0,0,0,0,0,0,0,0,0
CN2YR,0,0.321577270133405,0,-0.0803030420296219,0,0,0,0,0,0,-0.000735837233505772,0,0,0,0,-3.46944695195361e-18,-0.38080393809101,0,0,-0.366714919034047,0,0,0,-0.0117302149921005,0,0,0,1.38777878078145e-17,0,0.0801206067310264,0,-0.312954261388442,0,0,0.0180476533068056,0,0,0,0,0.297847670502321,0,0,0.302119245078614,0,0,0,0,0,0,0,0,0
