,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.445545056378327,0,0,0.0124243095389694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232404800700942,0,0,0,0,0,0,0,0,0,0,0.183677184438619,0,0.0456521683106682,-0.013503238660975,0
X601318.CH.EQUITY,0,0,0,0,0,0.000501942146457945,0,0,0.148592883382226,0,0.0550369953959877,0,0,0.0789111825054609,0,0,0,0,0.231703431380815,0,0.189950928019393,0,0.0201850812778514,0,0,0,0,0.105860819434588,0,0,0,0,0,0,0,0,0.0233363998276366,0.0423547879129344,0,0,0,0,0,0.0222932463778499,0,0,0,0,0,0,0,0.0767521367578611
X601939.CH.EQUITY,0,0,0,0.207447264229144,0,0,0,0,0,-0.0252747482000276,0.0498280557417921,0,0,0,0,0,0,0,0,0.0340328328596716,0,0.768607437369182,-0.269668562710674,0.0471842497610423,0.0588749970227101,0,0,0.101141991520131,-0.187867627819268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953957197817747,0,-0.0246542031685717,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.113409350143866,0,0.0753257376467024,0,0,0.0875956469781953,0.407005781542559,0,0,0,0,0,0,0,0,0.0488458649944277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212333540842125,0,0,0,0,0,0,0.118608097026994,0
X600036.CH.EQUITY,0,0.182327951787251,0,0,0,0.0679773278739979,0.0914057771434775,0,0,0,0,0,0,0.207671651677803,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0287951458580002,0.317011656387422,0,0,0,0,0,0.0863635682275008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179509063764979
X601628.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0386491460549867,0,0,0,0,0,0,0,0.161555954053619,0,0,0,0,0.122143998446672,0,0,-0.0614677244490294,0,0,0,0,0,0,0.187541820389169,0,0.0553098180865505,0,0.539884564231776,0,0,0,-0.048531055803173,0,0.105098032433807,0,0,0,0,0,0,0,0,0.0780859005718097
X601988.CH.EQUITY,0.0983785967546349,0,0,0.192997198222624,0.294786310642909,0,0,0,0,0,0,0,0,0.0142069803059388,0,0,0,0,0,0.0163690883714379,0,0,0,0,0,0,0,0.141569367857761,0.111337691263745,0,0,0.0288722372880075,0,0,0,0,0,0.126157442282461,0,0,-1.0842021724855e-19,-0.194118322267872,0,0,0,0,0,0,0,0.264674321736873,0,0
X1299.HK.EQUITY,0,0,0,-0.0455039009928597,0,0,-1.73472347597681e-18,0,0,0.139297309717013,0,0,0,-0.169785746453656,0,0,0,0,0,0,0,0,0,0,0,0,0.239669241878089,0,0.018764235019,0,0,0,0,0,0,0,0,0,0,0.0979716010277256,0.128374705909433,0.0625058942550636,-6.93889390390723e-18,0.0745588935266184,0,0.0265194663277069,0.171552988604065,0,0.139059605736838,0,0,0
X5.HK.EQUITY,0,0.0170454403576287,0,0,0,0,0,0,0,0,0,0,0,0,0.0967159491250218,0,0,0,0,0,0,0,0.0557029124003184,0,0,0,0.122713985370554,0,0.618141960619057,0,0.0336913867978127,0.135976598862419,0,0,5.42101086242752e-20,0,0,0,0,0,-0.111749597493729,0.091974502421056,0.189390252220866,0,0,0,0.106755522810407,0,0.182362481884917,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0566208739535134,0,0,0,0,0,0.0081297615250921,0,0,0,0,0,-0.160566787044326,0,0,0.446515966941687,0,0.130318000646898,0,0,0,0.247832585573914,0,0,0.181225200515199,0.197113479057582,0,0,0,0,0.230897685327864,0,0,0,0,0.0144257273840185,0,-0.379850747886002,0,0,0,0,0,0.0530921319212791,0
X601658.CH.Equity,0.123608758081194,0,0.136401604568409,0,0,0,0.0660789641802077,0,0,0,0,0.0638299397796578,0,-8.67361737988404e-19,0,0,0,0,0.437439400049495,0,0,0,0,0,0.0189324449788218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391782367601449,0,0,-0.136717496334117,0,-0.057654841458509,0,0,0.00173552345270153,0,0.0924857846447024,0,0,0
