,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.114876480945184,0,0.400634451957624,0,0,0.0165581507662368,0,0.219328828478848,0.011929456077276,0,0.143891388146337,0,0,0,0,0,0.0747984959581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640954027486568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.476163695935817,0,0,0,0.0664995303387867,0,0,-0.116186902330076,0,0.0431062646683732,0,0,0.392940995890664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309309619156596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637286397739329,0,0
X601318.CH.EQUITY,0,0,0,0,0.0324388065721539,0,0,0,0,0,0,0.371883879549605,0,0,0,0,0,0,0,0,0,0.0384685223737831,0,0,0,0,0.000549811522243127,0,0,0,0,0,0,0,0.062347392314614,0,0,0,0.0538207930958597,0.153518852648204,0,0,0,0,0,0.128541084738964,0.0542187151152333,0,0,0,0,0
X601288.CH.EQUITY,0.412751850352884,0,0,0,0.399552447181786,0,0,0,0,0,0.0656914538205574,8.67361737988404e-19,0,0,0,0.0690384688821967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033699408191352,0,0,-0.014957534529931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.368112257564838,0,0,0,0,0,0,0.242378048441218,0.102534679367614,0,0.092297579127709,0,0,0,0.151274747230524,0,0,0,0,0,0,-0.0151344338112427,0,0,0.0451829624010213,0,0,0,0,0,0,0,-0.0255739748765724,0,0,0,0,0,0.0522602207387386,0,0,0,0,0,0,0,0.00853409619528626,0,0.0119896608230131
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.112994733200795,0,0,0,0.0462230455435826,0,0.20863679132904,0,0,0,0,0.566135906015785,0,0,0,0,-0.339374380325817,0.318053788169063,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.09423674320433,0.174706647882138,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0932193602967076,-0.0450641912215321
X600036.CH.EQUITY,0,0,0.0314805245218757,0,0,-3.46944695195361e-18,0,0,0,0.010023135860849,0,0.466015644694068,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0465417648957897,0,0,0,0,0.146982302450199,0,0,0,0,0,0,0,0,0.0973450311431949,0,0,0,0,0.0407257423162804,0,0,0,0,0,0,0,0.225215389118241,0,0.0284855930836794
X1299.HK.EQUITY,0.0521850029458218,0,0,0,0,0,0.0564028991780663,0,0.0128403668291033,0,0,0,0,0,0.242292679029381,0.178705780283182,0,0,0,0,0.173618345496484,0,0.0759477289422297,0,0,0.127554617384469,0,0,0,0,0,0,0,0,0.0640312019980706,0,0,0,0,0,0.0429294712754244,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0684939372187121,0,0,0,0,0,0.104593549224136,0,0,0,0.201124332788944,0,0.355144425914894,0,0,0,0,0.0653782016308964,0,0,0,0,0,0,0.0183720538666255,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0410942804836243,0
X601658.CH.Equity,0,0,0,0.225818492379598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342466409026315,0.619597279858157,0,0,0,0,0,0,0,0,0,0,0,-0.0185277285678415,0,0,0,0,0,0.215821376258354,0,-0.562134707733307,0,0,0
X601328.CH.EQUITY,0,0,0,0.314979033354522,0,0,0,0,0,-0.0410641831317139,0,0,0.355147206308475,0.0356628440552845,0,0,0,0,0.168549110259545,0,-0.0173180432763432,0,0,0,0,0,0,0,0,0.0655976476385656,0,0,0,0,0,0.0574309824825509,0,0.0498174610467419,0,0,0.0281146443169732,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601166.CH.EQUITY,0,0.0916396019941187,0,0.0160881441690846,0,0,0.15927142462259,0,0,0,0,0,0.0370600297123418,0,0,0,0,0.0247505376350277,0,0,0,0,0,0,0,0,0,0,0,0.310588240605223,0,0,0,0,0,0,0,0,0.0706331373057168,0,0,0,0,0,0,0.228256150030036,0,0,0,0.0842438159148979,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0966576146765107,0,0,0,0,0,0,0,0.469001168896469,0,0,0,0,0.128480289758741,0,0,0,0,0,0,0,0.01203171363666,0,0,0,0,0,0,0,0.0476469071938034,0,0,0,0,0.0808215321824124,0.0687239861737012,0,0,0,0,0,0
