,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.319155657668701,0,0,0.0893584858453687,0,0,0,0,0,0,0,0,0.024541799532829,0,0,0,0,-0.0808387722160484,0,0,0.00550270947675689,0,0,0,0,0,0,-0.0278418391571755,0,0,0,0.159266769237445,0,0,0,0.00861015075878083,0,0,0,0,0,0,0,0,0.258022786083904,0,0,-0.0555290952101408,0
X601318.CH.EQUITY,0,0,0,0,0.0150637282987555,0,0,0,0.14759954220463,0,0.0523365619490762,0,0.104721863961134,0,0,0,0,0,0.220277013599556,0.231335721398329,0,0,0,0,0.00603677285639379,0,0,-0.0183221909780454,0,0,0,0.0795293544264636,0,0,0,0,0,0.0496370025632341,0,0,0,0,0,0,0.0138832705330739,0,0,0,0,0,0,0.0807121383591862
X601939.CH.EQUITY,0,0,0,0.351661497056058,0,-0.0771766712809301,1.38777878078145e-17,0,0,0,0.0854776186579055,0,0,0,0.0762909580190376,0,0,0,0,0,0.0360708933125244,0,0.608435952818827,0,-0.20577905543292,-0.136346231894429,0,0,0,0,0.0067999182789681,0.0908943033805659,0,0,0,0,0,0,0,-0.122224266287826,0,-0.0269769663686293,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.178493509950172,0,0.100381626137712,0,0.0671700446867772,0,0.286259770564774,-0.0341081209632732,0,0,0,0,0,0,-0.0142079996237196,0.167993160753848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773430252532821,0,0,0,0,0,0,0,0.193973015441575,0,0,0,0,0,0.0550377442341105,0
X601628.CH.EQUITY,0,0,0,0.0739449102913984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221696366836311,0,0,0,0.0786441489633675,0,0,0.154098648863375,-0.183562942570089,0,0,0,0.0505678183068019,0,0,0,0.49140844017463,0.0562529038177386,0,0,0,-0.0156665409016053,0,0,0,0,0,0,0,0.0590970309714039,0,0,0,0,0.0462919927255562
X600036.CH.EQUITY,0,0.201653583116574,0,0,0.0915726120714481,0,0.0799462077880179,0,0,0,0,0,0.213267273456239,0,0,0,0,0,0,0,0,0,0,0.316974255433089,0,0,0,0,0,0,0.138876720366827,0,0,0,0,0,0,0,0.0473650436993469,0,0,0,0,0,0,0,0.0308654805119735,0,-0.062277140550314,0,0,0.0111085472617125
X601988.CH.EQUITY,0,0,0,0,0,0.330378321289989,0,0,0,0,0,0,0,0,0,0.505124543103937,0,0,0,0,0.0388802706078062,0,0,0,0,0,0,0,0,0,0.0101401951362062,0.142852473728932,0,-0.0681713300474781,0,0,0,0,0,0,0,0,-0.0140342470030169,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.330165254959772,0,0,0,0,0,0,0.0530079673384296,0,0,0,0,0,0,0,0,0,0.0567831993653033,0.046683116391067,0,0,0,0,0,0,0,0,0,0.0537151546328236,0,0.154173760926053,0,0.119841593816592,0,-0.0373350860798804,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456833941427457,0,0,0,0,0,0.0945483217896469,0,0,0,0,0.595418660156532,0.0500612857240723,0,0,0.060423499739403,0.0526961922836773,0,0,0,0,0,0,0,0,0.180985254809324,0,-0.106707847019373,0.0978959459624012,0.0519380929155501,0,0,0.120304031581695,0,0.171310726922093,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.153688979175886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00832493454962213,0.468428729722061,0.0743306125562871,0,0,0,0,0.12443608922988,0,0,0.218261174709896,0,0,0,0.0886191433981972,0,0.0462321261707902,0,0,0,-0.207498741046839,0,0.0790328364825896,0.121108668561663,0,0,0,0.0734829877445971,0
