,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.426787800200158,0,0,0,0,-1.73472347597681e-18,0.00332192186260913,0,0,0,0,0.365231036541762,0,0,0,0,-0.0458160578938456,0,0,0,0,0,0,0,0,0,0.0758161120513527,0,0,-1.38777878078145e-17,0,0,0,0.000821411543152462,0,0,0,0,0,0,0,0,0.00467979428354226,0,0.111279804539862,0,0,0,0
X601939.CH.EQUITY,0.143613952537285,0,0,0,0,0,0,0,0,0,0,0.0262514173351961,0,0.263041724605806,0.29713521189796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116493646105604,0,0,0,0,0,0,0,0,0,0,0,0.132346520553274,0,0,0,0,0
X601318.CH.EQUITY,0,0.0852644646054619,0,0.0884246193312928,0,0,0,0,0,0,0,0,0,0,0.239884551192559,0.0598377556819693,0.0274971888241719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100208632429558,0,0.0360338286561363,0,0,0,0,0.236609432155239,0,0,0.0701228235533663,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.377883226471465,0.0839894245819243,0,0,0.313240139851099,0,0,0,0,0,0.111473958767352,0,0,0,0,0.0478462228281693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153695713891847,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.184621722301814,0,0,0,0,0,0,0.186114171360629,0,0,0.0605811829950878,0,0,0,0,0,0,0,0.0322264251490291,0,0,0,0.136914440324676,0,0,0.0167095564492925,0,0,0,0,0,0,0.0652314162412728,0,0,0,0.120322284555437,0,0,0,0,0,0.119283893861189,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.191829348641036,0,0,0.221667401232791,0,0,0.0606317174764942,0.714990920193543,0.0191909721530183,0,0,0,0,0.447298206372822,-0.710406611642383,0,0,0.206494815422418,0,0.147857040729837,0,0,0,0,-0.124146361269643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184642111082903,-0.0091666436551193
X600036.CH.EQUITY,0.120643167232439,0,0,0.0407680047472239,0,0,0,0.00317506656391537,0,0,0,0.0713624513221965,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0931302961218201,0,0,0,0,0,0,0,0,0,0.08820693737326,0.0908868475417657,0,0.21164836014808,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0766688693455447,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0643958126866687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174502869699279,0,0,0.100682163320479,0,0,0.0777785799072001,0.0785028883172886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364327050501043,0,0
X601628.CH.EQUITY,0,0.416319992506277,0,0.0410992735356901,0.179353007695219,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.113932271357279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489436110818247,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0839928172039269,0,0,0,0,0,0.206174850787603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710340600938003,0,0,0,-0.240760015882646,0.256389720051257,0.0998140806989147,0,0,0,0.389086719658827,0,0,0,0,0,0,1.04492700624358,0,0,-0.521971817938815,0,-0.00570427884706351
