,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0504900557981508,0,0,0,0,0,0.022051970295775,0,0,0,0.207767453436663,0,0,0,0.460457555928503,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152395859259548,0.472149203896315,0,0,0,0,0,0,0,0,0,0.0858171350085134,0.0292232000608003
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.154391290140624,0,0,0,0,0,0,0,0.0399411499156891,0,0.0658488928503374,0.0494980169158924,0,0,0,0,0,0.128579401035993,0,0.0434245472396558,0,0,0,0,0,0,0,0.227640449588601,0,0,0,0.237695350075469,0,0.00702497048144081,0,0,0.0264812182079091,0,0,0,0,0,-0.00893959284382321
X601939.CH.EQUITY,0.375817332138387,0,0,0,0,0,0,0,0,0.0430595229396775,0,0,0,0,0,0,-0.32263875776095,0,0,0,0,0.246115646236566,0,0,0,0,-0.165366270086072,0.0427022356224357,0,0,0,0,0,0,-0.085035729901793,0,0,0,0,0.0252715903914021,0.606178217505651,0,0,0,0,0,0.00392161040595764,0,0,0,0.175121230968399
X601288.CH.EQUITY,0,0,0,0,-0.0936380545852165,0,-6.93889390390723e-18,0,0.135890385288897,0,0.252663196404141,0,0.0168773689449614,0,0.364787741314032,-0.099404846505861,0,0,0,0,-0.0910646406419378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.1552179119288,0.398711733918624,0,0,0,0,-0.0314993987654523,0,0,0.240367284018419,0.020820008101484,0,0.00463712934995088,2.16840434497101e-19,0,0,0.196330212273627,0,0,0,0,0.059946073646979,-0.130930988983347,0,0,0,0,0,0,0,0,0.00808644567710543,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.218137579519579,0,0.167580323041596,0,0
X601988.CH.EQUITY,0,0,0,0,0.285555066005871,0,0,0,0.0817010627208823,0,0.120089346320181,0,0,0,0.17198549700864,0,0,0.101066170060145,0,0,-0.0386115010763839,0,0,0,0.0640009497744611,0,0,0,0,0,-0.248579168327327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216577046683328,0.101032381776726,0
X1299.HK.EQUITY,0,0,0,-0.0395620033002703,0.232433703865218,-0.0494939547579978,0,0,0,0,0,0,0,0,0,0.0732018690696122,0,0.100995503881743,0,0,0,0,0,0,0,0.124516707501076,0,0.0634597833696552,0,0.0901462572954158,0,0,0.0880530704037659,0,0,0,0.34246155448224,0,0,0,0.0725187046185764,0,0,-0.212974766580467,0,0,0,0,0,0,-0.031394388169697
X600036.CH.EQUITY,0,0.228353834011279,0,0,0,0,-0.098837006417183,0,0,0.403317786509076,0,0,0,0.041581436280678,0,0.0701765230656947,0,0,0,0,0.289358765178301,0,0,0,0,0,0,0,0.161498416665577,0,0,0,-0.191974202680016,-0.00682190191650646,0,0,0,-0.14756286934802,0,-0.0346028478902554,0,0,0,0.281395070471714,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.24863037378592,0,0.0464490807714024,-0.0780886726856668,0,0,0,0,0,0,0,0,0,0,0,0.150805563618325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105649147268845,0.175315473103921,0,0,0,0,0,0.173800502843958,0,0.104736402935647,0.0873854147514805,0,0,0,0,0,-0.0190385366768055
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.739661863517263,0,0,0,0,0,0,0,0,0,0.0119396589367946,0,0,0.131248157221857,0,0,0,0,0,0.0387043485873579,0,0,0,0,0,0,0,0,0,0,0,-0.0113610872447785,0,0,0.0212930537093084,0,0,0,0,-0.192092988474581,0,0,0.0519647334451854,0
