,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,6.93889390390723e-18,0.238413962516649,0,0,0,0.342693556172031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26328591300656,0,0,0.0170185476161253,0,-3.46944695195361e-18,0,0.011929189682702,0.0790309136914358,0,0.0778349944380828,0,0,0,0,0,0,0,0,0,0,0,0,0.0107709763322136,-0.0922646342873545,0,0,0
X601318.CH.EQUITY,0,0,0,0.10085874605696,0,0,0,0,0.188838320641917,0,0.0165005421482837,0,0.221920224397653,0.000834947079991544,0,0,0,0,0.086959305052934,0.139423747442484,0,0.0704826060967168,0,0,0,0,0,0.167993106726341,-3.46944695195361e-18,0,0,0.0182664708394222,0,0,0,0,0,0,0,0,0,0,0,0.130646726666453,0,-0.0638633347389974,0.00896793263820116,0.0180986575963885,0,0,0,0
X600036.CH.EQUITY,0,0.0113576466034022,0,0,0,0.186656751145843,0,0,0,-0.0755421586522611,0,-0.0629559854508669,0.0983417703182158,0,0,0,0.0955477474866581,0,0.133489238625222,0,0,0,0,0,0,0.413966208849788,0,0,0.0933000692660098,0,0,0,0,0,0,0,0,0,-0.0908248045323702,0,0,0,0,0,0,0,0,0,0,0,0,0.0114765680089022
X601939.CH.EQUITY,0.525703294944132,0.109524633859242,0,0,0,0,0,0,0.129893103108205,0,0.199389290081749,0,0,0,0,0,0,0.147279416610106,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.161629871866827,0,0,0,0.0152835883377123,0,0,0,0.00285472117222301,0,0.0805413346330343,0,0,-0.1093398965605,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0762044771952795,0,0.0748311351493028,0,0,0,0.511678092452033,0,-0.0324049138515974,0,0,0,0,0,0,0,0,0.0629973707298145,0,0,0,0.0677493246077989,0,0.0302571222927013,0,0,0,0.0240578568948149,0,0,0,0.00856865907766902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064752319287278,0.103059860907665,0,-0.0340422852198858
X1299.HK.EQUITY,0,0,0,0,-0.050509148035804,0,0,-0.0715004525900416,0,0.141623178314669,0,0,0,0,0,0.0342711237943317,0,0,0,0,0,0,0.135926620685724,0,0,0,0,0,0,0,0,0,0.074905471800576,0,0.0122145670314078,0,0,1.73472347597681e-18,0,0.183871059387709,0,0.145519305371748,0.0932339905461585,0,0,0,0,0.0165611744825761,0.29812852783619,0,-0.111772482057764,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.17949459038545,0,0,0,0,0,0.0450124240016471,-0.0453554957491853,0,0,0,-0.0629752426564545,0,0.175131886708069,-0.0768775325183933,0,0,0,0,0,-0.00952860825330563,0,0,0,0.0630767314777696,0,0,0,0.347228434121359,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.104538538092782,0,0,0,0.410368798735742,0,0,0,0,0,0,0.0769568708523866,-0.0165762232070162,0,0,0,0,0.150765465741265,0,0,0,0,0,0,0.0386414907502857,0,0,0,0,0,0,0,-0.131038344958711,0,0,0,0,0,0,0,0,0.120250358867308,0,0.151584415857035,0,-0.0295290770482483,0,0,0,0,0,-0.0624859007162271
X5.HK.EQUITY,0,0.156537631804545,0,0.0416300520838143,0,0,0,0,0,-0.0949627093140726,0.0596981243732134,0.0691822124030899,0,0,0,0,0,0,0,0,0,0,0.108986755367778,0,0,0,0.175428641444869,0,0,0.0853331493559559,0,0,0.0209149064574774,0,0,0,0,0,0.301415990856818,0,0,0,0,0,0,0,0.0401777260514733,0,0,0,0,-0.120017596222394
X388.HK.EQUITY,0,0,-0.0803834417171697,0,0,0,-0.0953102674556744,0,-0.0720084168494387,0,0,0,0,0,0,0,0,0,0,0,-0.0133774925449833,0,0,0,0,0,0,0,0,0,0,0,-0.200150909073579,0,0,0,0,0.0936281403672436,0,0,0,0,0,0.464604901374818,0.0508687275847997,0,0,0,0.123305746472512,0,0.134248617968797,0
X601166.CH.EQUITY,0,0,0,0.143824617287544,0,0,0,0,0,-0.172562602786907,0,0,0.536789742305436,0,0,0,0,0,0,0,-0.0650576879092276,0,0,0,0,0,0,-0.0156246215229305,0.0946645866496157,0,0.0852342368201369,0.0702252907665491,0,0,0,0,0,0.0065875769237736,0,0,0,0,0,0,0,0,0.078464389477293,0,0,0,-0.0204841147918115,0
