,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0351148230057666,0,0.630639405344655,0,0.0726585303106136,0,0,-0.0554042794699946,0,0,0,0,0,0,0,0,0.088022518321114,0,0,0,0,0,0,0,0,0,0,0.0483771020250512,-0.0477315102685637,0,0,0,0,0,0,0,0,0,0,0,-0.0140554725714935,0,0,0,0,0,0.173105448959972,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0574478169427021,0,0,-0.00481000837180094,0,0,0,0.159357954235884,0,0,0,0,0,0.459888550755525,0,0,0,-0.0404520132882931,0,0,0,0,0,0.0598172910761363,0,0,-1.73472347597681e-18,0,0.0923242483708363,0,0,0.0687124957259623,0,0,0,0,0,0.00453038576105324,0,0,0,0,0,0.0112753370966408,0,0.140679446373192
X601939.CH.EQUITY,0,0,0,0,0.561964932342368,0,0,0,0,0,0.175554128486613,0,-0.0815372408742629,0,0,0,0,0,0,0,0.0199302108323326,0,0,0,0.444300660357756,0,0,0,0,0,0.0227130847829762,0,0,0,0,0,0,0,0,-0.127990987514919,0,0,0,-0.0961189408421744,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0
X601288.CH.EQUITY,0.0867648476098975,0,0,0,0,0,0.0658940444593874,-0.0197562626110507,0,0,0,0,0,0.0312132090569671,0,0,0.284094950089952,0,0,0,0,0,0,0,0.407406823684307,0,0,0,0.0389949556425289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00488200880444045,0,0,0.0261132086684873,0,0,0,-0.0261457587262608,0,-0.1181812530107
X600036.CH.EQUITY,0.0111567602604773,0.243255473993252,0,0,0.0804286653258228,0,0,0.128911930923939,0,0,0,0,0,0.280415233398189,0,0,0,0,0.116918261939724,0,0,0,0,0,0,0.254451778168043,0,0.0659477882345942,0,0.0166320704225572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023662426096671,0,0,-0.0231787737883475,0,0
X601988.CH.EQUITY,0.154916409878289,0,0,0,0.215821668710895,0.317042601995274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920685466022639,0,0,-0.0216787507971659,0,0.0334080298683039,0,0,0,0,0.021755852814571,0.204876022848453,0,0,0,0,0,0,0,0,0,0,-0.133301274088898,0,0.111268455019392,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.150149004410505,0,0,0,0,0,0,0.24077839619963,0.0714907695884059,0,0,0,0,0,0,0,0,0,-0.175620813134598,0,0,0.209317388182564,0,0,0.352274233083783,0,0,0,0,0,0,0,0,0,0,0,0.0198482581969054,0,0,0.0408901297139989,0.17883565469533,0.066185125463216,0,0,0,0.0495725405116586,0,0,0,-0.0792988184846882
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178809834678093,0,0,0,0,0,-0.159634983691686,0,0,0,0,0.205586147046413,0,0,0,0.0692684528452499,0,0,0.399888987003081,0.0599756514124548,-0.0492547755071436,0,0,0,-0.0386966301952634,0,0,0,0,0,0,0.215335304869075,0.181160765114419,0,0,0,0,0,0.125333588637554,0,0
X388.HK.EQUITY,0,0.0422739034644929,0,0,0,0,0,0.0293336321115845,0,0,0,0,0,0.0206938070128263,0,0,0,0,0,0,0.0815071999503449,0.212603697780497,0,0.0828991637762369,0,0,0,0,0,0,0.198464785157098,-2.16840434497101e-19,0,0,0,0,0.194776165522637,0.14858240602276,0,0,-0.165650452156349,0,0,0,0,0,0.2228740707983,0,0,0,0,0.0766284238500291
