,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.211756698658568,-0.0931854402502814,0,0,0,0,0,0,0.4337506278978,-0.0809360276543127,0,0,0,0,0,0,-0.116813211283104,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.68148017994663,1.73472347597681e-18,0,0,-0.0486425536810842,-0.0482300829519005,0,0,0,0,0,-0.0254125329912993,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0656484359772779,0,0.119503882595346,0,0,0,0,0.0817772121337337,0.0371907026615196,0,0,0,0.08696050361547,0,0,0.0689634918371219,0,0,0,0,0,0,0,0,0,0,0.0253141314807092,0.0121773864447765,0.22020010951395,0,0,0.241154551528159,0,0,0,0,0,0,0.00274577458903115,0,0,0,0,0,-0.0279383701488381
X601939.CH.EQUITY,0.30501558156399,0,0,0,0,0,0,0,0,0.0487406774802546,0,0,0,0,0,0,0,0.0265899586856556,0,0,0.0938626711990713,0,0,0,0,-0.253085792086169,-0.039502250888606,0,0,0,0,0,-0.0287904356653226,0,0,0,0,0.0214660726553843,0.0567256889407667,0.578188418033841,0,0,0,0,-0.0296231157875043,0,0,0,0,0,0.0999361077809825
X601288.CH.EQUITY,0,0,0,0,-0.34626875904143,0,0,6.93889390390723e-18,0,0,0.681046255743606,0,0,0,0.102153093907823,-0.354285982300402,0.0474346776635248,0,0,-0.277111938605307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833997889775766,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133463743957599,0,0.314949839572047,0,0,0.0337720525552629,0,0,0,0.161339101096887,0,0,0.0449040766657457,0,0,0,0,0,0,0,0,0,0,-0.220394982711243,0,0,0,0,0,0,0,0,0.219652201381623,0.15141944177273,0,0,0,0,0,0,-0.0887387834279779,0,0,0.0965553220836508,0,0
X601988.CH.EQUITY,-0.0662670557035362,0,0,0,0.466874514343281,0,0,0,0,0,0,0,0,0,0,0,0,0.0721433426568031,0,-0.189463459084896,0,0,0,0,0.262328608113194,0,0,0,0,0,-0.34119418814614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166428297660282,0.18396061172211,0,-0.0314807027014462,1.73472347597681e-18,0,0.0590537431413617
X600036.CH.EQUITY,0,0.0531843219341426,-0.0127335240978139,0,0,0,0,0,0,0.641403115544053,0,0,0.0159598588943107,0,0,0,0,0,0,0.194435704059816,0,0,0,0,0,0,0,0.0705073091897998,-0.0329519421327487,0,0,0,0,-0.223706402691236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813659078914651
X1299.HK.EQUITY,0,0,0,0,0.300278333603351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877484719229705,0,0,0,0,0,0,0.238904442745539,0,0,0.004048815000399,0.0846637154358475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128816501768773,0,0,0.0719723077114177,-0.0174925353254646,0,0
X601628.CH.EQUITY,0,0.0777534320654061,0.0260536450566016,0.0661260589784513,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.158920093091851,0,-0.0304192658616965,0,0,0,0,0,0,0,0,0.0836753004574242,0,0,0,0,0,0,0,-0.0606927067036835,0,0.19427993884417,0.246365327271399,0,0,0,0,0,0.222456362199197,0,0,0.10990870712312,0,0,0,0,0,-0.00271202253059655
X601328.CH.EQUITY,0,0,0.122108663216145,0,-0.0359778379398488,0,0.622679232364235,0,0,0,0,0,0,0,0,-0.096038830191548,0,0,0,0.240183821576713,0,0,0,0,0,0.278351351724039,0,0,0,0,-0.0231550297637227,0,0,0,0,0,0,0,0,0,0,0,0.17451589271431,0,-0.00313763189444476,-0.53935216029,0,0,0,0,-0.205535098032988
