,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.134511652473564,0,0,0,0,0,0,-0.00463641457447604,0,0,0,0,0,0,0,0,0,0,-0.0301803975207715,0.0176164224271205,0,0.365331077848717,-0.175435940431247,0.453937174911217,0.248699432093469,0,0,-0.10183776134565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251704471026074
X601318.CH.EQUITY,0,0,0,0,0,0.226010393337705,0,0,0,-0.0864519170652077,0,0,0,0.000632382456636368,0,0,0,0.0603238623420938,0,0,0,0,0,0,0,0,0,0,0,0.0747363172204083,0.19723798335342,0,0,0.0342436289711992,0,0.228614036631124,0,0.110040270816429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297684898116922
X601939.CH.EQUITY,0,0.0463553367271216,0,0.799016564181682,0,0,0.0142418926903871,0,0,0.0437338136114678,0,0.0227689114760895,-0.0292734071436388,0,0,0,0,0.0909015937361646,-1.73472347597681e-18,0,0,0,0.00162361341545149,0,1.73472347597681e-18,0,0,0.0220308762756524,0,0,0.0309516770800559,0,0,0,0,0,0,0.0766122311400333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922728364824938,0,-0.055574726563312,0,0,0,0,0,0,0,0,0,0,0.00906591896260587,0,0,0.132281204118033,0,0,0,0,0,0,0,0,0.0306064109936569,0,0,0,0,0,0,0,0,0,0,0,-0.0749864679725884,0,-0.0891550738900498,0,0,0,0.0328935573329846,0,0,0,0.00937093889773682,-0.0427268428926588,0
X601628.CH.EQUITY,0.00553043628964076,0,0,0,0,0,0,0,0,0.284220002501361,0.123871936005924,0,0,0,0,0,0,0,0,0.445673315875242,0,0,0,0,0,0,0,-0.0312656296885019,0,0,0,0,0,0,0,0,0,0.0665621752095186,0,0,0,0,0,0,0,0.0137826551755707,0,0.278299937865598,0,0,0,0.0195834012082781
X600036.CH.EQUITY,0,0,0,0.35324359007776,0,0,0,0,0.0519619858988724,0,0,0,0,0,0,0,0.137578894257436,0.0527447317086011,0,0,0,0,0,0,0,0,0.129377505151067,0.0921392163133705,0,0,0,0,0,0.0444066918226807,0,0,0,0.0160590618763241,0,0,0,0,0,0.00650036861620383,0.0115635446989797,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0725634037205485,-0.0529142632086636,0,0,0.00679921734126402,0,0,-0.0515567959187239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006856728294341,0,0,0,0,0,0,0,0,0.0121288090376436,0,0,-0.119757993264744,0,0.974750260547847,0.108131919754845,0,0
X1299.HK.EQUITY,0,0,0,0,0.119150205855479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294942622949235,0,0,0,0,0,0,0,0,0,0,0.10440933707534,0.324579519270155,0,6.93889390390723e-18,0,0,0,0,0,0,0.0282490115845713,0.055956077733965,0,0,0,0.053993880147508,0,0,0,0.138022961448417
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136134192303961,0,-4.33680868994202e-19,0.0333848972654644,0,0,0,0,0,0.197191098906647,0.463251608673412,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0900656109238039,0.0811588705403862,0,0,0,0,0.0497147255115502,0.0416637304493973,0,0,-0.145709308213752,0,-0.0478570688234095,0.171640966675064,-0.0286232163919906
X388.HK.EQUITY,0,0,0,0,0.221241374975924,0,0,0.169363349588957,0,0,0,-0.0875973765521267,0,0,0.0750374789035877,0,0,-0.0275493235554128,0,0,0,0.345835824783587,0,0,0.112688402159021,0,0,0,-0.0108749450550607,0,0,0,0,0.0725712956849782,0,0,0,0,0,0,0,0,0,-0.128281381299465,0,0,0,0,0,0,-0.0507607243879717,0.317836296293485
