,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.030250164812702,0,0.380568965766395,0,0,0.107809891758925,0,0.298209634685786,0,-5.55111512312578e-17,0.123710146564964,0,0,0,0,0,0,0.025861223101013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.369048073808019,0,0,0,0,0,0.00449412067345381,0,0,0,0,-3.46944695195361e-18,0.468138399734796,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342322199932403,0,0,0,0,0,0,0.0717288086682065,0,0,0,0.0348325043148616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,-1.73472347597681e-18,0,0,0.0599340751891111,0,0,0,0,0.00767295351335392,0,0,0.383021076609878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695136067284166,0,0,0.055227748672211,0.159658132125557,0,0,0,0,0,0.14058496765573,0,0,0,0,0,0
X601288.CH.EQUITY,0.394099447849832,0,0,0,0.415644895217315,0,0,0,0,0,0.0540929926938336,0,0,0,0,0.0860402057973998,0,0,0,0,0,0,0,0,0,0,0,0,0.0342515744374464,0,0,0,0,0,0,0,0,-0.0134066184734973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.276542320518612,0,0,0,0,0,0,0.000625234127851287,0,0,0,0,0,0,0.136332611192264,0,0.132826917380545,0,0,0,0,0,0,0,0,0,0.000542268254883699,0.0663816156581671,0,0.016110822169323,0,0,0.0462921693857428,0,0,0,0,0,0,0,0,0.164535853032036,0,0.150360435198366,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.314152227698012,0,0,0,0,0,0.16033891865863,0,0,0,0,0,0,0,0,0,0.0382251897761415,0,0,0,0,0,0,0,0,0,0,0,0.219503134266779,0,0,0,0.297298625968146,0,0,0,0,0,0,0,6.93889390390723e-18,0.0733274722091593,-0.058820725054789
X600036.CH.EQUITY,0,0,0.0288535411169438,0,0,0.0498768693934941,0,0,0,0,0,0.328477105378634,0,0,0,0,0,0,0,0,0,0,0,0.0249456208169734,0,0,0.0930781704318483,0,0,0.00154258588938823,0,0,0,0.132105835941903,0,0,0,0,0,0,0.0731716593685296,0,0,0,0,0,0,0,0,0.27174590170564,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0113926586884636,0,0.0174308136814285,0,0,0,0,0,0,0.339008661389597,0,0,0,0,0.102828287103412,0,0.0139878203410774,0.0640888318065286,0,0,0,0.187009370163202,0,0,0,0,0,0,0,0.177259121962176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.132643956844054,0,0,0,0,0,0.123755314200574,0,0,0,0.314896985120244,0.0339584380719686,0,0,0,0,0,0,0,0.0459448480248681,0,0,0,0,0,0,0,0,0.141860684015676,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16854763481701,0,0,0,0,0,0,0,0.0723937645920662,0,0,0,0,0,0,0.562216782131288,0,0.10609551764022,0,0,0,0,0,0,0,6.93889390390723e-18,-0.39162799317917,0,0,0,0,0.761187951971757,0,0,0,-0.0695952571114547,-0.0946310669848155
