,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.232887095573182,0.182889169720762,0.0519959023889423,0,0,0,0,0,0,0,0.133338916271853,0,0,0,0,-0.0829817221124883,0,0,0,0,0,0,-0.307990243581302,0,0,0.886689396396677,0,0,-0.173612082549248,-0.0570694260485793,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.246722142984716,0,0,0,0,0,0,0.123900016044653,0.106302149050344,0,0,0,0,0.102140612308852,0.0387297752731739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115250785336122,0.0750938043801567,0,0.267780993689841,0,0,0,0,0,0,0,0,0,0,0,-0.114899174766288
X601939.CH.EQUITY,0.133456964282471,-0.145947065115685,0,0,0,0,0,0,0,0,0.203876495259579,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.144137457471889,0,0,0.0524494892047355,0,0,0,0,-0.203241205681723,0,0,0.12243424680833,0,0.591630627199696,0.158265248016451,0,0,0,0,0,0.0938178768657523,0,0,0,0,0.0828694852003478
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.547883326454503,0.0868787809829446,0.48425992500713,0,0,0,0,0.433725341472869,-0.418562271842564,0.357132901093361,0,0,0,0,-0.297133960435467,0,0,0.0535734749389084,0,0,0,0,0,0,0,-0.3945748260607,0,0,0,0,0,0,0,0,0,0,0,0.102920918325908,0,0.344734097192878,0,0,0,0
X5.HK.EQUITY,-0.0213803770031758,-0.411932549068583,0,0,0,0.0875230362939931,0,0,0,0,0,0,0,0,0,0.195529730671997,0,0.317035580131447,0,0.212200240053468,0,-0.078507574538651,0,0,0,0.0495625181167643,0,0.00960412570645102,0,0,0,0,0,0.0826627640667618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224077695971607,0,0,0.0431508253343049
X601988.CH.EQUITY,0,0,0,0,0.384776937397195,0,0,0.0427651738329617,0,0,0,0,0,0,0.177652882430233,0,0,0,0.208505211839853,0,0,-0.0798748706567552,0,0,0,0,0,0,0,-0.315171648956692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013596826915901,0,0.0198756208049734,0,0,0,0,0
X600036.CH.EQUITY,0,0.456588064345148,-0.0407505257437785,0,0,0,0,1.38777878078145e-17,0,0,0.432784766441892,0.206235354130718,0,0,0,0.0362239949710439,0,0,0,-0.0537239922862895,-0.134758202056686,0.327835046772216,0,0,0,0,0.119571234759139,0,0,0,0,0,0,-0.227038509638725,0,0,0,0,0,0,0,0,-0.0772959081820153,0,0,-0.0888272413667602,0,0,0,0,0.00291005938716298
X1299.HK.EQUITY,0,0,0,0,0.277651996542637,0,0,0,0,0,0,-0.0856126789729081,0,0,0,0,0.0233135218686293,0,0,0,0,0,0,0,0,0.131393574408103,0,0,0.118342835435152,0,0,0.102111204092701,0,0,0,0,0,0,0,0,0,0,0,-0.095900658807719,0,0,0,-0.0278601093583346,0,0,-0.010286648675371
X601628.CH.EQUITY,0,0.141477678423309,0,0.00383233989831855,0,0,0,0,0,0.163653723474101,0,0,0,0.328355319858811,0,0,0,0,8.67361737988404e-19,-0.0531606965555108,0,0,0,0,0,0,-0.0108584156844063,0,0,0,-0.0732856832695742,0,0,0,0,0.120379168883227,-0.0271770140205805,0.149522957872727,0.0705624708182078,0,0,0,0,0,0,0,0,0,0,0,-0.0680819186994461
X601166.CH.EQUITY,0.0798102521764831,0,0,0.151311185459647,0,0,0,0,0.233941754636786,0,0,0.212741267436672,-0.145126692258924,0,0.0516572435930184,0,0,-0.0258779733038875,0,0,0.0885799343472719,-0.0664441906032376,0,0,0,0,0,0,0,0,0.224932270310735,0,0,0,0,0,0,0,0,0,-0.220007517223529,0,0,0,0,0,0,0,0,-0.0839827370731557,0
