,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.258839036514465,0,0,0,0.262707676468283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170052878222377,0,0,0,0.0916004069669563,0.035345284636275,0,0.0097833497783445,0.0601914709323691,0,0.0800779371851985,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325293910509044,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.154854543164742,0,0,0,0.0318710605808237,0.0948952753393853,0,0.0633583924977094,0,0.19472088422953,0,0,0,0,0,0,0.199044100581285,0,0.0535240346983097,0,0,0,0,0,0,0.19055909655895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114159436976454,0,0,0.0484117335419655,0,0,0.127157914907181,0,0.0442774414335021
X600036.CH.EQUITY,0,0.0719601981094346,0,0,0,0.114135801633222,0,0,0,0,0,0,0.152409426506484,0,0,0,0,0,0,0,0,0,0,0,0.1143230686844,0,0,0.0863686086384127,0,0,0,0,0.135367210959985,0,0,0,0,0,-0.0502958491135242,0,0,0,-0.0377095601091601,0,0,0,0,0,-0.0707857615018418,0.37485293018418,-0.0268447858525502,0
X601939.CH.EQUITY,0.627222599392144,0.175495365060372,0,0,0,0,0,0,8.67361737988404e-19,0,0.0911084152979286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782224220726525,0,0,0,0,0,0,0,0,0,0,0.1762421275552,0,0,0,0,0,0,0,0,0,0,0.0946415935331288,0.0114071215996285,0
X601288.CH.EQUITY,0,0,0,0.149635089197747,0,0,0.0575456276903571,0.564474693772892,0,-0.00865440874259291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695409727643086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106394043805932,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.110469366991756,0,0.145925627033287,0,0,-0.00721236176487502,0,0,0,0,0,0,0,0,0,0.167769747053575,0,0,0,0,0,0,0,0,0,0.0505064516967976,0,0,0,0.0317559671871606,-1.73472347597681e-18,0,0.250705201317791,0.0940218998597712,0,0.0575487919642228,0,0,0,0,0.282767464457844,0,0,-0.111408376787245,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.405140449724183,0,0,0,0,0,0,0.0857641079439894,-0.00802905919107223,0,0,0,0,0.212824557736187,0,0,0,0,0,0,0.0649788875185673,0,0,0,0,0,0,0,-0.117588310370768,0,0.0096496894350332,0.0695645311679828,0,0,0,0,0.0836825094173023,0,0,-0.0597892428819832,0,0.0991637253616716,0,0,0,0,0,-0.107070436887983
X5.HK.EQUITY,0,0.195858700979761,0,0.0675005551470656,0,0,0,0,0,-0.0930102778310858,0,0.0859148262625008,0,0,0,0,0,0,0,0,0,0,0.0749629869245933,0,0,0,0.144980210311461,0,0,0,0,0,0.0420140557358208,0,0,0,0,0,0.279149223408162,0,0,0,0,0,0,0,0.0285935374018814,0,0,0,0,-0.0786170912713515
X388.HK.EQUITY,0,0,0,-0.191089106456115,0,0,-6.51543406326315e-05,0,0,0,0,0,0,0,0,0,0.086592259880209,0,0,0,0,0,0,0,0,0,0,0,0.0893280783120219,0,0,0,-0.189325790725721,0,-0.157144292536377,0,-0.136988582753745,0.237935439229814,0,1.73472347597681e-18,0.167079337485043,0.0206748372850947,-8.67361737988404e-19,0,0.264564860742534,0,0,0,0,0,0,0
