,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.238139688914404,0.0834003387222278,0,0,0.240483782876705,0,0,0.0333453589071998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13137529301379,0,0,0,0.0692512411273573,0.0147033756527081,0,0,0.0535477001789564,0.0867430427090923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.187546194717719,0,0,0,0,0.095658120126273,0,0.101919178692128,0,0.1631256350046,0,0.127008748625559,0,0,0,0,0.228094809106863,0,0,0,0,0,0,0,0,0.11353844199342,0,0,0,0,0,0,0.0188715843421832,0,0,0,0,0,0,0,-0.104705387288119,0,0.0665950606928413,0.0464008197127455,0,0,0.0578813033404222,0,0
X600036.CH.EQUITY,0,0.08573295542925,0,0,0,0.0673834265648655,0,0,0,0,0,0,0.0694428350927749,0,0,0,0,0,0,0,0,0,0,0,0.0937047642428982,0.103414128090727,0,0.151970140936204,0,0,0,0,0.120081262644404,0,0,0,0,0,-0.0544642406732307,0,0,0,0,0,0,0,0,0,-0.0516225694669799,0.283570122341284,0,0
X601939.CH.EQUITY,0.625276061008511,0.170571456318711,0,0,0,0,0,0,0,0,0.0631927516475212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938706535994788,0,0,0,0,0,0,0,0,0,0,0.174583701273801,0,0,0,0,0,0,0,0,0,0,0.0952631040903142,0.00539093456099486,0
X601288.CH.EQUITY,0,0,0,0.177809486140758,0,0,0,0.439956536269724,0,0,0,0.00552952386956014,0,0,0,0,0,0,0,0,0,0,0,0,0.0560111917425128,0,0,0.0697830582475141,0,0,0,0,0.104746414717663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357566483015969
X1299.HK.EQUITY,0,0,0,0,-0.0538887495318021,0,0,-0.0692885857943306,0,0.187655578579169,0,0,-0.002354807136332,0.0505881384438207,0,0,0,0,0,0,0,0,0,0.124219772521941,0,0,0,0,0,0,0,0,0.0825200678104848,0.0152782088646102,0,0,0,0.00842917469166056,0,0.172370782335518,0.156936011500714,0,0.0906610815487237,0,0,0,0,0.298946226588759,0,0,-0.106955512069502,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0513787193454213,0,0,0,0.450750831787106,0,0,0,0,0,0,0.0689659173634334,-0.0345667689682183,0,0,0,0,0.222028728016249,0,0.0472536151314756,0,0,0,0,0.0170047609827421,0,0,0,0,0,0,0,-0.104977748333117,0,0,-1.38777878078145e-17,0,0,0,0,0.116102621620817,0,0,-0.0473008507729345,0,0.123902525342967,0,0,0,0,0,-0.0836533403062209
X5.HK.EQUITY,0,0.227183334325779,0,0.0747080568601359,0,0,0,0,0,-0.0983353665185586,0.0514578331018832,0.0612816672592532,0,0,0,0,0,0,0,0,0,0,0,0.230791740839791,0,0,0.118084186453991,0,0,0,0,0,0,0,0,0,0,0,0.251490444065155,0,0,0,0,0,0,0,0.0538088427430641,0,0,0,0,-0.0524212147584893
X388.HK.EQUITY,0,0,0,-0.191489429810696,0,0,0,0,0,0,0,0,0,0,0,0,0.0865282658730048,0,0,0,0,0,0,0,0,0,0,0,0.0890724250231156,0,0,0,-0.189016999457609,-0.157358717479697,0,0,-0.13674595139286,0.236238831518348,0,0,0.164712768186475,0.0208602105492012,0,0,0.264181576552506,0,0,0,0,0,0,0
