,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449313330355065,0,0.0530876271604166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333066165812689,0,-0.149549325283285,0,0,0,0,0,0,0,0.879366616678376,0,0,-0.0181741317273521,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693715,0,0,0,0,0.0250558284767558,0,0,0.0763881371131931,0.0204454900721752,0,0,0,0,0,0.271718161060351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136319994276711,0,0,0,0,0,0,0,0,0.261613429177118,0,0,-0.00632870913264013,0,0,0,0,0.128344302441929,0,0,0,0,0,0,0,0,0,0,0.00365307394842047,0.114507175745977,0,0,0,-0.209387111886241,-0.18276588821688,0,0,0.136130585534701,0,0.47651554851322,0,0,0.105692281360122,-3.46944695195361e-18,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,-0.0639414556447299,0,0,0,0,-0.625039438245969,0.283418563494601,0.127046625056212,0.543558933465953,0,0,0,0,0.33097283938584,0,0,0.149300310788138,0,0,0,0,0,-0.459998013689781,0,0,0,0,0,0.0992995766435803,-0.702255772607434,0,0,0,0,0,0,0,-0.386918892098182,0,0.263471591148686,0,0,0,0,0.464919931024804,0,0,0,-0.0214301018115039
X5.HK.EQUITY,-0.0652513562146009,-0.0670786874965879,0,0,0,0,0,0,0,0,0,0,0,0,0.517135733067172,0,0,0,0.406368820199877,0,0,0,0,0.0663279475383799,0.169807496578205,0,0,0,-0.079488279975499,-0.111334092520767,-0.0927234568829053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902459042849,0,0,-0.11017807959017,0,0,0
X601988.CH.EQUITY,-0.410219096399853,0,0,-0.0256026981249109,0.466122334175516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.835489210284179,0,0,-0.0572139233093394,0,0,-0.0438697586666269,0,-0.631681187781461,0,0,0,0,0,0,0,-0.0576414603506271,0,0,0.140090071212726,0,0.181807900531662,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0121816166378851,0,0,0.0807969551514951,0,0,-0.0892543559843063,0,0,0.0515536120268455,0.106080651408725,0,0,0.165519970870402,0,0,0,0,0,0,0.146044180358306,0,0,0,0,0,0,0.18166170747558,0,0,0,0,-0.0405585817808642,0,0,0,0,0.149442895483934,0,0,0,0,0,0.0144577670319232,0,0
X601628.CH.EQUITY,0,0.0155572656764035,0.0362110198288123,0,0,0,0,0,0,0,0.114923003157806,0,0.368904123137902,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0242536379495622,0,0,0,0,0.186490560239261,0.157232059099208,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964218228793436
X601328.CH.EQUITY,0,0,0,0,0,0,0.390266197935804,0,0,0,0,0.101051806461016,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0351690706317897,0,0.23121385323758,0.187315733641375,0,0,0,0,0,0,0,0,-0.128752848536366,0,0,0,-0.1066806716173,0,0,0,0,0.101514618664082,0,0.00987310538536517,0,0,0,0,-0.206429244102218
