,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0454003954639276,-6.93889390390723e-18,0.146412433167127,0,0,0,0,0,0.111597064499826,0,0.351822760190655,0,0,0,0,0,0,0,-0.0680587016517664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137812740041775,0,0,0,0.183381606977952,0,0,0,0,0,0,0,0,0.186220004280163,0,0.00894896813083679,0,0.10426711901288
X601318.CH.EQUITY,0,0,-0.090922364687917,0,0,0.0582097328697633,0,0,0.184223832688924,0,0.0576089524815738,0,0.1448051639211,-0.0170664618223715,0,0.250780402912904,0,0,0,0,0,0,0,0,0,0,0,-0.0714640071124422,0,0,-0.178212776324699,0,0,0,0.274397959019226,0,0,0,0.07630367318232,0.201834810407837,-0.236846804722182,0,0.188698347353744,0.197958529686313,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.41066526932326,0,0,0,0.0257622715202166,0,0,0,0,0,0,0.0937305947634186,0.0150150141615866,0,0.0914788893587757,-0.107581509708289,0,0,0,0,0,0,0,0.0936135791428342,0,0.0879824173622471,0,0,0,0,0,0,0,0,0,0,0,0.0881906529358568,0,0,0.428273703509906,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.154906990216288,0,0.168477823489851,0,0,0.389253231679141,0,0,0,0,0,0,0,0,0,0,0.0869892741673521,0,0,0.0235524058790295,-0.0717528492243047,0.0321940018685648,0,0,0,-0.0787115354958135,0,0,0,0,0,0,0,0,-0.0894604293048844,0,0,0,0,0,0.210572473544818,0,0,0,0,0,0,0.126436835480028,0,0,0,-0.00910723875671062
X5.HK.EQUITY,0,-0.0160459043747572,0.081851854259371,0.188231229244006,0,0.0413507308636402,0,0,0,0,0,0,0.0953066643990872,0,0,0,0,0,0,0,0,0.432997765278261,0,0,0,0,0,0,0,0,0.339011482632291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158893927497293,0,0.057943440322378,0
X601988.CH.EQUITY,0.22380477174214,0.0857048247215079,0.0961077256246067,0,0,0,0,0,0.216726619056252,0,0,0.266317720503708,0,-0.0700169411889442,0,0,0,0,0,0,0,0.0289474849291007,0,0,0,0.0489319371606654,0,0,0,0,0,0,0,0.181382800671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0458561982096397,-0.0656925549186716,0,0.225360301131341,0,-0.0657409040713357,0.02633266053882,0,0.301753043490524,0,0.230824519104574,0,0,0,0,0,0,0.0372221367852724,0,0,0,0,0,0,0,0.034634525630932,0,0.0489998365651282,0.0388659095957548,0,0.0892638881037318,0,0,0,0,0,0,0.0768498105478116,0,0,0,0,0,0,0.059235430778781,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.082999793989934,0,0,0,0.117670399364062,0,0,-0.12042079677151,0,0.0325766569494253,0.238256038975807,0,0,0,0,0.0170049589700102,0,0,0.0662844110695533,0.0609136377138314,0.0951168184188818,0,0,0,0,0,0.0196565468566465,0.207814289317832,0,0.0283364849145489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0350655954046335,0.286961060662875,0,0,0.0982521509945695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950092491258368,0,0,0,0,0.279772720004275,0,0,0.0153337846821311,-0.164379481502715,0,0,0,0,0,0,0,-0.167329132595109,0,0,0.0385313560785868,0.0323542763633687,0,0,0,0,0.120643328226518,0,0,0,0.0482002119476831
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.298525592045245,-0.648737548051387,0,0.134211498768397,0,0,0,-0.0822456190251489,0,0,0,0,0.581950325474409,0,0,0,0,0,0,0,0,0.130159205606385,0,0,0,0.391283545713877,-0.0690952092814103,0,0,-0.251967003767215,0,0,0,0,0,0.60461561796111,0,-0.293842423377646,0,-0.245736232167129,0,0.271891286696616
X601166.CH.EQUITY,0,0,0.0288155684577535,0,0,0,0.4264922532557,0.0498611245757535,0,0,0,0,0,0,0,0,0.00674321459452394,0,0,0,-0.00195148526322943,0,0,0,0,0.0852560425754071,0,0,0.389781942161562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0
