,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0173271636961292,0,0,0,0,0,0,0,0,0,0,0,0,-0.113987455829929,0.484465662704836,0.721968685710307,0.0222648444855098,0,0,0,0,0.194880116309249,-0.218185954160602,0,0,-0.30249682576676,0,0,0,0,0,-0.0262873882995799,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.132310486082818,0,0,0,0,0,0,0,0,0.00838416679772061,0,0,0,0,0.223587306894628,0,0,0,0,0,0,0,0,0.11889279509013,0.082590190464806,0,0,0,0,0,0,0.374820724606555,0,0,0,0,0,0,0,0,0.0584096478441211,0,0,0,0,-0.0134295871197234,0
X601939.CH.EQUITY,0,0,0,0.820323510478524,0,0,0.0330614996093623,0,0,0.0235559977521341,0,0,-0.0638067390098426,0,0,0.0597202214537685,0,0.0721277842142677,0,0,0,0.000865063558226339,0,0,0,0,0,0.0602931845467932,0,0,0.0216746760726752,0,0,0,0,0,0,0,0,0,0,0,0.0218368071839433,0,0,0,0,0,0,0.0305474172063104,0,0
X601288.CH.EQUITY,0.00680368167340656,0,0.890415548103565,0,-0.0814227327772119,0,0,0,0,0,0,0,0,0,0.0175637102884334,0,0.0357269029459129,0.10514758998427,0,0,0,0,0,0,0,0,0,0.0458944117911971,0,0,0,0,0,0,0,0,0,0,0,0,-0.145907397500206,0,0,0,0,0,0,0,0,0,-0.0392120955479547,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0199402788844433,0.127391692274135,0,0.293595573276074,0.119702828911092,0,0,0,0,0,0,0,0,0.0449133460145251,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262331232391599,0,0.248214629055608,0,0.18483971245767,0,0,0,0.197214971322342,0,0,0,0,0,0,0,0.118420854786146,0.127112569467577
X600036.CH.EQUITY,0,0,0.363996064822426,0,0,0,0,0,0.0309228758875064,-0.0226022078378015,0,0,0,0,0,0.138804745532559,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0.135247979848746,0.0751424430474892,0,0.213734040410031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711059363217559,0
X601988.CH.EQUITY,0,0,0,0,-0.0352640436410069,0,0,0,-0.0275581284958746,0,0,0,0,0.898523018520197,0,0,0,-0.27487200897106,0,0,0,0,0,0,0.354087879485953,0,0,0,0,0,-0.0394414628378207,-0.0287968227806227,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.0712321767018737,0,0,0,0,0,0,0.0831513525350677,0.0367922839596809
X1299.HK.EQUITY,0,0.0641901182750079,0,0,0.149651639278708,0,0,0,0,0.255777873410039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214580148081482,0,0,0.341350954154459,0.225320016981507,0.12850128042113,0,0.122642682897538,0,0,0,0,0.0367456487401245,0,0,0,0,0.129105006885505,0,0,-0.094786721587347,0,0,0,0,0,0.105946742159471,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496788558081832,0,0,0,0,0.103190292469256,0,0,0.404072086446329,0.277057937095212,0,0,0,0,0,0,0,0,0,0,-0.0591128750623893,0,0,0,-0.176033567495556,0.0297878961292745,0,0,0,0,0,0,0.208082962012586,-0.0717416438040274
X388.HK.EQUITY,0,0,0,0,0.300981957632129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152054010581219,0,0,0,0,0,0,0.412043115343852,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222146721590506,-0.114931677350389,-0.1556583915656,0,0.0793726541197937,0,0,0,-0.137420780436133,0.0587597530746634
