,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.187412848491237,0,0,0,0,0,0,0.165219003783386,0.128964420869079,0,0,0,-0.210620153254823,0,0,0,0,0,0.315323350674508,0,0,0,0,0,0.251222257882162,0,0.0525945534569117,0,0.122709329332467,0,0,0,0,0,0,0,0,0,0,0.0969147082815002,0,8.67361737988404e-19,-0.0393730460858768,0,-0.0911121980857806,0,-0.0106426648928084,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0,0
X601939.CH.EQUITY,0.473537209072232,0,0,0,0,0.183908056439486,0,0,0,0,0,0,0,0.032418247431177,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365919799825266,0,-0.157252571416951,0.0868808267000781,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.455625339075366,0,0.199890161576918,0,0.180880047712849,0.0259540152844717,0,0,0.0632645814677945,0,0,0,0.00488161659948105,0,0,-0.0582979018083577,0,0,0,0,0,-0.0286205719257879,0,0,0,0,0.0874461495630662,0,0,0,0,0,0,0.0268049525771316,0,0,0,0.143317691233575,0.155288583261949,0,0,0,0,0,0,0,0,0,0,0,-0.0437717112121566
X5.HK.EQUITY,0,-0.20567015126444,0,0.0158302889092842,0,0,0,-0.171450854466177,0,0,0.337464766289516,0,0.161368202913216,0,0,0,0,0.54384262501298,-0.0488156502029423,0,0,0,0,0,0,0,-0.165888804483293,0,0,0,0,0,0,0,-0.0505142095745318,0,0,0,0.0320093153843658,0,0,0,0,0.0753267879265777,0,0.108916513929416,0,0,0,0.204529086649779,0
X601988.CH.EQUITY,0.102484166810914,0,0.208317108766247,0.124532375200925,0,0,0,0,0.118500731714474,0.0802138870990708,0.238411217963347,0,-0.371761473222653,0,0,0,0,0,0,0,0,0,0.000777427545424651,0,0,0,0.136617601812737,0,0,0,0,0.0299061212248061,0,0,0.0437287214296831,0,0,0,0,0,0,0,0,0,0.103397282185163,0,0,0,0,0.00299091914684472,0.0798765049553291
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427766878046682,0,0,0.0563040735672329,0,0,0,-0.0197910902057992,0,0,0.193143851469794,0.252927559939267,0,0,0,0.160248742412492,0,0,0,0,0.166966120839382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168226784560882,0,0
X601628.CH.EQUITY,0,0.373868781266058,0,0.039307193296933,0,0.0332920721299917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162407812427617,0,0,0,0,0,-0.0921689547559728,0.187586986337116,0,0,0,0,0,0,0,0,0,0,0,0.18679764414384,0,-0.0507054488412549,0.0224723501047452,0.111305923694817,0.201043033883371
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
