,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.152700702596011,0,0,0.00386316860264477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994319411682007,0.35870334135584,0.089230984740597,0,0,0,0,-0.111934670404196,0,0,0,0.19090035339889,-0.206000083941195,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170011901234666,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0789637464058978,0.0168105016170553,0.0606594659176853,0,0,0,0,0,0,0,0,0,0,0,0,0.299743396995598,0,0,0,0,0,0,0,0,0,0,0.150521051936486,0,0,0,0,0,0,0,0,0.317517062115042,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.880388362117037,-0.00550322409858749,0,0,0,0.00988991196929696,0,0,0,0,0,0,0,0,0,0,0.0619751120173967,0,0,0,0.0295495754723404,0,0,0,0,-0.108598243621388,0,0.09129558112365,0,0,0,0,0,0,-0.0181558362803813,0,0,0,0.059138797768174,0,-0.0656585932659779,0,0,0.0411728227172224,0,0,0,0.0666416564995261,0
X601288.CH.EQUITY,0.0242948224669009,0,0.756815686107362,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0454042647511124,0,0.259638522191422,0,0,0.00751137014854241,0.122774639094858,-0.010537862324279,0,0,0,0,0,-0.103686661765479,0,0.0382142368330505,0,0,0,0,0,0,0,-0.0623458487151405,0,-0.104322866056116,0,0,0,0,-0.0417761285189682,0,0,0,0,0,0,0,0,-0.0244198924362016,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.539651745722235,0,0.284930000499111,0,0,0.115420950995654,0,0,0,0,0,0,0,0.0468245457089283,0,0,0.0267345987833465,0,0,0,0,0,0,0,0,0,-0.0914895127717402,0,0,0,0,0,0,0,0.0906495488314359,0,0,0,0,0,0,0.0999987713271086
X601628.CH.EQUITY,0,0.0419006394712184,1.73472347597681e-18,0,0,0,0.294224673855224,-3.46944695195361e-18,0,-0.0541148186760892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196966926262327,0,0.127968160706694,0.0589548176986293,0,0,0,0,0.0639681853795007,0.102332430975722,0.0811864741252724,-6.93889390390723e-18,0
X600036.CH.EQUITY,0,0,0.280575713160368,0.164947226214821,0,0,0,0.0805381256812412,0.0608863707841613,-0.0712894485025279,0,0,0,0,0.109086852076751,0,0,0,0,0.0303618564455821,0,0,0,0,0,0,0.0189663447774914,0,0,-0.00620789389093832,0,0,-0.0136167798051083,0.246473627727565,0,0,0,0.0551843475552711,0,0,0,-0.0997878281438822,0,0,0,0,0,0.0552234878142147,0,0,0.0864557765294844,0
X1299.HK.EQUITY,0,0,0,0,0,0.0857380283430408,0,0,0,0,0,0,0,0,0,0,0.0348765615066935,0,0,0,0,0.183295552225345,0,-0.0613349784354101,0,0,0,0,0.165334179965424,0,0,0,0,0,0,0,0,0.0382961747557992,0.0229894223721428,0,0,0.175753926527381,0.116695720628982,0,0,0,0,0.443767530223901,0,0,0.0840033746210484,0
X5.HK.EQUITY,0,0,0,0,0,-0.251702056551515,0,0,0,0,0,0,0,0,0,0,-0.108910348102949,0,0,0.16350063405527,0,-0.0733104492813458,0,0,0,0.808756284925319,-0.287612351431921,0,0,0,0.69176356106803,0,0,0,0,0,0.164175012316362,-0.145264472607582,0,-0.0936507750817191,0,0,0,0,0.0907263662638996,0,0,0,0.221824463089301,0,0.258432495838014,0
X388.HK.EQUITY,0,0.236705490855659,0,0,0.0472579869067701,0,0,0,0,0,0,0,0,0,0.0032432733458835,0,0,0,-0.27849740788214,0,0,0.232836596900095,0.502072070351161,0,0,0,0.0166664972809766,-0.0776669286722934,0,0,0,0,0,0.149240378185338,0,0,0.0605122364016425,0.268116348298351,0,0,0,0,-0.347408209266287,-0.0494702711757775,-0.0414275172158488,0,0,0,0,0,0,0
