,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.154068710463411,0,0,0,0,0,0,-0.0283369268464695,0,0,0,0,0,0,0,0,0,0,0,0,0.0342428500016588,0.297962314845789,0.360448282055536,0.218144784322122,-0.192154510899381,0,0,-0.0442463019430639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.243924417818702,0,0,0,-0.0712303413776172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131528858548344,0.188361033614055,0.0252248834723048,0,0,0,0.198649809371384,0,0.116050776022954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377373632020502
X601939.CH.EQUITY,0,0,0,0.799786888621428,0,0,0,0,0,8.67361737988404e-19,0.00101036924164464,0,-0.0394147460628126,0,0,0,0.0419128599583231,0.121116938664739,0.0503426368268413,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0361515096035657,0,0,0,0,0,0,0,0,0.0453838581008798,0,0,0,0,0,0,0,0,0.00491565525989686,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.900999484713783,0,-0.0834239434432115,0,0,0,0,0,0,0,0,0,0.0120832397302233,0.0305128893297874,0,0,0.149570720654893,0,0,0,0,0,0,0,0,0,0.0232989549995318,0,0,0,0,0,0,0,0,0,-0.0497982894120547,0.0125638017013063,0,0,-0.112149668943761,0,0,0.0285724135235829,0,0,0,0,-0.0361748091989678,0
X601628.CH.EQUITY,0.0106005160859226,0,0,0,0,0,0,0,0,0.310807896543387,0,0.215320371672688,0,0,0,0,0,0,0,0.0860925391558067,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.465622069961903,0,0,0,0,0,0,0,0,0.184855025827555,0,0,0,0,0.123897934159513
X600036.CH.EQUITY,0,0,0.241583414855087,0.144748564419108,0,0,0,0,0.0966765941182738,-0.0201393149572131,0,0,0,0,0,0,0.121713582068542,0.0746236854477118,0,0,0,0,0,0,0,0.0949153947113989,0,0,0,0,0.107154970877655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122715996299455,0,0,0
X601988.CH.EQUITY,0,0,0,0.00599602714110944,-0.144519545192423,0.076806705669309,0,0.0651055992578526,0,0,0,-0.00844264845446174,0,0,0,-0.00423553238261216,0,0,0,0,-0.0506055716931612,0,-0.0185512553016633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10721342908608,0,0,0,0,0,0,1.0549344678958,0.0101270655209439,0
X1299.HK.EQUITY,0,0,0,0,0.0701538713823502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350319694023927,0,0,0,0,0,0,0,0,0.254030511637527,0,0.09166952614761,0,0,0,0,0,0,0,0.0470512748057292,0,0,0,0,0.0848752202573219,0,0,0,0,0.0765607626024216
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151720811651132,0,0,0,0,0,0,0,-0.0555212807213299,0.505165877948326,0.163894432024758,0,0,0,0,0,0,0,0,-0.0982035001287878,0,0.108767240463577,0,0,0,0.0310349329208917,0.0657006726244797,0,-0.141623484761426,0,0.0558057161744346,0,0.127353900009659,0
X388.HK.EQUITY,0,0,-0.167009570007602,0,0.157021865293306,0,0,0.127590605753922,0,0,0,0,0,0,0,0.0242604102401394,0,0,0,0,0,0,0.429417976213362,0,0,0,0.208406193657971,-0.0184745321754533,0,0,0,0.0457995875194681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205408455206424,0,0,0.252101375827917
