,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.271351183371748,0,0.0567148093251162,0,0,0.300508140588288,0,0,0.00465323026245874,0.104886344387532,0,0,0,0.0041184202817289,0,0,0,0,0,0,0,-0.0248762666012134,0.156449552953546,0,0,-3.46944695195361e-18,0,0,0,0.0635878029566548,0,0,0,0.0024274007039213,0,0.114251025599592,0,0,0,0,0,0,0,0,0,0,-0.022113406804002,0,0,-0.0306930611124995
X601318.CH.EQUITY,0,0,0.252570301636165,0,0,0,0,0,0.067581846872812,0,0.0648881309525167,0,0.00852057219545905,0,0.209605758192133,0,0,0,0,0,0,0.0826015607047172,0,0,0,0,0,0.129974221208628,0,0,0,0,0,0,0.00914719984437672,0,0,0,0,0,0,0,0,0,0.106143198146517,0,0,0.0356202516177673,0,0,0,0
X601939.CH.EQUITY,0.362943448183651,0.271705131310198,0,0,0,0,0,0.409533049138069,0,0,0,0,0,0,0,0,0,0,0,-0.0557975280900335,0,0,0,0,0,0.0311222850766643,0,0.0289617042097844,0,-0.0228451508649351,0,0,0,0,0,0.0612615920235124,0,0,0,0,0,0.0839960748297414,0,0,0,0,0,0,0,0,0.167434461243076,0
X601288.CH.EQUITY,0,0,0.128194918741468,0,0,0,0,0.464133831843939,0,-0.0484394127653423,0,0.0415990070172287,0,0,0,0,0,0,0,0,0,0,0.143051515260823,0,0.0441588723063783,0,0,0.145623923215215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136357878358552,0.0219069946613193,0
X600036.CH.EQUITY,0,0,0,0,0,0.218175234678449,0,0,0,-0.068447200039578,0,0,0.104234015244612,0,0,0,0,0.15499490452748,0,0,0,0,0,0,0,0.458442578440099,0,0.124325811629242,0,0,0.0589582489249441,0,0,0,0,0,0,0,0,-0.061692815081254,0,0,0,0,0,0,0,0,0,0,0,0.0413728805567961
X1299.HK.EQUITY,0,0,0,-0.0863279988486125,0,0,0,0,0,0.185266190456786,0,-0.0530093594127744,0,0,0,0,0,0,0,0,0.0597866815836413,0,0.147893901936543,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0995455395068494,0,0.147511114693184,0,6.93889390390723e-18,0.134811427057257,0.108964193615889,0.0520634367441467,0,0,0,0,0,0.209369241496604,0,0,0
X601628.CH.EQUITY,0.0364288847180821,0,0,0,-0.000473837041036871,0,0,0,0,0,0,0,-0.0184704274421937,0,0,-0.275749035703011,0,0,0,0.232627452148387,0,0,0,0,0,0,-0.0660159315218712,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.636757503139313,0.0583235092650387,0,0,0.0187089211731862,0,0,0,0,0,0,0,0,0,0.0395541754220449,0.103323497923574
X601988.CH.EQUITY,0,0,0.0748528957927679,0.441795238914558,0,0,0,0,-0.0916462223210638,0,0,0,0,0,0,0,0.280090271345059,0,0,0,0,0,0,0,0.0834809149102529,0,0.0452706776119855,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00190053691754808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.220659898047958,0.11433023982281,0,0,0,0,0,0,-0.132139586096795,0,0,0,0,0,0,0,0,0,-0.158997709257541,0,0,0.118544050480039,0.179290740517607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175527223328625,0,0,0.18978337984345,0,0,0,0,0,0,0,0.0405964568644658,-0.140432106645323
X388.HK.EQUITY,0,0,0,0,-0.177203614862832,0.292211896175046,0,0,0,0,0,-0.0484568524853782,0,0,-0.0443910506153538,0,0,0,0,0.457960154078526,-0.117590975908251,0,0,0,0,0,0,0,0,0,0,0.0412576589305066,0,0,0,-0.148311811680075,0,0,0.143518963786389,0,0,0,0,0,0,0,0,0.07662894627518,0,0,0.13593220049888,0
X601166.CH.EQUITY,0,0,0,0,0.121123952446837,0,0,0,0,-0.0295201032717995,0,0.0538643304692099,0.423556730727637,0,0,0,0,0,0,-0.137331001517861,-0.121118912051786,0,-0.0856028970934197,0,0,0,0,0.271740631450483,-0.00424502941878602,0,0,0.0725761737325196,0,0,0,0.106578739799029,0.0527502134603759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.199286540892876,-0.257475781423827,6.93889390390723e-18,0.0332481660922021,0.356124540933013,0,0,0.334943053342745,0,0,0,0,0,0.219147344627131,0,0,0.175796438324672,0,0,0,0,0,0,0,0.0938663168247618,-0.335764114651073,0,4.33680868994202e-19,0,0,0,0,0,0,0.0381224361278835,0,0,0,0,0,0,0,0,0,0,0,0,0.0587021474969773,0
X000001.CH.EQUITY,0,0,0,0,0.16336668315809,0,0,0,0,0,0.471420906541293,0.0628990919217212,0,0,0.245005322806221,0,0,0,0,0,0,0,0,0,0,0,0.218639403243402,0,0,-0.0140359577375638,-0.0366320315246768,0,0,0,0,-0.21813586816139,0,-0.125922121601994,0,0,0,0,0,0,-0.0483174924936471,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0744299026021494,0,0,0,0,0,0,0,0.00815518610748778,0,0,0,0,0,-0.0369732463002534,0,0,0.145500210493326,0.197774764523307,0,0,0,0,0,0,0,0,0.0342617215189169,0,0,0,0.1430604325789,0,0,0,0.0530019228021394,0,0,0,0,0,0,0.214588856345239,0.136048643670513,0,0.0577926703652256,0,0,0.0791556985392883,0,0
