,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.359352139590996,0,0,0.0842412997658706,0,0,0,0,0,0,0,0,0.0395883847187555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339071066119804,0,0,0,0.206027333992635,0,0,0.0290952992020835,0,0,0,0,0,0,0,0,0.209798795010573,0,0,-0.00159027487380209,0
X601318.CH.EQUITY,0,0,0,0,0.022318672918443,0,0,0.0233811697774096,0.145131813742249,0,0.053446288265492,0,0.0996059231033235,0,0,0,0,0,0.215348957410833,0,0.228888712711735,0,0,0,0.0247699334760782,0,0,-0.0150762022436371,0,0.0824700789585091,0,0,0,0,0,0,0,0.032790256895568,0,0,0,0,0,0.0370504835821373,0,0,0,0,0,0,0,0.0854772695751316
X601939.CH.EQUITY,0,0,0,0.253673083097392,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0540886900517577,0,0.736813142970071,0,0.0320390932326681,-0.248108322389869,0,-0.209545586940199,0.0091625159158822,0,0.15962196826075,0,0,0,0,0,0,0,0,0,0,-0.0666387865866714,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.125174037890088,0,0.0843271248070979,0,0,0.104137048824099,0.363007343573976,0,0,0,0,0,0,0,0,0.0980800720683363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293095546995383,0,0,0,0,0,0,0.205456111384031,0,0,0,0,0,0,0.0819935548379761,0
X600036.CH.EQUITY,0,0.180834835824677,0,0,0,0.0679023152040878,0.0915999491136677,0,0,0,0,0,0.201705245080739,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.312893949292206,0,0,0,0,0.0248795174715053,0,0,0,0.0813932476166383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179302718660859
X601628.CH.EQUITY,0,0,0,0.101676874968222,0,0,0,0,0,0.0334273694205705,0,0,0,0,0,0,0,0.0583819666118834,0,0,0,0,-0.0996038471031519,0,0.263866285512587,0,0,0,0,0,0,0,0.253060773695224,0,0,0.487656662733808,0,0,0,0,0.0193448474917335,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.25334964410136,0,0,0.0646691530527334,0.0628143684311835,0,0,0,0,0,0,0,0.17153960399164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264411506487643,0,0.0980542459299622,0,0,0,0,0,0,0,0,-0.011948499036195,0,-0.0756995850803998,0,0,0,0,0,0,0.349451172471764,0,0
X1299.HK.EQUITY,0,0,0,-0.0711007303192767,0,0,0,0,0,0.177278261451024,0,-0.0049454126884086,-0.116471837677891,0,0,0,0,0,0,0,0,0,0,0,0,0.207682616201595,0.0550587386772013,0,0,0,0,0,0,0,0.0306711417746753,0,0,0,0,0.0700407801238631,0,0.116082870417689,0,0.0615829536471556,0,0.0198426696251488,0.158703902488005,0,0.135286966674647,0,0.0361493265931539,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659480660846406,0,0,0,0,0,0,0,0,0,0.0373679811310209,0.104434731010082,0.60927235127397,0,0,0,0.0544566636251397,0.106411464278224,0,0,0,0,0,0,0,0,0.207191967660194,-0.0973096885374786,0.0993051945088362,0,0,0,0.130181560195759,0,0.173613852887857,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.144018077556719,0,0,0,0,0,0,0,0,0,0,0,-0.01482824155246,0,0,0,0,0.479748415268426,0,0.185508679668375,0,0,0,0,0.119665469189228,0.150349317724828,0,0,0,0,0.0785225296943462,0,0,0.0201304933705095,0,0,-0.0583111760066948,-0.176117942445135,0.105677889479023,0.033020681101317,0,0,0,0,0
