,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X1109.HK.EQUITY,0,0,0,0,0.0617284255411484,0,0,0.0690868706176018,0,0.101652519626716,0,0,0,0.024741108095184,-0.120166997437643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279216332033586,0.143764880103907,0,0,0,0,0,0,0.0547837917920145,0.173507552537844,0,0,0,0.198380516632737,0,-0.0579255263833653,0.00327119995600104,0,0,0,-6.93889390390723e-18,0.338488700606615,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0187191202550649,0,0,0,0,0,0,0.0430772132179415,0.0432049201112987,0.175733389406322,0,0.0773781693156191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301130325581978,0,0,0,0.151577219742613,0,0.571564381207663,0,-0.0459120919110618,0
X300059.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.211623367546432,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344011533736687,0.0174144885607422,0,0,0,0,0,-0.0139251246808747,0,0,0.219427394435471,0,0.0525410549637557,0.000219934869983436,0,0,0,0,0,0.056286980429592,0,0,0,0,0.250094452058523,0.205162580733024,0,0,-0.0282514128618892,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,-0.364762178983157,0,0,0,0,0,0,0,0,0.404494224867782,0,0,0,0,0.0310600926046603,0,0,0,0,0,0.210830638410693,0,0,0,0,0,0,0,0.295715771799397,0,0,0.00580034092640636,-0.00494964969086573,0,0,0.263415666412477,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,-0.211124115807181,0,0.363551097404963,0,0,0,0,0.146366319396051,0,0,0,0,0,-0.0926646469888533,0,0,0,0,0.0266550872742696,0.092139544437886,0,0,0.350653012713606,0,-0.0231660653821391,0,0,0,0,0,0,0,0,0,0,0,0,0.0693829260747379,0,0,0,0,0,0.0490962955625101,0.0198373735779871,0.0217344610517657
X600048.CH.EQUITY,0,0.0053864305898845,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.497786837923648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188733895607541,0,0,0,0,0,0,0,0,0,0,0.0660093741671958,0,0.0428176539514229,0,0.118468652415009,0,0,0,0,-0.113478174458497,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.240651782227848,0,0.263061394172954,0,0.164791545071134,-0.0251273869576485,0,0,0,0,0,0,0,0,-0.309085515916411,0,0,0,0,0,0,0,-0.144755081489847,0,0,0.028709337105518,0,0,0,0.286050300977914,0,0,0,0,0,0.0847059753437484,0,0,0,0,0,0,0,-0.348314028396145
X688.HK.EQUITY,0,0,0,0,0,0,0.10971981369141,0,0,0,0,0,-0.0778664659474347,0.041965962070309,-0.031918060539426,0,0,0,-0.00526967144982145,0,0.340978512242233,0,0.143114240805743,0,0,0,0,0,0,0,0.234072094988785,0,0,0,0,-0.220359063180778,0,0.28092559698684,0,0,0,0,0.0229580970242436,0,0,0,0,0,0,-0.00304775450071477,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.00669153976004155,0,0,0,0,0,0,-0.0869692228594323,0,0,-0.0150399047310795,0,0,0.11060113011623,-0.0982378820035989,0,0,0,0,0.087665357010616,0,0.372564126019759,0,0,0,0,0,0,-0.122837016281811,0.698452794509283,0,0,0.0627478521435619,0.0956960350145606,0,0,0,0,0,0,0,0,0,0.27431746647296
X601818.CH.EQUITY,0,0.0547529141125073,0,0.125737268955754,0,0,0,0,0,0,0.117196245950058,0,0.268307579329701,0,0,0,0,0.0116110812901136,0,0.176413697541773,0,0,0,0,1.73472347597681e-18,0,0,0.0329719616726003,0.0294607737463169,0,0,0,0,0,0,0.0517948530896434,0,0,0,0,0,0,0,0.00725779639419064,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0238931541085403,0,0,0,0,0.0258701982350514,0,0.20082976980531,0,0,0,0,0,0,0.061248854791425,0,0.0390636489969186,0,0,0,0.197274164860286,0,0,0,0,0,0,0,0,0,0.135266622174104,0,0.111017716953534,0,0,0.170706581784476,0.0663755734613424,0,0.0241686405428206,0,0.080827662012025,0,0,0,0,0,-0.012146696470135,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0484501861486463,0,0,0,0.0522341021104257,-0.2277960537665,0,0,0,0,0,0.0508133538905208,0,0,0,0.154629783347377,0,0,0,0,0,0,0,0,0,0.299201529263332,0,0,0,0,0,0,0,0,0,0,0.0549329501005365,0,0.171361981162707,0,0,-0.0165068820529942,0.0504845776440356
X600837.CH.EQUITY,0,0,0,0.0178303339815737,0,0,0,0,0,0,0,0.345483501085892,0,0,0,0,0,0,0.115231122009635,0,0,0,-0.0199275772436188,0,0,0,0,0,0,0,0,0,0.310358848398199,0,0,0,0,0,-0.0189762150177726,0,0,0,0,0,0,0.0372052014442967,0,0.0844682224900449,0,0,-0.0285844391560731,0
X601336.CH.EQUITY,0,0,0,0,0.495962598889228,0,0,0,0,0,0,0,0,0,0.31142228108937,0,0,0,0,0,0,0,-0.213785578061626,0,0,0,0.0390801018188298,0,0,0,0,0,0.0862334785150277,0.0469365012140584,0,0,0,0.116179185541644,0,1.38777878078145e-17,0.0512259427678514,0,0,0,0,0,0,0.065483926268903,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.00393101901068207,0,0.0355402365138872,0.0728355139814323,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.140757028866112,-0.0185829840366108,0,0,0,0.0800822407532025,0,-0.121718822479593,0,0,0,0,0,0.206420384101443,0.125140796310631,0,0,0,0,0.0773842592809997,0.0781341023922174,0,0,0,0,0,0,0.0477459557129618,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0265089063295579,0.125807598546942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747576937311226,0,0,0.279439556826278,0.0937248028017409,0,0,0,0,0.248715752256691,0,0,0,0,0,0,0.161236178380956,0,0,0,0,0,0,0.1596099823717,0,0
X002736.CH.EQUITY,0,0,0,0,0.119056410525082,0,0,0,0,0.034235068573043,0,0.0529438810212554,0,0.0591957471397558,0,0.0676957669252576,0,0,0,0,-0.0684230063633822,0,0,0,0,0.0704862751588747,0,0,0,0,0,0,2.77555756156289e-17,0.274184573213566,0,0,0,0,0,0.32570711197292,0,0,0,0,0,0,0,0,0.0976258885517996,0.00898351804017664,0.0253207445193518,0
X000166.CH.EQUITY,0,0,0.0554964109480041,0,0,0,0,0.0997618223273126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283732881528188,0.0329221736923338,0.274428533493841,0,0.2883809499336,0,0.0122039588106364,0,0,0,0,0,0,0,0.149219106516228,0.0459938620313255,-8.67361737988404e-19,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.251553234171685,0,0,0,0,0,0,0,0,0,0,0,0.0277666311173553,0,0.258880006225633,0,0,0,0,-0.0733868200270948,0,0.0705810860960487,0,0,0.4908136464678,0,0,0,0,0.0626960801218097,-0.651142203303335,0,0,0,0,0.142608970025909,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.0356563844038695,-0.014870092940783,0,-0.0956234747411071,0,0,0,0,0,0.0571252298971365,0,0.718912272092644,0,0,0.0616003793130332,0,-0.0367494105690191,0.0689337632531828,0,0,0,0,-0.175443301820717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776083286155968,0.0860131653087454,0,-0.00967836808844675,0
X12.HK.EQUITY,0,0.0335382946127209,0,0,0,0,0,0.396905010566533,-0.185616359971667,0.168360371093501,0,0,0,0.107701910850248,0,0,0,0,0,0,0.464246275035977,0,0,0,0,0.0821466702966802,0,0,0.211056856453593,0.0657173016385089,0,0.108139110948841,0,0,0,0,0,0,0,0,0,-0.0929482826545372,0,0,0,-0.186612425440469,0,0,0,0,-0.057172441623677,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0467356839505068,0,0.0938332595727793,0,0,0,0.28157683157693,0.0954897622918376,0,0,0,0,0,-0.211541814539649,0,0,0,0,0,0,0.0277026642516698,0,0,0.0146869985146276,0,0,0,0,0,0,0,0,0,0.0602021266744228,0,0,0,0,0.204092319322572,0,0,0,0.734454901942035,0,0
X601229.CH.EQUITY,0.337875388307785,0,0,1.38777878078145e-17,0,0.245697416755835,0,0,0.109760204433099,-0.0416057149834684,0,0,0,0,0.25668125091361,0,0,0,0,0,0.0441645882392087,0,0,0,0,0,0,0,0,0.194466957831236,0,0,0,0,0,0,0,0,0,0,0,0.0298340827963107,0,0,0,0.0450636465159609,0,0,0,-0.180274205790252,0.206711585569394,-0.199036166689682
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0695426633079331,0,0,0,0,0,0,0,0,0,0,0.0737669303766941,0,0,0,0,0,0,0,0,0,0.240129842670533,0,0.0948805222314673,0,0,0,0,0,0,0,-0.0793876882396816,0,0.321736658147497,-0.00888708808212323,0.133071698934834,0.0577054967178483,0,0,0,0.168077998571011,0,0,-0.0355422202241535,0
X000776.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375193165982241,0.0187699791891573,0.182726973484442,0,0,0,0,0,0.0184832491497873,0,0,0,0,0,0.0395951818066825,0.102489379179083,0,0,0,0,0.37787419758356,0,0,0,0,0,0,0,0,0,0,-0.0543045659630669,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0774743762019952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343895052821309,-0.00213592094662854,0,0,0,0,0,0,0,0,0.0669289739417755,0,0.112859402544148,0,0,0.473862027403125,0,-0.0413868184404714,0,0,0,0,0,0,0,0,0.152344173845182,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.560442343979991,0,-0.0739426554396827,0.00986974633814002,0,0,0.198300102927691,0,0.03494145993443,0,0,0,0,0,0,0,0,0.194393797106402,0.0234209022082682,0,0,0,0,0,0,0,0,-0.0460218383548382,0,0,0,0,0,0,0,0,0.00333698764880054,0,0,0.0766746903583343,0,0,0,0,0,0.0124251399376757
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706254697804819,0,0,0,0,0,-0.236316112886718,0,0,0,0,0,0,0,0,-0.0646811899605022,0,0,0,0,0.183960476910989,0,0,0,0.275207208279092,-3.46944695195361e-18,0.0417278158582855,-0.106005026558422,0,0,0.544306271555834,0,-0.0575848849256211,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.0903638721824607,-0.196459361680874,-0.0693561647213783,0,0,-0.295432005381851,0,0,0,0,0,0,0,-0.102660857400018,0.227999508094468,0,0,0.138443033232553,0,0,0,0.0598611424988595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724042492208911,0.166134326764945,0,0.185454842527562,0,0,0,-0.0488599344746109
CN2YR,0,0,0,-0.151217546352123,0,0,0,0.15426654928668,0,-0.0768346536800243,0,0,0,-0.00715701563264173,0,0,0,0,0,0,0,0,-0.389833446405583,0,0.076012716521297,0,0.105052924131364,0,0,0,0.186626190056976,0,0,0,0,0,0,-0.00199720981820138,0,0.0290737449707414,0,0,0.0228139931743407,0,0,0,0,0,0.26505977318999,-0.270529071551448,0,0
