,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.13486390413851,0,0,0,0,0,-0.0901137756280326,0,0,0,0,0,0,0,0,0,0,-0.0234324718995188,0,0,0.620170573069515,-0.199532058745921,0,-0.0272643682516512,-0.0528864602720048,-4.33680868994202e-19,0.331174742596151,0,0,0,-0.141459847517532,0,0,0,0,0,0,0,0,0,0.0856361488596463,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0214859981195872,-0.0222639644749476,0,0,0,0,0,0.156956117207222,0,0,0,0.418223924763218,0,0,0,0,0,0,0.031626461292699,0,0,0,0.0323076950108066,0,0,0,0.203997001193684,0,0.0508556878974548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166506702043822
X601939.CH.EQUITY,0,0.0609869032926934,0,0.773634586457086,0,0,-1.35525271560688e-20,0,0,0.0292800879403441,0.0793537042890532,0,-0.023915120783899,0,0,0.0764153904373304,0,0,0,0,0,0.00301992779993319,0,0,0,0,0,0.051766739952417,0,0,0,0,0,0,0.0501980571002719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.926227813290898,0,0,0.0812789435083089,0,-0.0683298727898426,0,0.0223777382260486,0,0,0,0,0,0,0.0317383588980989,0,0,0,0,0,0,0,0,0,0,0.0161150449167077,0,0,0,0,0,0,0,0,0,0,-0.0545009637548709,0,0.019663990600166,-0.111427889111149,0,0,0,0.0448028588359892,0,0,0,0,-0.104201517700065,-0.0034346464537402
X601628.CH.EQUITY,0,0.00721788355330474,0,0,0,0,0,0,-0.101418910206817,0.268648274194269,0,0.276117895812307,0,0,0,0,0,0,0.302863398029072,0,0,0,0,0,0,0,0,-0.0839266439245569,0,0,0.0206979732126133,0,0,0,0.264186368816587,0,0,0,0,0,0,0,0,0,0,0.109309760766818,0,0,0,0,0,0.0416591427576685
X600036.CH.EQUITY,0,0,0,0.353492589585849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174818145184463,0,0,0,0,0,0,0,0.188642396376124,0,0.028227302498389,0,0,0,0,0,0,0,0,0.0624988897235439,0,0,0,0,0,0,0,0.0692670744860427,0,0,0,0,0.0131838136092226,0,-0.00927104563155041
X601988.CH.EQUITY,0,0,1.38777878078145e-17,0.0691372854561329,0,0,0,0,-0.0269629431845544,-0.0729139080443287,0,0,0,0,0,0,0,0,0,0,0.00120564745894078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131578939916696,-0.0624473917231457,0,0.989430050750005,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.110130525288136,0,0,0,0,0.0661994821059259,0,0,0,0,0,0,0.0258089860830392,0,0,0,0,0,0.362832610332178,-0.0394724049182474,0,0,0,0,0.0468795259461698,-0.148438057743896,0.00564901753405249,0,0,0,0,0,0.268363259706972,0,0,0,0.213888519030293,0,0.0822193853345691,0,0,-0.0867884285215427,0,0.0637114469723355,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466964920859203,0,0,0,0,0,0,0,0,0.0624003801909938,0.558944294830512,0,-0.0393501275257025,0,0,0,0,-0.0110017800057954,0,0,0,0,0.0338640302494249,0,0,0.213354840996691,0.270446436865887,0.32716297439611,0,0,0,0.235109280538664,0,2.77555756156289e-17
X388.HK.EQUITY,0,0,0,0,0.143280991380428,0,0,0,0,0,0,0,0,0,0,0,0.0726716288020698,0,0,0,0.210549811271797,0,0.287599707417928,0,0.197699809317032,0,0,-0.099103734297182,0,0,0,-0.0580327687211496,0,0,0,0,0.0773721638230607,0,0,0,0,-0.0370095176523143,0.0853541113427136,-0.182642025608242,0,0,0,0,0,0,-0.0140936901662426,0.361254914606657
