,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.143951602925076,0,0.0166212941603945,0,0,0,0,0,0,0.283000952014967,0.244521560129125,0,0,0,-0.0962270487005108,0,0,0.0179047446687364,0,0,0,0,0,0,0,0,0,0,0,0,0.265303310333989,0.0253142337367576,0,0,0,0,0,0.0408340514023666,0,0,0.0614759303567234,0,0,0,0.0203386102211279,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103096558595586,0,0,0.261920552151352,0,0,0.372948030809111,0,0,0,0.128649407845367,0,0,0.0383102021704696,-0.0158472064047263,0,0,0,0,0,0,0,0,0,0,0,0,0.0764515356508683,0,0,0,0,0,-0.259359193181008,0,0.0233597321924961,0,0.104863288602521,0,0,0,0,0.0514542950936306,0,0,0
X601939.CH.EQUITY,0.473985201578439,0,0,0,0,0.184215233360972,0,0,0,0,0,0,0,0.061235126756125,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370523880573748,-0.115386443608633,0,0,0.0490433351564084,0,0,-0.0446114402505842,0,0,0,0,0
X601288.CH.EQUITY,0.523633873279776,0,0.151883515490923,0,0.12634053254482,0.010237777154108,0,0,0.0836002855264368,0,0,0,0,0,0,-0.0554923417394435,0,0,0,0,0,0,0,0,0,0,0.0934199028172037,0,0,0,0,0,0,0.00579254502475025,0,0.0461510102817417,0,0.0699250158477011,0.178649852843794,0,0,0,0,0,0,0.0120979020599044,0,0,0,0,-0.0578756855424871
X5.HK.EQUITY,0,-6.93889390390723e-18,0.217189214823733,0.0729029175484236,0,0,0,-0.108351060860915,0,0,0.100040580547668,0.229455410221514,0,0,0,0,0,0.625005909597273,0,0,0,0,-0.148300035191013,0.0410244336730117,0,0,-0.159236730157718,0,0,0,0,0,0,0,0,0.0335523256892274,0,0,0,0,0,0,0,0,0,0.171697823423565,0,-0.0316061922658534,0,0,0
X601988.CH.EQUITY,0.0913245793340551,0,0.134243956485637,0.145929763154566,0,0,0,0,0.144023741348362,0.108004126415032,0.163011934955761,0,-0.325016006816309,0,0,0,0,0,0.00079358668922382,0,0,0.213879872304258,0,0,0,0,0.0698454497467136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247226878266759,0,0,0,0.0180082239594894,0,0
X600036.CH.EQUITY,0,0.111108278426365,0,0,0,0,0,0,0,0,0,0.157360528296148,0,0.101471747100611,0,0.248142204626826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197646514458765,0,0,0,0,0,0,0.0393343044610355,0.0358155882382661,0,0,0,0,0,0.106287663488223,0,0,0.0457510991352987,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.129125873105376,0,0,0,0,-0.01659658358852,0,-0.0323950525676764,0,0,0.225679723994351,0.259457643366286,0.197255987927945,0,0,0,0,0,0,0,0.0957974025184695,0,0,0.0238107637617001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.290523114664688,0.1763460557108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889017059880603,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.150666032233802,0,0,0,0,0,0.0420511900004473,0,0,0,0,0,0,0,0,0,0,0,0.0559100085918702,0,-0.0949188878261302,0,0.274358146958179,0.0558982702096121
X601166.CH.EQUITY,0.128708686504858,0,0,0,0,0.0988796171223129,0.313615496700394,0,0,0,0,0,0,0.0940975597524644,0,0.424604888451165,0,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0118628463129453,0,0,0,0,-6.93889390390723e-18,0.0065189130223754,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0461072378147965,0,-1.38777878078145e-17,0,0.0720504728744675,0.00538109964696678,0,0,0,0.0202844591971867,0,0.276917890366762,0,0,0,0,0,0,-0.14574974994773,0.0551282457860795,0.185064789505325,0.0567985497020101,0,0,0.0885335783549118,0,0,0,0,0,0,0,0.00367528529333898,0,0,0,0,0,0,0,0.0907542209790064,0,0.238201463793907,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0255413710399651,0,0,0,0,0.219362179872701,0,0,0,0.423298615275968,0,0,0.0673010177960826,0,-0.0957589357829361,-0.00084374992256336,0,0,0,0,0,0,0,0,0,0,0.191713439470403,-0.0207175003504223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432114549700299,0.196304734121678,0.0116951343058928,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0694204312244273,0,0,0,0,0,0,0,0,0,0,0.244306504813891,0,0,0,0.0311954636658349,0,0.0355112064751546,0,0,0.016870833227398,0.0545046541029159,0,0,0.361600034729493,0,0,0,0.279013106005218,0,0,0,0,0,0,0,0.00462887929506902,0,0,0.064884374641235,0,0,0.0872516864428754,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0121820867706031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933175919883763,0,0,0,0,0,-0.0532789240090308,0.1977579944034,0,0.208548481026913,0,0,0.121676081378842,0.287599557137294,0,0,0,0,0,0,0,0.15529011301628,0.226564871179764,0,-0.0991994948370364,0
X16.HK.EQUITY,0,0,0,0.250409187475464,0,0,0,0.25271623297474,0,0,0,0,0,0,0,0,0.0571807849287775,0.158795855256575,0,0,0,0,0,0.179426661306025,0,0,0.0504674465383052,0,0,0.0266880466091814,0.127467219160817,0,-0.117134447942762,0,0,0,0,0,0,0,0,0.201710807373474,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,-0.0564255684608903,-0.247740047632424,0.205910284285305,0,0.220830934079367,0.355955106500415,0,0,0,0,0,0,0.206846992954168,0,0.263859958284768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260328295889206,0,0,0,0,0,-0.0364167706198246,-0.127033778534512,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.307602854968721,0,0,0,0,0,0,0.0433506090657437,0.13104060542647,0,0,-0.0296139805681821,0,0,0,-0.13173538716885,0,0,0,0,0,0,0,0.272311058538548,0,0,0,0,0,0,-0.366084840706469,0,0,0,0.30924774331793,0,0.191759025803175,0,-0.0992638447844533,0,-3.46944695195361e-18,0,-0.0348276118277664,0
X11.HK.EQUITY,0,0,0,0,0.284576652345012,0,0,0.339547432198165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184013221344069,0,-0.095912536831575,0,0,0,0,0,0.163677576825968,0,0,0,0,0,0,-0.104218347056576,-0.131196723020534,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.268323926667292,0.102089624352233,0,0,0,-0.0541264825933307,0.0565946275618639,0,0,0,0.506760758032551,0,0.0542769373692797,0,0,0,0,0,0,0,0,0,0,0,0,0.166897332966129,0,0,0,0,0,-0.0166676107090144,0.0104832034647418,0,0,0,0,0,0.0771504593466758,0,0,0,0.052151630806416,0.0766489107702917
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.234835656335331,0,0,0,0.301759750452763,0,0,0,0,0,0,0.215560537494455,0,0,0,0,0,0,0,-0.0380736543940007,0,0,0,0,0.0206004845616182,0.0327381394281971,0,0,0,0,0,0,0,-0.168689769221141,0,0,0,0,-0.020692964266773
X601998.CH.EQUITY,6.93889390390723e-18,0,0.0439245620631985,0,0,0,0,0,0,0,0,0.101305588082221,0,0,0,0,0,0,0,0,0,0.181200627070766,0,0,0,0,0,0.135222526601036,0,0.149482315410394,0.0963479121071004,0,0,-0.0404368179020748,0,0,0,0,0,0.0111241559751511,0,0,0,0.244978229802647,0,0,-0.0475161989405807,-0.0428603898842942,0.0735352154658276,-0.0802482015492269,0
