,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X823.HK.EQUITY,0,0,0,0,0,0,0.0847952686906956,0,0,0,0,0,0,0,0,0,0.438267384802852,0,0,0,0,0,0,0,0,0.124758587977434,0,0,0,0,0,0,0,-0.0329226331194578,0.12241783754624,0,0,0,0.0412699131627454,0,0,0,0,0,0,0,0.215539350983943,0,0,0,0.0284199264947847,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201945677628667,0,0,0.0574765681034665,0,0,0,0,0,0.108637074037362,0,0.139390822634012,0,0,0.0766793836180645,0,0,0,0.247235255172881,0,0,0,0,-0.0729601904993076,0,0.0384821364345421,0,0,0,0,0.31329618532069,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0224654211258246,0,0,0,0,0,0.0716337714409608,0.169492954306562,0,0.171578652608927,0,0,0,0,0,0,0,0.205439188797725,0,0,0,0,0,0,0,0.111572739685082,0,0.0300125729669179,0.0112618508682118,0.100405025362557,0,0,0,0,0,0,0,0,0,0,0.101178264423031,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0911448986808171,0,0,0,0,0,0,0,0,0.282943942400486,0.169034671476763,0,0,0,0,0,0,0.0606349853095597,0.00189960770176278,0,0,0.117639180018971,0,0,-0.155948570455806,0,0.3207666548054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.166623021184564,0,0.120077805215064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053395031763067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646295489292244,0.067848833716028,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.244436150569793,0,0,0,0,0,0,0,0,0,0,0.0648892863137079,0,0,0,0,0,0,0.259076808542984,0,0,0,0,0,0,0,0.116182449505223,0,0,0.122669818477519,0,0,0,0,0.213841579347163,0,0,0.0357319437693866
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843736875615998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261953136715929,0.090971388567809,0,0,0,0.205583765168468,0,0,0,0,0.00040580018606096,0.269081241046178,0,0,0.125893547533477,0,0,0.113882526876669,0,0,0
X601169.CH.EQUITY,0,3.46944695195361e-18,0,0,0.00788025145727652,0,0,0,0,0,0,0,0.2221499433307,0,0,0,0,0.0201819154867629,0,0,0.0935376216727967,0,0,0,0,0,0,0,0,0,0,0,0,0.0503284328104209,0,0.0508243551195244,0.0637825230037187,0,0,0.0219076595387942,0,0,0,0.0305221893068043,0,0.127386217680528,0.334955992662454,0,0,0,0,0
X601336.CH.EQUITY,0,0,0.0695701414727225,0,0,0,0.0888965798272695,0,0,0,0,0,0,0,0,0,0,0,0,0.0860762499372582,0,0,0.0189587841053089,0.32013956201077,0,0,0,0,0,0,0,0.0589742485003761,0,0,0,0,0,0,0,0.0116310238636978,0,0.0247511207457055,0,0.131422612813133,0,0,0,0,0.20203053575685,0,0,0
X600015.CH.EQUITY,0,0.236754849984546,0,0,0,-0.030836437813794,0.0362618897581173,0,1.73472347597681e-18,0,0,0.40140311016247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319379889913813,0,0,0,0,0,-0.00107204702400844,0,0,0,0,0,0,0,0,0,0.0360267069578688,0.0140633707237298
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125578296000367,0,0,0,0,0,0,0.124175216215006,0,0,0.312075610572581,0,0,0,0.0185440634632143,0,0.243532493084293,0.0945903646563441,0,0,0,0,0.153396891549959,0,-0.016827266022417,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154825897533996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156243510100034,4.33680868994202e-19,0,0,0,0,0.064548415741051,0,0.244836567764777,0.15338830844389,0,0.0233671419654311,0,0,0,0,0.174057726024498,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.180272238919532,0.11909743079243,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.140540425050883,0.171880304456772,0,0.114016685257274,0,0,0,0,0,0,0,0,0,0,0.358518857014793,0,0,0.21368721806844,0,0,0,0,0,0,0,0,0.00461365075387352,0
FXI.US.EQUITY,0,0,0,-0.550418276346824,0,0.300015957152133,0,-0.478586200353774,0,0,0,0,0,0,0,0,0.126811367201975,0,0,0,0,0,-0.415427510687827,0.751579518373089,0,0,-0.714300400133869,0,-0.0500235635469542,0,0.670772977986839,0,0,0,0,0.319373932184226,0,0,0,0,0,0,-0.0276403137468941,0,0,0,0,0,0,0,0,-0.0475373358117472
CN2YR,0,-0.855752329371799,0,0,0,0,0,0.615809233503642,-0.446598707005171,0.0462123358467459,0,0,0,-1.19763132979853,0,0,0,0,0,0,0,0,0,0,-0.16871119021252,0,-0.195412457893297,0,0,0,0,0,0,0.647091020489695,0,0,0.0567435274150054,0.206259470823982,0,0,0,0,0.95920694264448,0,0,0,0,0,0,0,0,0
