,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.266083304255197,0.114364594674616,0,0.247982212762253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192877371630814,0,0,0,0,0.0131328046622395,0,0.0201722555830384,0,0.0989083661496101,0,0,0,0.0927359143303478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.104977288070344,0,0,0,0,0.18172292879218,0,0,0,0.0338453657806781,0,0.212153757829448,0.0505823351808138,0.139850546146774,0,0,0,0.136071427975613,0,0.0206282267904175,0,0,0,0,0,0,0,0,0,0.0838268109860028,0,0,0,0.0503811047768617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.124872387633692,0,0,0,0,0,0,0.10426027068724,0,0,0,0,0,0,0,0,0,0,0,0.0508701401047022,0.35615658754441,0,0.139467225120123,0,0,0,0,0,0,0,0,0,0,-0.10818128110617,0,0,0,-0.0495872004768289,0,0,0,0,0,0.0764143773456674,-0.00312919285599168,-0.0815421279849761,0
X601939.CH.EQUITY,0.651787992945964,0.043714206515441,0,0,0,0,0,0,0.19092790209607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12832992465008,0,-0.0350245335328798,0,0,0,0,0,0.128904705319842,0,0,0.0395928712268183,0,0,0,0,0,0,0,0,0,0.123762763881648,0,0.0176856729342037,0
X601288.CH.EQUITY,0,0,0,0.0954933422604402,0,0,0.375349949626732,0,0,0,0,0,0.0715310569988412,0,0,0,0,0,0,0,0,0,0,0,0.0214558543886288,0,0,0.0728262565452117,0,0,0,0.164503170830109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11208049596105,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0917042985413614,0.262757868933621,0,0,0,0.148697744033362,0,0.0242519813869036,0,0,0,0.228662381286296,-0.202202894680419,0,0,0,1.0842021724855e-19,0,0.042154007979627,0,0,0,0.00342777636375825,0.0569109923458802,0,0,0,0,0,0,0,0.169937191171262,0,0,0,0,0,0,0,0.162594446070079,0,0,0,0
X601988.CH.EQUITY,0.195508981406513,0,0,0,0.349948869428986,0,0,0.0815245750948878,0,0,0,0.0595241895365982,0,0,0,0,0,0,0.11755054526218,0,0,0,0,0,0.0938739407569231,0,0,0,0,0,0,-0.212702123769109,0,0,0,0,0,0,0,0.052310561971605,0,0,0,0,0,0.0741928963976207,0,0,0,0,0,-0.0707789236048605
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218959542778057,0,0,0,0,0.0511501232725183,0,0.0867221292725256,0,0,0,0,0,0,0.035832427107378,-8.67361737988404e-19,0.390375702900346,0.0875501227943689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.206391597125593,0,0.101101761920105,0,0,0,0,0,-0.0921864835433232,0.0567688941702342,0.0321137853400689,0,0,0,0,0,0,0,0,0,0,0,0.30447653180495,0,0,0.119869484813903,0,0,0,0,0,0,0,0,0,0,0,0.195353685127899,0,0,0,0,0,0.107536173127842,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0816479915878961,0,0,0,0,0,0,-0.0165248507629476,0,0,0,0,0,0,0,0,0,-0.358132830475234,0,-0.129633871646664,0,0.291965956205792,0,0.0825992207893653,0,0,0,0,0.0706418797835587,0,0.320720886917721,-4.33680868994202e-19,0,0,1.38777878078145e-17,0
