,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.204627055809012,0,0.0312230778013333,0,0,0.400759145582178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25449751107882,0,0.0349221508222172,0,0,0,0,0,0,0.08071457492493,0,0.0501383910553798,0,0,0,0,0,0,0.0116046255642069,0,0,0,-0.092498337952842,0,0,0
X601318.CH.EQUITY,0,0,0.261010566882839,0,0,0,0,0,0.0845947816515773,0,0.0932961049089915,0,0,0,0.19258980818419,0,0,0,0,0,0,0.0586266566508465,0,0,0,0,0,0.168320605731807,0,0,0,0,0,0.0537741830861022,0.0146080502919402,0,0,0,0,0.00669644758618693,0,0,0,0,0.0608052341885609,0,0.036654422008801,0,0,0,0,0
X601939.CH.EQUITY,0.285595590944629,0.215396733342428,0,0,4.33680868994202e-19,0,0,0.49646818956221,0.0813175418170213,0,0,0,0,0,0,0,0.0298853367036842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208918562238305,0,0,0,0,0.0563902395263138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18353489758173,0
X600036.CH.EQUITY,0,0,0,0,0,0.176647544682849,0,0,0.0688972337674676,-0.139230460063939,0.0458619787649542,-0.100385096308028,0.141003007580205,0,0,0.187870416353128,0,0,0,0.169985565618491,0,0,0,0,0,0.385875673048306,0,0.00140244193490954,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467490844270972,0,0,0,0,0,0,0,0,0,-0.027792131559103,0.0154802619136098
X601288.CH.EQUITY,0,0,0.126734198551178,0,0,0,0,0.489639730016536,0,-0.0556060155603906,0,0.0350208487095206,0,0,0,0,0,0,0,0,0,0,0.150611530548243,0,0,0,0.0253760153037467,0.131647326406468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888851129967316,0,0,0.0155493809157531,0,0
X1299.HK.EQUITY,0,0,-0.0495843031482639,0,-0.00979877144097349,0,0,-0.0589635955276643,0,0.234555511232853,0,-0.0425771955471623,0,0,0,0,0,0,0,0,0,0,0.182483016135796,0,0,0,0,0,0,0,0.0320289653471267,0,0,0,0,0.141516461077383,0,0.0381970470391677,0,0.188889535881888,0,0,0,0.184451035360429,0,0,0,0,0.208777364085198,0,-0.0903394627676523,0
X601628.CH.EQUITY,0.0571490906674046,0,0,-0.0276248615265809,0,0,0,0,0,0,0,0,-0.00455951391699876,0,0,-0.173616291813502,0,0,0.310149331056441,0,0,0,0,-0.0904508693065443,0,0,0,0,0,0,0,0,0,-0.093449936326409,0,0,0.580555656519081,0.0743569726445202,0,0.0129832682690422,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0708568850031049,0,0.451763318600814,0,0,0,-0.0894207043342116,0,0,1.73472347597681e-18,0,0,0,0,0.277590586275815,0,0,0,0,0,0,0.0477612095340213,0,0,0.076687509312493,0,0,0,0,0,0,3.46944695195361e-18,0.00275553520380128,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0664689708384754,0,0,0,0,0,0,-0.0137069846229468,0.157847413126607,0,0,0,0,0,0,0,0,0,0,0,0.116734630532168,0,0.0527461177537772,0,0,0,0,0,0,0,0,0,0,0.161860837911901,0,0.0297469901446731,0,0,0.358651995768522,0,0,0.0918728972680839,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.218791904977644,0,0.283864150623747,0,0,0,0,0,0,0,0,0,0,0,0,0.0862635883938656,0,-0.114982946782626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745950869571279,0,0,0.054495599590361,0,0,0,0.247059564233789,0,0,0.110674928107597,0,0,0,0,0.153373219073583,-0.150928188134618
