,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,-6.93889390390723e-18,0.0251283087720537,0,0.113407750770784,0.143265045853525,0,0.327372308279841,0,0,0,0,0,0.12878499108799,0,0,0,0,0.0659045188229516,0,-0.00738910915251113,0,0,0,0,0,0,0,0.174577189004822,0,0,0,0,0,0,0,0.00189484465905443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0949326539449791,0,0,0,0,0.0792399141315537,0,0,0.206071136495206,0,0,0,0,0,0,0,0.114699108943262,0.124797345895247,0,0.0900361474358361,0,0,0,0,0,0,0,0,0,0.0961861122780431,-0.0858051939693741,0,0,0.0708030899510281,0,0,0.154488489496122,0,0.0667792666810694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183183636145163
X601939.CH.EQUITY,0.0775660620793792,0,0,0.0961300370604134,0,0,0,0,0,0,0.304252649883561,0,0,0,0,0,0,0,0,0,0.0115969306356315,0,0,0,0,0,-0.111085043795359,-0.0218804706305486,0,0,0,0,0,0,0,0,0.208507296159264,0.0363003296954987,0,0,0.100471136490279,0,0,0.256429677838069,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.343803653020218,0,0.0265854283405324,0,0,0.489639253875293,0,0,0,0,0.00720579470115686,0,0,0,0.0353835863559619,0,0,0.00912871420266052,-0.0256047665846752,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.100466170709571,0,0,0
X5.HK.EQUITY,0,0,0,0,0,-0.227252110028915,0,0.236046918903877,0,0.0836389663036505,0,0,0.669980805821786,0,0.0580688617356111,0,0,0,0,0,0,0.233896277655213,0,0,0,0,0.0834265646116402,-0.502959530181883,0,0,0,0,0,0,0,0,0.189722328692688,0,0.288176035298479,0.00146448594945179,0,0,0,0,0,0,0,0,0,0,0.203200031123157,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0564767375318235,0,0,0,0,0.280613391197237,0.0734099134445926,0,0,0,0,0,0.372288584006138,0,0,0,0,0,0,0,0.0575665254309322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599821816226499,0,0,0,0.0106902425779653,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.158439509901476,0,0,0.256754621159119,0,0,0,0,0,0.138334776525814,0,0,0.0182991700414004,0,0,0,0,0,0,0.0176988177741805,0,6.93889390390723e-18,0.138416277639904,0,0.149510717197881,0.137918650396408,0,0,0,0,0.0443159433333492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.103673789725046,0,0,0,0,-1.38777878078145e-17,0,-1.38777878078145e-17,0.406762963046131,0,0,0.186299294219295,0,0,0,0.167865700572916,0,0,0,0,0,0,0.293910201249797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.371672797882212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458796123854834,0,0,0,0.0932022789100459,0,0,0,0.214522104692266,-0.0478414323837469,0,0,0.0147908181943254,0,0.260497686511826,0,0,0,0,0.116952525415018,0,-0.132597105045844,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0.0940402612504571,-0.170546455100799,0,0,0,0,0,0.210847701973473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969933546004241,0,-0.139992635867382,0,0,0,0,0,0,0,0.789597338929345,0,0,0,0,0,0.280172337391739,0,-0.292664786273011,0,0,0
