,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.296221710030156,0,0.00556099255526175,0,0,0.444302618227321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115306842674109,0,0,0,0.0651392425878808,0,0,0.0179432102805363,0,0,0,0,0,0,0,0.0769402119573675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.101935386157823,0,0.197857588837324,0,0,0,0.130759260158219,0,0,0,0.100857528315584,0,0.0356556736588767,0,0,0.0304084429212376,0,0,0.153362918798439,0,0,0,0,0,0,0,0.191084337884176,0,0,0,0,0,0,0.0359720371203584,0,0,0,0,0,0.0808542527617625,-0.0306879133528885,0,0.0644421638095585,0,0.0220231460924156,0,0,0,0.0191486379839562,0
X601939.CH.EQUITY,0.460672997180959,0.153289501133104,0,0,0,0,0,0.226740339385607,0,0,0,0.0121736885118026,0,0,0,0,0,0,0,0,0,-0.133516683671488,0,0,0,0,0,0,0.135434912786747,-0.0234606760614446,0,0,0.114166682394426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132791287591472,0.161846226438725,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.568928397517936,0,-0.0831712310107479,0,0.0384063723188621,0,0,0,0,0,0,0,0,0.000384694021875573,0.0624412170056957,0.104632128207794,0.0765774508678789,0,0,0,0,0.114530770246377,0,0,0,0.055821053975882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539990333916957,0,0,0,0.00547150012514699,0
X600036.CH.EQUITY,0,0.156008996853132,0,0,0,0.0176625898117921,0,0,0,0,0,-0.00710440065317859,0.11263321782937,0,0,0.0297625353173114,0,0,0,0,0,0,0.0923483973991926,0,0,0,0.0847839466173906,0,0,0.0315830600156953,8.67361737988404e-19,0,0,0,0,0,0,0.053488134200315,0,0,0.0809294422815458,0,0,0,0,0,0,0,0,0.358497664268026,-0.287177379884467,0
X1299.HK.EQUITY,0,0,-0.155503501826976,0,0,0,0,0,0,0.174694959319749,0,0,0,0,0,0,0,0,0,0.147511060831071,0,0,0.0666735884274012,0.160949168614031,0,0,0,0,0,0,0,0,0.0717693371274144,0,0,0,0,0.210706181180519,0.0262931265058595,0,0.0476801443225016,0.0725820275248161,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.100240192695066,0,0,0,0,0,0,0,0,0,0,0.058337812948397,-0.0582008044192268,0,0,-0.224063496601418,0,0,0,0,0,0.0326350717085983,0,0,0,0,-0.0478887071059142,0,0,0,0,0,0,0.610810155090264,0.0578852335504486,0,0,0,0.000689004568115504,0,0,0,0,0,0,0,0,0,0.0306019241939951,0,0,0.143679217974862
X601988.CH.EQUITY,0.12376912739256,0,0.100242227344347,0.318309023403639,0,0,0,0,0,0,0,0,0.273284266054033,0,0,0,0.0902267086546389,0,-8.67361737988404e-19,0,0,0,0.00932343970940288,0.0196639838475779,0,0,0,0,0,0,0.17117943236164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.271184114648416,0,0,0,0,0,0,0,0,0,0,0,-0.0297479284692436,-0.102750630551877,0,0,0,0,0,0,0,0,0.382092347078268,0,0.0733463773082939,0,0.099490815072565,-0.0194550822002385,0,-0.0396386800498065,0,0.0683630861387022,0,0,0,0,0,0,-0.0530654052152407,0.209562324205984,0,0.0657372063699658,0,0,0,0.153526592956863,0,0,0,0.0287618607503522,0
X388.HK.EQUITY,0,0,0,0,-0.0734668575762958,0.243668041447102,0,0,0,0,0,0,0,0,-0.0100098173608709,0,0,0,0,-0.113614423106192,0,0.475773107703668,0,0,0,0,0,0.0261141672349911,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0800675274594775,0.133208948550732,0,-0.0815663947905021,0,0.155761716634715,0,-0.34970321007278,0.0048562648409681,0,0,0,0.170240071020987,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0237752451913178,0,0,0.0496832790002696,0.165754973553262,0,0,0.134385078232132,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.183191988471707,0,0.390105913232577,0,0,0,0,0.0244793369722798,0,0,0,0,0,0,0,0,0,0,-0.0154729335698135,0,0.00898958001387488,0,0,0,0,-0.0277945273810157
X601658.CH.Equity,0,0,0,0.255770203535666,-0.123163967765958,-0.0278892653943074,0,0.159643617436766,0,0,0.300342309759622,0,0.0647302150203299,0,0,0.043432872046146,0.465304845996046,0,0,0,0,0.31711746424959,0,0,0,0,0,0,0,0,0,-0.325439246374894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266690738794717,0,0
X000001.CH.EQUITY,0,0.089854357486524,0,0,0.174982463930132,0,0,0.258639692047843,0,0.0503436220572232,0.274876263174668,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.191526784222249,0,0,0.1531374767027,0,0,0,-0.0949865476010158,0,-0.302697167764364,0,0,0,0,-0.0573889171276272,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.00421678385149418,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.000989561429296645,0,0,0,0.0411079768488976,-0.0277897434191818,0,0,0,0,0,0,0,0.257118831922493,0,0,0,0,0,0,0,0,0,0,0,0,0.0288466175499016,0,0.0361112014591275,0.0386113154533982,0.263155269405472,0.168748577213471,0.00880558919437684,0,0,0,0,0,0.202553780709967,-1.73472347597681e-18,0.0519470062955114,0,0,0.0583113023027394,0,0,0
X601601.CH.EQUITY,0,0.492321238730714,0,0,0,0,0.0887320568776127,0.0889474799000025,0,0,0,0,0.108047642625084,0,0,0,0,0,0,0,0.126708000617258,0.128298188898246,0,0,0,0.0378380469376034,0.0497957507939597,0,0,0,-0.0220750954824403,0,0,0,0,0,-0.122675516008593,0,0,0,0,0.164411772405435,0,0,0,0.00629174925681567,0,0,0,0,-0.0753030296656122,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0584952453486508,0,0.122834217073794,0,0,0,0,0,0,0,0,0,0,0.346546204602946,0,-0.125566487191442,0,0,0.451216853624944,0,0,0.0739687052881697,0,0,0,0,0,0,0,0,0,0,0,0,0.0581007078439726,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,0,0.0600152291472528,0,0,0,0.149897873107966,0,0,0,0,0,0.305947514041748,0,0,0,0,0.0373644087104013,0,0.108583200860343,0,0,0,0,0,0.0363502406276839,0.0186158064691725,0,0,0,0.0904652397514289,0.0169844725660357,0.135676845694094,0,0,0,0,0,0,0,0,0,0,0,0,0.0622010824344019,0
