,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X267.HK.EQUITY,0,0.185161900966332,0,0,0,0,0,0,0,0.0343314852627661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440623897363406,0.192690596911859,0,0,0,0,0,0.162369226242982,0,0,0,0,0,0,-0.0585061603661023,0,0,0,0,0,0,0.0631598784714,0,0,0,0,0,-0.0299875283985088
X601688.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0.0107597314948952,0,0,0,0,0.244310386396967,0,0,0,0,0,0,0,0,0.0210725931446321,0,0,0,0,0.0220478553904236,0.00451661200523352,0,0.148687280320757,0,0,0,0,0,0,0.203984753278949,0.155797930959322,0,0.0792400965294427,0,0,0,0,0,-2.71050543121376e-20,0,0.126511024648643,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0211775377595624,0,0,0,0.153746899934208,-0.334932216332217,0,0,0,0,0,0,0,0,0,0.00858665367452787,-0.0643801168141733,0,0,0.155997647040861,0,0,0,0,0,0,0.361238130437739,0,0,0.0509002757202818,0,-0.0300663055658943,0,0,0,0.0732233369243318,0,0,0.13698042329528,0,0,-0.0377869125252026,0.0786796580731396
X600837.CH.EQUITY,0,0,0,0.0109856474916128,0,0,0,0,0,0,0.0417519992199515,0.203417086541516,0,0,0,0,0,0,0,0,0.0496083885220418,0,0,0,0,0,0,0,0.072358034442626,0,0,0,0,0.507106636094565,0.0440390122748072,0,0,0,0,-0.00439903158447885,0,0,0,0,0,0,0,0.0674107819094908,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0407712752389092,0.0883829792554087,0,0,0,0,0,0,0,0,0,0,0.268917121683333,0,0,0,0,0,0,0,-0.114802443449733,0,0.152915966440193,0,0,0,0,0.162227288474752,0.137744653184354,0,0,0,0,0.0996745392009369,0,0,0,0,0,0,0,0.0973626508762662,0,0,-0.0140916680033125,0
X601336.CH.EQUITY,0,0.12888606259842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474622195643323,0,0.330461661972232,0,0,-0.0541490683818786,0,0,0,0,0,0.0113081272319976,0,0,0,0,0.292600646850814,0,0,0,0,0.0741640911686207,0,0.0350500295061826,0,0,0,0,0,0,0.115721323190095,0,0,0,-0.012321042103687
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.415741496313251,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.213909596774974,0,0,0.014076314117569,6.93889390390723e-18,-0.0800042467309707,0,0,0,0,0,0.15274939712674,0.18094152581995,0,0.153036100747645,0,0,-0.238760940068497,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.204298060753452,0,0.00244857467636965,0,0.0632221000429348,0,0.0841758739816844,0,0,0,0,0.0216567192285681,0.0977019666577935,0,0,0,0.128805785872888,0,0,0,0,0,0,0.224004432711194,0,0,0,0,0,0,0.091285220575195,0,0,0,0,0,0.180195908913529,0.0718691312573744,0,0.00726131908291964,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0438620057193623,0,0,0,0,0,0.050890439035637,0.722913993111265,0,0,0,0,0,-0.0217346758041359,0,-0.0553664753511316,0.0335442752902481,0.0111649234994825,-0.122803772738826,0,0,0,0,0,0,0,0.0255096777610831,0,-0.0144109717741653,0,0,0,0,0,0,0,0,0,-0.0190189603330194,0.149807489853608,0,1.0842021724855e-19,0
X000166.CH.EQUITY,0,0,0.0681957862353891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130961672793228,0,0,0,0,0,0.0515697601966772,0,0,0,0,0,0,0,0,0,0,0,0.0908784054870189,0.176478539799679,0,0.0251314139662831,0,0,0,0,0,0,0,0.104674572037442,0.176119456691129,0,0,0,0
X12.HK.EQUITY,-0.0963735142783732,0,0,0,0,0,0,0,0,0.0642239696593234,0.529375535817653,0,0,0,0,0,0,0,0,0,0.430222150595166,0,0,0,0,0,0.433083531426595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105903637177948,0,0,0,0,-0.103313571181604,0,-0.306499102863771,0,-0.031965705437586,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444011913612305,-0.0112192775450759,0,0,0,0,0.10950233943809,-0.075235463485377,0,0,0,0,0.0468834225862932,0.0562212939619266,0,0,0,0.0661218657817939,-0.14665615476344,0,-0.181168087171141,0,0,0,0,0.245452845238221,0,0,0,0,0,-0.0536400203139395,0,0,0,0,0.793600489132382,-0.173693825456742,0
X601229.CH.EQUITY,0.803788925845288,0,-8.67361737988404e-19,0,0,0,0,0,0.225584473940208,0,0,0,0,0,0.0821072363327988,0,0,0,0,0,0,0,-0.000185867484911832,0,0,0,0,0,0,0,0,0,-0.265885879278211,0.18300346757912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930259698415603,-0.159710463059729
X823.HK.EQUITY,0,0,0,0,0,0.112670701528702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160538629111207,0,0,0,0.252216361475718,0,0,0,0,0,0.00102854367206606,0,0.222581112504057,0,0,0,0,0,0.0725939744185267,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481042575646806,0,0,0.15575495116704,0,0,0,0,0,0,0,0,0,0,0,0.194962943312609,0,0.0342972394748805,0.0403230137983551,0,0,0,0,0.140076632791804,0,0,0,0,0,0,0,0,-0.0115222628860781,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138574064047185,0.0745218899904764,0,0,0.0129288732595973,0,0,0,0.247040831980332,0,0,0,0,0,0,0,0,0,0,0.574045059508924,0,0,0,0,0.0107449821011028
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.697381502917265,0,0.0085032477683804,0,0,0,0,0.0761992779800534,0,0,0,0,0,0,0,0.0488272367787173,0.16686694960926,0,0.0590378172258308,0,0,0.00419310280988611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00988260599231553,0.0614596282472996
X2881.TT.EQUITY,0,0,0,0,0,0,0.030889271515915,0,0,0,0,0,0,0,-0.0472915684206478,0,0,0,-0.0881962906403406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216368355787294,0,0.29241048922673,0,0.648958422467834,0,-0.0294239251701154,0,0,0,0,0,-0.0852007602533715
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,-0.0304025160455711,0,0,-0.241669480168952,0,0,0,-0.105718623181535,0,0,0,0,0,0,0,0,0,0.253483179108087,-0.0658448406074333,0,0,0,0,0,0,0,0,0,0,-0.210480203403567,0,0,0.176062313667056,0,0,0.147417991308756,0.420569936578086,0,-0.0752197609201888,0,0,0,0.0219697505156003
CN2YR,0,0,0,0,0,0,0.256484117031472,0,0,-0.0392265065176013,0,0,0,0,0,0,0,0,0,0,0.20883584678769,0,0,-0.174858506429427,0,0,0,0,0,0,0,0,-0.281822061719804,0,-0.250994971751736,0.364323641313938,0,0,0,0,0.12101929173703,-0.0801787612086459,0,0,0,0,0,0.0155277644308608,0.150800640085339,0,0,0
