,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.203184560520525,0,0.235768676621984,0,0,0,0,0.0561591636613616,0.0653592017742017,0,0,0,0,0.0376640081511269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080267282582892,0,0,0,0,0.0817851009496149,0,0,0,0,0,0.117460969190156,0,0,-6.93889390390723e-18,0,0.0263999280503045,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.110547552552649,0,0,0.161046638338762,0,0,0,0.202467927654715,0,0,0,0.155164340190058,0,0,0,0,-0.122598554659438,0,0,0,0,-0.0694136994580194,0,0,0,-0.0383353105125706,6.93889390390723e-18,0,0,0,0.127056926025271,0,0,0,0,-0.213777390561275,0.27501880103901,0.196906769492849,0.0775087391328977,0,0,0,0,0.0159059758784824,0.140233249169014,0,0
X601939.CH.EQUITY,0.294828724722587,0,0,0,0,0,0,0,0,0,0.0823780321034656,0,0.187087027343625,0,0,0,0,0,0,0,0,0,0,0,0.0724161754604032,0.0425185069713128,0,0,0,0,0,0,0.171054426702762,0,0,0,0,0,0,0,0.0943780583138565,0,0,0,0,0.0774684167083718,0,0,0,0,0,0
X601288.CH.EQUITY,0.398350078740415,0,0,0,0,0.267701491620086,0,0,0,-0.026269676217307,0,0,0,0,0.0528617489614365,0,0,0,0,0,0.0199171534183799,0,0,0,0,0,-0.0193781212123865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204429033652082,0,0,0,0,0,0,0,0.00786080904421733,0.0935419032956082,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0421448700180452,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.384168061683114,0,0,0.132796314828585,0,0,0,0,-0.0862492181988846,0,0,0,0,0.584687312209217,0,0,0,0,0,0,0,0,0.0500910130063817,0,0,0,0,0,0,0,-0.166042732502007,0,0,0.0354859541370378,0
X601988.CH.EQUITY,0.153229021060274,0.148434387491692,0.25833606714481,0,0.0236763006108523,0,0,0,0.026130761186539,0,0,0,0,-0.112901279962182,0,0,0,0.0611775358990984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15838540662321,0.027014029211423,0,0.0232022114181721,0,0,0,0,0,0.175657283740196,0,0,0,0,0,0,0.0445249945534444,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.18896569928881,0,0,0,0.0205942034974229,0,0.0809486262653111,0,0,0,0,0.546213159076576,0,0,0,0,0,0,0,0,0.0524431665469634,0,0,0,0,0,0,0,0.0642778508958072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414571540822034,0,0,0.128093761545591,0,0,0.0213655013466326,0,0,0,0,0.0468377604759488,0,-0.0238953661583016,0.410042849144687,0,0,0,0,0,0,0.0252852312749851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587933258482498
X601628.CH.EQUITY,0.13735925920186,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0368394571696914,0,0,0,0,0,0,0,0,0,0,0,0.0185663533744699,0,0,0,0,0.212567565386315,0.113649356525783,0,0,0,0,0,0.0182926552630813,0,0,0.186571370801672,0,0,0,0,0,0,0,0,0,0,0.082813446905312,0,0.111054351213777
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269770192649205,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.142005163188694,0,0,0,0,0,-0.861060937638031,0,0,1.24565727338817,-0.350710125172628,0,0,-0.0241558654854746,0,0,0.181495463376327
