,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.342607830144111,0.0577189708441826,0.123827800974877,0,0,0,0,0,0,0.201803957756161,0,0,0,0.0215582074444233,0,0,0,0,0,0,0,0,-0.0207542257234557,0,0,0,0,0,0.0606321977911957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404521409862842,0,0,0,0.170340450555047,0
X601939.CH.EQUITY,0.510259597013934,0,0,0.117390185172166,0,0,-0.136684110334082,0,0,0,0,0,0,0.161343504068067,-0.0548555902436573,0,0,0,0,0,0,0,0,0,0,0.0278919583811611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223515565377188,0,0,-0.0838353762593607,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0,0
X601288.CH.EQUITY,0.372164883562651,0,0,0,0.215085711390382,0,0,0,0,0,0,0,0,0.145842132455489,0,0,0,0,0,0.0913976369145423,0.031218210353469,0,0,0,0,0,0,0,0,0,0,0,0,0.0830885315399766,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00473622444991922,0,0
X601988.CH.EQUITY,0,0,0,0.498472162262792,0,0,0,0,0,0.302146429107763,0,0,0,0,0,0.00250347546283403,0,0.0221914666292627,0,0,0,0,0,0,0,0,0,0.104017488958704,0,0,0,0,0,0,0,0,0,-0.39645044672777,0,0,0,0,0,0,0.213766625295879,0,0,0,0,0,0,0.476414772882675
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0,0
X1299.HK.EQUITY,0.0879317764894181,0,0,0,0,0,0,0,0.186130734047237,0,0,0,0,0.0940043555121005,0,0,0.0569109580323648,0,0,0,0,0,0.0112351633450435,0,0,0,0,0,0.250939768908682,0,0,0.101228528948445,0,0,0,0.0487206787000145,0,0,0,0,0,0,0,0.0253881719860587,0,0,0.0642969219213994,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.148421001482146,0,0,0,0,0,0,0,0,0.157056222033898,0,-0.0181131515816211,0,0,-0.0851278538902712,0,0,0.0358901800770661,0,-0.547154220397242,0.890432554844704,0,0,0.539964166422509,-0.0467429883392378,0,0,0,0,0,0,0,0,0,0,0.400125447360409,0,0,0,0,-0.185084026588942,0,0,0,0,0,0,0.0748005272570897,0
X601628.CH.EQUITY,0.0373639160239515,0,0.0651381093687158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201669342132861,0,0,0,0.194195545824672,0,0,0,0,0,0,0.0898133918892551,0,0,0,0,0,0,0,0,0,0,0,0,0.0824531457454182,0.041427972625522,0,0,0,0,0,0.0396084566874233,0,0.0916457944016865,0.0107285080097764
X601658.CH.Equity,0,0,0,0.177039344523504,0.0576422436507027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.111041030577203,0.282028207495465,0,0,0,0,0,0,0,0,0,0.0601722130558492,0,0,0,0,0,0,0,0,0.336641131672234,0,0,0,0
