,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.017363106984763,0,0.49632638258178,0.119849663179679,0.0327395002823787,0,0,0,0,0,0,0,0,0,0,0.0635811683827485,0,0,0,0,0,0,0,0,0,0.0558645980314175,0,0,0,0,0,0,0.147203356417515,0,0,0,0,0,0,1.73472347597681e-18,0,6.93889390390723e-18,0,0,0.104520544320075,0.11807310052055,0,0.128025978577468,-0.216339578171873,0.0798036910106264
X601318.CH.EQUITY,0,0,0.0482032379344688,0.154569169215588,0,0,0,0,0.126923857838788,0,0,0.0649979262316963,0.0223179744598292,0,0,0.019271328061618,0,0.123807543822672,0,0,0.181854638447437,0,0,0.119931772232731,0,0,0,0,0,0,0.0572494518028187,0,0,0,0.00564923223542275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120332628307926
X601939.CH.EQUITY,0,0,0,0,0.211284062208282,0,4.33680868994202e-19,0,0,0,0,0.123002437299797,0,0.112669700716438,0,0,0,0,0.128773864360091,0,0,0,-0.00177886987959552,-0.154137014227266,0.470576831175178,0,0.165649587414681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107677295479692,0,0,0,0,0
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.11145452776894,0,0.101829431998768,0,0,0.144680819170113,0,0.341435305627408,0,0,0,0.0871339518323757,0,0,0,0.0873533440103133,0,0,0,0,0,0,0,0,0,0,0,0,0.0532094166395043,0,0,0,0,0,0,0,-0.0130211292509692,0,0,0,0,0.04376289512059,0,0,0.0800729961656424,0,0,0,0,0,0.111072296142748,-0.111479649433313
X601628.CH.EQUITY,0.133456738452366,0,0,-0.0328239168237088,0.0337648540080019,0,0,0,0,0.13699150989758,0,0,0,-0.110725702338533,0,0,0,0,0,-0.0526025335235574,0,0,0,0.0721933876263293,0,0,0,0,0,0,0,0,0,0,0,0.656171864906926,0,0,0,0,0,0,0,0,0,0,0,0.107887396858017,0,0,0,0.144046744279314
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.145265909430059,0,0,0,0,0,0,0,0,0,0,0,0,0.103742703465069,0,0,0,0,0,-0.267778257010435,0,0,0.00125784628535706,0,0,0,0,0,0,0.0780150893998742,0.30127340397725,0,0.160628196195087,0.0689702645392577,0.106961879972038,0,0.05214937059667,0,0,0,0,0,0
X601988.CH.EQUITY,0.0340365001130868,0,0,0.197170239744028,0.450673011603322,0,0,0,0,0,0,0,0.10669874537404,0,0,0,0,0,0,0.0994802751101205,0,-0.0582302418883692,0.169097753158066,0,1.73472347597681e-18,0.249501269591267,0,-0.0864166805227088,0,-0.0747637239541101,0.128030387393103,0,-0.105712004146887,0,0.0856112702456059,0,0,0,0,0,0,0,0,0,0.021737529636764,0,0,0,0.186103784680857,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0158729282765183,0,0.0406540676129181,0,0.0184181121028898,0,0,0,0,0,0,0,0,0,0,0.203902473819097,0.107848032056671,0.15777494955351,0,0,0,0,0,0,0.0311268154144277,0,0,0,0,0.00375226103507422,0,0,0,0.245037080695323,0,-0.0700383654870187,0,0,0.189353087610251,0,0,0,0.0594207402147574,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.127646820256136,0,-0.106078896420211,0.169293455490147,0,0,0,0,0,0.00809876522381121,0,0.425775769927699,-0.109589550183266,0,0,0,-0.116529355246176,0,0,0.17066522722095,0.220982588418195,0,0,0,0,0,0.0236644769053104,0,0,0.170707552961225,0,0,0,0,0,0,-0.0165475384909835,0.00612091641485196,0,0,0,0,0,-0.143908835798252,-0.0413650250704646,0,0,0.151309279282678,0
