,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.00243921636876607,0,0.223289540459779,0,0,0.110572622615469,0,0.243614535685401,0,0,0,0,0,0.127862676643722,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10389765002861,0,0,0,0,0,0,0,0,0,0,0,0,0.0479485214983208,0,0,0.0771563690266421,0,0
X601318.CH.EQUITY,0.136049926404739,0,0,0,0,0,0,0,0.32805039167822,0,0,0,0,0,0.00443429073858951,0,0.334284987419852,0,0,0,0,0.0205245976020023,0,0,0,0.119164569353253,0,0.0216985377393773,0,0,-0.132550908732427,0,0,0.127580339432472,0.0766895345163021,0,0,0,0,-0.0387460916562326,0.0396948276138006,0,0,-0.00713993780158895,0,0,0,0,0,0,0,-0.00557665837739292
X601939.CH.EQUITY,0,0,0,0.285146425400245,0,0.0754639433347978,0,0,0,0,0,0,0,0.423869574123811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562257994095277,0,0,0,0.073504142921501,0,0,0.00953366238299054,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.333436681886333,0,0.0166116208124757,0,0,0.502917883194557,0,0,0,0,0.0138443741358426,0,0,0,0.0434266451497181,0,-6.93889390390723e-18,0,0,0,0,-0.020078189551918,0,0,0,0,0,-0.0139763533208408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104139955114928,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0166918377211906,0,0,0,0,0,0.070484183762077,0,0,0,0.068121403657269,0,0,0,0,0.0913420120444089,0.0506785959837549,0,0,0.577870494024455,0,0,-0.0676720150690965,0,0,0,0,0.0483644533630166,0,0,0,0,0,0,0,0,0,0,0,-0.0421210741237452
X601988.CH.EQUITY,0.39847508750666,0,0.0083240084038903,0,0,0,0,0,0,0,0.0633494846654352,0,0,0,0,0,0,0,0.0390761368678782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152122977076347,0.0102566652442667,0,0,0,0,0,0,0,0,0,0,0.291955037906253,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220907305310493,0,0,0.264248185852137,-1.38777878078145e-17,0.0676689857404952,0,0,0,0.175109739047409,0,0,0,0,0,0,0,0,0,0,0.00919026287262121,0,0.114961088532274,0,0.0745135257381586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601895541140226,0,0,0,0.4707379768444,0,0,0,0.124968996775692,0.106209726287796,0,0,0,0,0,0,0,0,0.268547629240138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.00429243281211127,0,0,0,0,0,0.222692963090067,0,0,-0.134622341657747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227783207007613,-0.182147656802098,0,0,0,0,-0.0804762564636691,0,0,0,0,0.739335242569807,0,0,0,0,0.618492203737359,-0.276952221166001,0,-0.479137525998963,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.414078472324221,0.0207985940537695,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.370777632730354,0.0146479590696085,0,0,0,0,0,0,0,0.036321973197092,0,0,0,0,0,0,0,0.185726306394074,-0.0314962655309497,0,0,0,0.0483886032279858
X601328.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.66676151445244,0,0,0,0,0,0,0,0,0,0.154362494282871,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0942598243534285,0.0410203182857908,0,0,0,0,0,0.00840012015251074,0,0,0
