,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.531485467691937,0,0,0,0.144723959942659,0,0,0.0643522267404147,0.0216087203693636,0,0,0,0.181621781850002,0,0.0318352929434029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234544804545627,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0775648798972191,0.314336261944024,0,0,0,0,0,0,0.0244694583896037,0.251463897844838,0,0,0.0855399609391017,0,0.0654886830623538,0,0,0,0.0984066866292679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445471018010313,0.00404222618269887,0,0,0,0,0,0,0.00280233446603725,0,0,0
X601939.CH.EQUITY,0,0,0,0.629841994172225,0,0.0652126894374594,0.0161713221562826,0,0,0.230599655310029,0,0,0,0,0,0,0,0,0,0,0,0.0524639980263691,0,0,0,0,0,0.0497753108361443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.127341616215206,0.13121830365764,0,0.293503198541598,0,0,0.038449183600382,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.237701214431753,0,0,0,0,0,0.136123428261932,0,0.0202577785241802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.157771931519316,0,0.228781280219832,0,-1.35525271560688e-20,0.239205939582007,0,0.0153106615185665,0,0,0,0,0,0,0.0173741441375921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210684883399668,0,0,0,0,0,0,0,0,0,0,0.128822272972144,0,0
X601988.CH.EQUITY,0,0,0,0,0.325444720919465,0,0,0,0.0263440011476205,0,0,0,0,0,0,0.0187507870032795,0,0.0737496347238687,-0.060874104278901,0,0,-0.051140281345142,0,0,0.244028043074739,0,0,0,0,0,0,-0.220645547552112,0,0,0,0,0,0,0,0,0.145770924497155,0,0,0,0,0,0,0,-0.0207040129818242,0.137200044212393,0
X600036.CH.EQUITY,0,0,0.0386690761829529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869073683342064,0,-0.125892128873849,0,0,0,0,0.605380882547532,-0.0313386462904535,0,0,0,0,0.215872775291672,0,0,0,0,0,0,0,0,0,0.0840550585415883,0,0,0.182378329500772,0,0,-0.000644411625264453,0,0.115110297374851,0,0.0223070570013766
X1299.HK.EQUITY,-0.00858172533697815,0,0,0,0.191138172557812,0,0,0,0,0,0,0,0,0,0,0,0,0.145105359146042,0,0,0,0.080578164450331,0,0,0,0.0372937194169973,0,0,0.05092874279696,0,0.0961116445768807,0,0,0,0,0,0,0.448558243529217,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0305514414857799,0,0,0,0,0,0,0,0.134094578620352,0,0,0,0,0.403101557685522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668045096340767,0.179527113874756,0,0,0,0,0.186555287840873,0,0.0489203229038734,0.0730354751344218,0,0,0,0,0,0
X601328.CH.EQUITY,0.374590035510651,0,0.144529407100505,0,0,0,0,0,0,0,0,0,0.435541100077427,0,0,0,0,0.0408744370278858,0,0,0.119222535202002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531959743928525,0,0,0,0,0,0.111559643898957,0,0,0,0,0.0156751632962221,0,0
X601166.CH.EQUITY,0.147283790939375,0,0,0.251807236113516,0,0,0.111528515009216,0,0,2.16840434497101e-19,0,-0.0247386034800164,0.221906636457119,0,0,0,0,0,0,0.0347906869962607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595686054416918,0,0,0,0,0,0.0596489340401335,0,0,0,0,0,0,0,0,0.0651137996343162,0
X601319.CH.EQUITY,0,0,0,0,-0.0948069005882392,0,0,0,-6.93889390390723e-18,0.0707745487426794,0,0,0,0,0,0.0549304018148533,0,0,0.237696210819348,0,0,0.0578281364214484,0,0,0,0,-0.0503841302691318,0,0,0,0,-0.031738494016318,0.242826703536954,0,0,0,0.100648411101274,0,-0.230477294692174,0,0,0,0.357426045184489,0,0,0,0.0909858957977148,0,0.0569578263724996,0,0
X600000.CH.EQUITY,0,0,0.125273393003177,0,0.0631309295899997,0,0,0,0,0,0.446627661963447,0,0,0,0,0,0,1.38777878078145e-17,0.202778788546892,0,0,0,0,0,0,0,0.182623676567296,0.10849731204342,0.00859818363451978,0,0,0,0,0,0,0,0,0,-0.1216786663274,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,-0.0118565026494046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308099917362514,-0.0216481890121273,0,0,0,0,0,0,0,-0.0692545088592182,0,0.135066637748706,0,0,0.214254332009891,0.234432861800191,0,-0.0823342427478191,0.0461738857700424,0.250788111472,0,0.591677375405975,0,0,0,0,0,0,0,0,0,-0.111526771693813,-0.121773837993579,0,-0.0399600693683992
X11.HK.EQUITY,0,0,-8.67361737988404e-19,0,0.139355413234596,0.140843628675267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478108163631536,0,0,0,0,0,0.504169554839612,0,0,0,0,0,0,0,0.0697666003416229,0,0,0.140729411882413,0,0,0.222191690071908,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170500204946318,0,0,0,0,0.0577200176788954,0,0,0,0.0153384748111258,8.67361737988404e-19,0.601699597561726,0,-0.00370522549920656,0.0621841550340064,0,-0.0581070936199527,0,0,0,0.0141901827680086,0.0496648096125677,0,0,0,0,0.0864824956021304,0
X601601.CH.EQUITY,0.135461534215367,0.130278908705993,0,0,0,0,0.0284549828479166,0,0,0,0,0,0,0,0.0757355070975553,0,0,0,0,0,0.00595845932357467,0,0,0,0,0,0.0594908397873398,0,0,0,0,0,0,0,0,0,0.477918386579348,0,0,0,0,0,0,0,0,0,0,0,0,0.0389247629173203,0
X388.HK.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0756317848233871,0.217935203751789,0,0.404163528070139,0,0.0971481496496596,0,0,0.126310732875175,0,0,0,0,0,0,0.184239182860564,0,0.123039136407418,0,0,0,0,0.011734126575909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,-0.00535439929865932,0,0,0,0,0,0,0.00934795914892954,-0.024919544096726,0,-0.367912239559654,0,0,0,0,0,0,0,0,0,-0.111494443334444,0,0,0,0,0.246966162184633,0.190664030974339,0,0,0,0,0,0,0.330676523360494,0,0.181525056879989,0,0,-0.187536529076404,0.518558324320903,0,0,0,0,0
X2388.HK.EQUITY,0,0.181877531878021,0,0,0.245477956113523,-0.474953155678795,0,0,0,0,0,-0.204071009191873,0,0,0,0,0,0.528611438042811,0,0,0,0,0,0,0,0.222961145071806,0,0,-0.159167101728236,0,0,-0.123033803841755,0,-0.176600479769329,0,0,0,-0.0291530301921188,0,0,0.310101458984061,0,0,0,-0.0860284793019935,0,0,0,-0.0552722059730115,0,0
X600016.CH.EQUITY,0,0,0,0.0755380987008758,0,0,0,0,0,0.0743887339357661,0,0,0.21645556692446,0,0,0,0.107608664179062,0,0,0,0,0,0,0,0.0769051019613667,0,0,0.0430878793741236,0,0,0,0,0,0.0604025001636713,0,0,0,0,0,0.162000724914909,0,0,0,0.195758760257559,0,0,0,0,0,-0.00756282128236879,0
X688.HK.EQUITY,0,0.0442347810240186,0,0,-0.0459588893558082,0,0,0,0,0,0,0,0,0,-0.0754870562835169,0,0,0,0.0977423934146063,0,0,0,0,0,0,0,0.392115214840144,0,0.172513281296431,0,-0.190289869202854,0,0,0,0.107610490470252,0,0,0,0,0,0.129546723133532,0,0,0,-0.197888792099542,0.145434498701766,0,0,0,0,0.126737941466301
X601998.CH.EQUITY,0,0,0.056643298628576,0.0162984616218939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583814261879108,0,0,0,0,0,0.299822306519624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749183004398385,0,0.143558663629874,0,0,0,0,0,0,0,0,0
