,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.313525557081371,0.148069382800741,0,0.314777383818348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110501745640154,0,0,0,0.0677634216236869,0.00410741404120812,0,0,0.0540960290243929,0.0421612315152001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171856,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202998,0,0,0,0,0,0.0596086976559321,0,0,0,0,-0.0234198157009289,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.104400518994239,0,0,0,0,0,0.0626153445396654,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0445379771370189,0.38465668605455,0,0.172369253879235,0,0,0,0,0,0,0,0,0,-0.100660792111432,0,0,0,0,0,-0.0296441120619488,0,0,0,0,0.0517000472922585,0,-0.0518362914259786,0
X601939.CH.EQUITY,0.606559048103677,0.0197621952810048,0,0,0,0,0,0,0.153415231403991,0,0.0155873946259508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171591228513479,0,-0.0127991444530312,0,0,0,0,0,0,0.0489214477913865,0.0899853501957594,0,0,0,0,0,0,0,0,0,0,0.233878819405597,-0.0531535193980162,0.0570991422240264,0
X601288.CH.EQUITY,0,0,0,0.183359138313688,0,0,0.449596359860266,0,0,0,0.0232964121454913,0.0162289414072896,-1.0842021724855e-19,0,0,0,0,0.106224193110022,0,0,0,0.000964888725991264,0,0,0.0422452289188594,0,0,0.039395696465596,0,0,0,0,0.0711920945203521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539389868971867
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0888155064027292,0.261066313110966,0,0,0,0,0.150124974366536,0.0258617364249664,0,0,0,-0.189587856674941,0.234768518297227,0,0,0,0,0,0.0391677189136927,0,-0.00310250621334677,0,0,0,0.0598849312461457,0,0,0,0,0,0,0.168365577428545,0,0,0,0,0,0,0,0.159067865673661,0,0,0,0
X601988.CH.EQUITY,0.0929834730529349,0,0,0,0.356340220325061,0,0,0.114453430961684,-0.0170737012785923,0,0,0,0.0582966173076633,0,0,0,0,0,0.178840605586422,0.00788858944045633,0,-0.0150586964293931,0,0,0.105801525608067,0,0,0,0,0,0,0,-0.15768219124946,0,0,0,0,0,0,0.0703097900097426,0,0,-0.0183892266532139,-0.0255639946407087,0,0.114142347267435,0,0,0,0,0,-0.116287950504717
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0,0,0
X5.HK.EQUITY,0,0.247219119514241,0,0.0875288720117267,0,0,0,0,0,-0.0728041461661541,0.0403542317351269,0,0.035282823545276,0,0,0,0,0,0,0,0,0,0,0.320221658255043,0,0,0.0940069749095884,0,0,0,0,0,0,0,0,0,0,0.180289794617268,0,0,0,0,0,0,0.103299539126494,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0.00144686575597691,0,0,0,0,0,0,0,0,0,0,0.171654125861357,0,0,0,0,0,0,-0.115311531910468,0,0,0,0,0,0,0,0,0,-0.331782852374689,0,0,-0.132752860801197,0,0.163093494651329,0.211314389211135,0,0,0,0,0,0,0.266442996575692,0,0,0,0.077556281396661,0
