,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.134874837233054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124510888596655,0,0.0480948745750329,0.467899654105328,0,0.362766811305693,0,0,-0.204210326088139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331166864784872,0,0,0,0,0,0,0,-0.0808330095749178
X601318.CH.EQUITY,0,0,0,0,0,0.215339650075674,0,0,0,-0.0181838009613891,0,0,0,0,0,0,0.0345634551796193,0,0,0.0944036739837843,0.0577969087768594,0,0,0,0,0,0,0.186213882577999,0,0,0.102670042349362,0,0,0,0,0.126258822693756,0.0961084004225863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432861040788
X601939.CH.EQUITY,0,0.0427077178874418,0,0.787113282725345,0.0106645013729044,0,0,0,0,0.039484138641871,0.0594788754194939,0,0.0086635737526211,-0.0579590841014994,0,0,0.0796782081660769,0,0,0,0,0.00272088741708297,0,0,0.0392408016498717,0,0,0,0,0,0,0,0,0,0,0,0.0883682457114566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.964839012544328,0,0,0,0,-0.0737826111080389,0,0,0,0,0,0,0,0,0,0,0.0423551231724466,0,0,0,0,0,0.0744768903281685,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0326186954665674,-0.0301441025221692,0,0,0,0,0.0579730779287512,0,0,0,0,-0.0815211315230941,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0276586838510645,0.311183227380699,0,0.262044210297872,0,0,0,0,0,0,0,0.464480091381455,0,0,0,0,-0.069877862126658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130845525318653,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685107293582282,0,0,0,0,-0.0538848931593938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716464573645572,0,0,0,0,0.00241013200957059,0,0,0,0,-0.0224748357925074,0,0,0,0,0,0,0,0,0,0,0,-0.133093794534213,0,0.99824515818455,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0549167989196157,0,0,0,0,0.155519435237282,0,0,0,0,0,0,0,0,0,0,0,0,0.289470701227816,0,0,0,0.0305854919407072,0,0,0,0,0,0.13817454072347,0,0,0,0,0.0592370806331788,0.11603316638373,0,0,0.0673901310449797,0,0.0387654334103937,0,0,0,0,0,0.136699697739298,0,0.0446886370417239
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623001325838152,0.0189828239258662,0,0,0,0,0.139046047486111,0.307297723631384,0,0,0,0,0,0,0,0,-0.143787818494115,0,0,0,0,-0.0470591386334021,0,0,0.130845751376199,0,0,0,0.0763655189233295,0,-0.181826923753494,0.187118424685618,-0.0250473706239673
X388.HK.EQUITY,0,0,0,0,0.218943216128654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130161197187588,0,0.256488475027707,0,0,0,-0.00865768161632479,0,0.112985640334967,0,0,0,0.132308217275936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178660647377156,0,0,0,0.281657776139949
