,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.142243422590029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365217046270867,0,0.426334652628686,0.295083512326378,0.0146028720640529,0,0,0,-0.0775384660937384,0,0,0.234247784597188,0,0,0,-0.272278368361526,0,0,0,0,0,0,0.0472090804997523,0,0,0,0,0,-0.293512123828248,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.185644009953535,0,0,0,0,0,0,0,0,0,0,0,0.0532199487152397,0.0939353621098084,0,0,0,0,0,0,0,0,0.0199549474211488,0,0.0687502677908277,0.00416758173208047,0,0,0,0,0,0,0.232605276501998,0,0,0,0,0,0,0,0,0.0759764401390574,0,0,0.217929728170683,0,0.105664709252582
X601939.CH.EQUITY,0,0.00324819111702955,0,0.813508226505971,0,0,0,0,0,0,0,0,0,0,0,0.0312627785434261,0.123248932880175,0,0.0255707970590904,0,0,0,0,0,0,0,0.0262653517425489,0,0,0,0,0.0300258381653294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143444809872392,0,0,0.0117271468661025
X601288.CH.EQUITY,0.0159344295495654,0,0.921411819890102,0,-0.0948893911729876,0,0,0,0,0,0,0,0,0,0,0.0392004067949398,0,0,0.134645719480772,0,0,0,0,0,0,0,0.0243289813168449,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469297383176553,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0356339605507947,0,-0.0508501021383521,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0752504623738471,0,0.424636492425932,0,0,0,0,0,0,0,0,0,0.104354313009925,-0.00526023808762609,0,0,0,0,0,0,0,0,0,0,0,0.372129958249634,-0.0978635529224911,0,0.0381936789627456,0,0,0,0,0,0,3.46944695195361e-18,0.121430026899249,0,0,0,0,0.080608889897417,0.128374881812952
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-3.46944695195361e-18,-0.0405067886918978,0.137211119021244,0,0,0,0,-0.0753189463704612,-0.0885452824500296,0,0,0,0,0,0,0,0,-0.0173406332732286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122197985561044,0,0,0,0.0285226117990308,0,0,0,0,-0.0494648534354452,1.08066517639957,0.000164335890024948,0
X1299.HK.EQUITY,0,0,0,0,0.172032359476864,0,0,0,0,0.239247912964411,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217688830676324,0.0313030267034785,0,0.383350784477229,0.217286593968575,0,0.118576976248843,0.143088872644076,0,0,0,0,0,0,0.0713793229848446,0,0,0.0824884735405355,0,0,-0.100467766642351,0,0,0,0,0,0,0.102539182580865,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542249079235094,0,0,0,0,0.00804543689907771,0,0,0.389661577773282,0.355354979520529,0,0,0,0,0,0,0,-0.0318551375293838,0,0,0,0.0124590535689466,0,0,0,0,0,0,-0.142638599310716,0,0,0.201598942593647,0,0.200557414799606,-0.0662614835748799
X388.HK.EQUITY,0,0,0,0,0.294914278591918,0,0,0,0,0,0,0,0,0,0,0,0,-0.152736585518434,0,0,0,0,0,0,0.421051433679413,0,0,0,0,0,0,0,0,0,0,-0.0368644571921768,0,0,0,0,0,0,-0.115546436631545,-0.130767469384583,0.0594917838646912,0.241279530499766,0,0,0,0,-0.135074533637896,0.0445075662181943
