,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.102175155989679,0.405933589498355,0.0284089334253503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265437502273866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14035497534205,0,0,0,0,0.00781922821813271,-0.030696706390666,0,0.0711928136715547,0.0748054831165254,0,0.0301013343550209,0,-0.0712187034487915,0
X601318.CH.EQUITY,0,0,0.0874658969719621,0.022141270649579,0,0,0,0,0.109872295804809,0,0,0.0433795748680871,0.0626500419709821,0,0,0,0,0.0636189398785488,0,0.190603299210626,0,0.0230005649391506,0,-3.46944695195361e-18,0,0,0,0,0.0416094752272498,0,0,0.0605683071438741,0,0,0,0,0,0.153426761553709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865814785231247
X601939.CH.EQUITY,0,0,0,0,0.0537962671425774,0,-0.021224051969222,0,0,0,0,0.121575952820512,0.0146537784203386,0,0,0,0,0,0,0,0,-0.0117504456328347,0.668274628225938,0,0,0.144561747175336,0,0,0.0743248612357193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.148231357431027,0,0,0,0,0.197048793462781,0,0,0,0,0,0.206120654841185,0,0,0.150778593062215,0,0,0.0232933310480037,0,0,0,0.166333439837013,0,0.228533370487375,0,0,0,0,0.0216207715601734,0,0,0,0,0,0,0,0,0.0078859573258322,0.122392081841221,0.0134552063545797,0,0,0,0,0,0,0,0,0,-0.0881405197295297,0
X601288.CH.EQUITY,0.214168332528435,0.0888053517613906,0.0288355914076696,0,0,0.0831087450347873,0,0.387787829321723,0,0,0,0.0656268456114766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445411082000155,0,0,0,0,0,0,0,-0.0107286736944185,0,0,0,0,0,0,0,0,0,0,0,0.0990610231157565,0.0306205488376626,0,0,-0.0815960916771439
X601628.CH.EQUITY,0,0,0,0,0.104684286611732,0,0,0,0,0,0,0,0,0,0,-0.185545869152669,0,0,0.0364258484977661,0,0,0.032786711183446,0,0,-0.0167197494748078,0,0,0,0,0,0,0,0,0.629325058253233,0.0444192592756383,0,0,0,0,0,0,0,0,0,0,0,0,0.0656005665424409,0,0,0,0.209550991517106
X1299.HK.EQUITY,0,0,-0.193589622657941,0.0704709504880119,0,0,0,0,0,0,0.199994713114307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995150137767511,0,0,0,0,0,0.102386919373542,0,0,0,0,0,0,0.0857969601379834,0.0963886156934977,0,0.125527486674711,0.274582414651239,0.0865754368880564,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-8.67361737988404e-19,0.233755585598839,0.705427433281292,0,0,0,0,0,0,0,0.0117890212070007,0,0,0,0.0464357879415042,0.0122850907424639,0,0,0.0662023041757128,0,0,0,0.0925399555040374,0,0,0,0,0,-0.114885356609858,0.0914409114574184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036331668860874
X5.HK.EQUITY,0,0,0,0,0,0.0736391794979912,0,0,0,0,0.043722478844418,0,0,-0.0920023018446882,0,0,0,0,0,0.170405820142199,0,0,0,0.0933905853855472,0,0,0.1817131588521,0,0.0126294828517282,0,0,0,0,0,0,0,0,0.0127654295889161,-3.46944695195361e-18,0.309422943058101,0,0,0,0.21195609663148,0,0,0,0,0.116531520677868,0,0,0
X601166.CH.EQUITY,0,0,0.0164001210519002,0.219420066109578,0,0,-0.0291886386325859,0,0,0,0,0.0766384530511477,0.100629070083249,0,0,0.0611621835471436,0,0,0,0,0,0,0,0,0.143084856275551,0,0,0.316457382529946,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141182553904991
