,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.213678063339102,0,0,0.0118626266690098,0,0.405083537188402,0,0,0.0132586435589745,0,0,0.0239785835458291,0,0,0,0,0,0,0,0,0,0,0.246768135251779,0,0,1.38777878078145e-17,0,0,0,0,0,0.067152823092099,0.0640841021772002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091206232318749,0,0,0
X601318.CH.EQUITY,0,0,0.116858573361864,0,0,0,0,0,0.241377833672261,0,0,0,0.0382107806980246,0,0.261014557255306,0,0.0598249130227722,0,0,0,0,0.00488876940003135,0,0,0,0,0,0.222274186524983,0.168648560560369,0,0.0635909831788406,0,0,0,0,0,0,0,0,0.0141097426604866,0,0,0,0,-0.116548408725062,0,0.0686241723492845,0.0169659718366171,0,0,0,0
X601939.CH.EQUITY,0.289898079455913,0.242696757129098,0,0,0,0,0,0.506257146447505,0.0814917164663262,0,0,0,0,0,0,0,0,0.0301259009573972,0,0,0,0,0,0,0,0,0,0,0,-0.0218838765097695,0,0,0,0.0606589511898117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182321363565267,0
X600036.CH.EQUITY,0,0,0,0,0,0.203345424968086,0,0,0.0199512336942001,-0.125537546647566,0,0,0.0353749784070773,0,0,0.118911369371934,0,0,0.0486618303168467,0,0,0,0,0,0,0.474694863833609,0,0.0385784816147088,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496269359670864,0,0,0,0,0,0,0,0,0,-0.0204615946874299,0
X601288.CH.EQUITY,0.00391856936132048,0,0,0,0,0,0,0.515329591819935,0,-0.0763784881152562,0,0.032489608985957,0,0,0,0,0,0,0.0500988703975124,0,-0.000515232625942897,0,0.0616193842901674,0,0.164271370757097,0,0,0.1031534342102,0,0,0,0,0,0.0884785534349118,0,0,0,0,0,0,0,0,0,0,0,0,0.0311957525936873,0,0,0,0.0523704119800046,0
X1299.HK.EQUITY,0,0,-0.0409337934099976,0,0,0,0,-0.0759669497436915,0,0.193800045929102,0,0,-0.0180416072478551,0,0,0,0,0,0,0,0,0,0.183511597765857,0,0,0,0,0,0,0,0,0,0,0.127000758319591,0.0598993799003879,0,0,0,0,0.156773343537704,0,0,0.177544364377664,0,0,0,0,0,0.219348790500467,0,-0.123887979249643,0
X601628.CH.EQUITY,0.0786687985818511,0,0,0,0,0.00515149707916554,0,0,0,0,0,0,-0.0190830835604057,0,0,-0.0583519329392064,0.156455156965209,0,0,0,0,0,0,-0.140223827837359,0,0,0,0,0,0,-0.033984383375261,0,0,0,0,0,-0.0257221305968877,0.473737725789815,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,3.46944695195361e-18,0,0,0,0.523828398865697,0,0,0,-0.00784840056869165,0,0,0,0,0,0,0,0,0.283645492669363,0.0428552108935779,0.146076018708539,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417783334300928,0,0,0,0,0,0,0,0,0,0,-0.0982938761410793,0,0,0.0014178159077548,0,0,0,0
X5.HK.EQUITY,0,0,0.051231671143469,0,0,0,0,0,0,0,0.166250503436532,0,0,0,0,0,0,0,0,0,0,0,0.130879473415308,0.0314287683779973,0,0,0.115412078166448,0,0,0,0,0.0255583369732958,0,0.143734166782502,0.0281479066011002,0,0,0,0,0,0.37820391461717,0,0,0,0,0,0.0303631439576498,0,0,0,0,-0.0356105030918378
X388.HK.EQUITY,0,0,0,-0.0860928987928816,0,0,-0.112499345137195,0,-0.0902460312496658,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.197174748268297,0,0,0,0.115600882276754,0,0,0,0,0,0.488580907605882,0,0.0751266241345638,0,0,0.123930705027523,0,0.131391240816055,0
