,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.314830136281496,0.0542452457834162,0.130192606781489,0.028942865096108,0,0.0181547819847963,0,0,0,0.246104773802984,0,0,0,0,0,0,0,0,0,0,0.00312864608353079,0.0576054988858059,-0.0461651588040237,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0243288047109874,0,0,0,0.0449825965737947,0,0,0,0,-3.46944695195361e-18,0,0.194054791053065,0
X601939.CH.EQUITY,0.311376199298304,0,0,0.20351415865055,0,0,0,0,-0.0517303334676791,-5.42101086242752e-20,0.132689366343491,0,0,0.0710617037266858,-0.0880282962355044,0,0,0,0,0,0,0,0.191773807295833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255739979817583,0,0,0,0.123752142836073,-2.16840434497101e-19,0,0
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.289110181247179,0.0484112315083218,0,0,0,0,0,0.0412515632722478,0,0,0,0,0,0,0,0,0,0.17520713407149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964311897802177,0,0,0.0731367870784822,0,0.153922647322588,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.36086281724692,0,0,0,0.332892955675297,0,0,0,0,0,0.0231385132226661,0,0,0,0,0,0,0,0,0.0744556444491806,0.0308173622394489,0,0,0,0,0,0,0,0,0,0,0,0.0439254653885093,0,0.0879865689126767,0,0,0,0,0.0418634486835384,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0.510635396891649,0,0,0,0,0,0.19961155196898,0,0,0,0,0,0.0950892728563656,0.126575195931555,0,0,0,0,0,0,0,0,0,0.044693362265065,0,0,0,0,0,0,0,0,-0.510354879449687,0,0,0,0,0,0,0,0,0,0,0.146843520376707,0,0,0,0,0.270162885037506
X600036.CH.EQUITY,0,0.0244623500989893,0,0,0,0,0,0,0,0,0,0.207947884006966,-0.0262368178202543,0,0,0,0.109752966368203,0,0,0,0,0.138993790601547,0,0,0,0,0,0,0,0,0,0.262433303359418,0,0,0,0,0,0,0,0,0.126428618535506,0,0.11802809480577,0.116421091513284,0,0,0,0,0,0,-0.0201224598885309,0
X1299.HK.EQUITY,0,0,0,0,0.034979696837018,0,0,0,0,0,0,0,0,0.157355752979662,0,0,0.0502697334573144,0.502673661813845,0,0,0,0,0,0.135508234898763,0,0,0,0,0,0,0.0884246629808963,-0.0257289637336964,0,0,0,0,0,0,0,0,0,0,0.0777328145875954,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0319674375662908,0,0,0,0,0,0,0,0,0,-0.139855916778729,0,-0.121962217022816,0,0,0,0,0,0,0.389221804190096,-0.15274801566278,0,0,0.734656967374733,0,0,0,0,0,0,0,0,0,0.367315900152775,0,0,0,0,0,0,-0.242174954353401,0,0,-8.67361737988404e-19,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.114203238359997,0,0,0,0,0,0,0,0,0.381069112809055,0,0.020887871530175,0,0,0,0,0,0,0,0,0,0.0424700818786134,0,0,0.0876116595275948,0,0,0,0.229082194265302,0,0,0,0,0,0,0.0203269614113053,0,0,0.182726876536612,0.0312511609048788
X601658.CH.Equity,0,0,0,0.163998940042738,0.15801747931786,0,0,0,0,0,0,0,0,0.108819913339063,0,0,0,0,0,0,0,-0.0785916701350099,0,0,0,0,0.033493784921391,0,0.10109184352886,0,0,0,0,0,0,0,0,0.27206992233469,0,0,0,0,0,0,0,0,0,0,0.425784602442682,0,0,0
X601328.CH.EQUITY,0.061651433178835,0,0,0.600360327482748,0,0,0,0,0,-0.0702689789562025,0,0,0.00418034514419575,0,0.0581774840469262,0.0172002952375006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151599923446467,0,0,0,0,0.115997974868889,0,0,0,0,0,0,0,0,0,0,0,0,0.0226585039964515,0,0.112750700437175,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.438642179548391,0,0,0,0,0.00899842589267616,0,0,0.0293012381093972,0,0,0.0328192631203039,0,0,0,0,0,0,0,0,0,0,0,0,0.241772141484059,0.0248596605163155,0,0,0,0,0,0,0,0,0.00461613229381175,0,0,0,0.0324495706283505,0,0,0,0.0516301533949877,0.108060931764217,0,0,0
