,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0548917412046974,0,0,0,0,0,0.0208849834260423,0,0,0,0.192221803676288,0,0,0,0.452416296893239,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140526966910958,0.468318232264249,0,0,0,0,0,0,0,0,0,0.0791110619949383,0.0307280973015256
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.146229120434329,0,0,0,0,0,0,0,0.102961091414598,0,0.0606412107997808,0.0540922884755917,0,0,0,0,0,0.113025257846553,0,0.00486094000528206,0,0,0,0,0,0,0,0.157131258588217,0,0,0,0.291126705022876,0,0.0011327880703632,0,0,0.00824200832996133,0,0,0,0,0,0
X601939.CH.EQUITY,0.384827586568808,0,0,0,0,0,0,0,0,0.0421374298192219,0,0,0,0,0,0,-0.289195310884431,0,0,0,0,0.274698732609023,0,0,0,-6.93889390390723e-18,-0.146875355554392,0.0275992679170803,0,0,0,0,0,0,-0.0822336736001231,0,0,0,0,-1.73472347597681e-18,0.562061903908218,0,0,0,-0.0100490856537501,0,0,0,0,0,0.18003975195004
X601288.CH.EQUITY,0,0,0,0,-0.077889272270559,0,0,0,0.135716464067173,0,0.267994475988562,0,0.0147355414562007,0,0.345260963619572,-0.0991976400394481,0,0,0,0,-0.0814786211360044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.144498986255427,0.391852807601855,0,0,0,0,-0.0295233682112361,0,0,0.255180447631864,0.0355979730429202,0,0.0306528756018791,0,0,0,0.231848625297713,0,0,0,0,0.039534555295134,-0.167599039594402,0,0,0,0,0,0,0,0,0.0103394163537392,0,0,0,0,0,0,0,0,0,-0.207560499947139,0,0.137394429567117,0,0
X601988.CH.EQUITY,0,0,0,0,0.194005924659625,0,0,0,0.149915841763151,0,0,0,0,0,0.147615200997065,0,0,0,0,0,0,0,0,0,0.0173985952423726,0,0,0,0,0,-0.152337322704866,0,0,0.153285461004954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516057616698779,0
X1299.HK.EQUITY,0,0,0,-0.107042943915194,0.257796873584417,-0.0627379183301991,0,0,0,0,0,0,0,0,0,0.0995251098349144,0,0.078042742776221,0,0,0,0,0,0,0,0.130265514578241,0,0.0598182533552669,0,0.0705252222405472,0.016716233696398,0,0.104525079874167,0,0,0,0.349428905361245,0,0,0,0.0597406299208992,0,0,-0.156667183789983,0,0,0,0,0,0,-0.0244232352198154
X600036.CH.EQUITY,0,0.0592965041484242,0,0,0,0,0,0,0,0.52747683114522,0,0,0,0,0,0,0.0693750604564734,0,0,0,0.242048736580421,0,0,0,0,0,0,0,0.147120524318887,0,0,0,-0.199324536896005,0,0,0,0,-0.165558509378853,-0.00285532350344994,-0.0233964618362821,0,0,0,0.192387656371293,0,0,-0.0509761135894505,0,0,0.030497910286577,0
X601628.CH.EQUITY,0,0.235046090627299,0,0.058822939206876,-0.0496279374671522,0,0,0,0,0,0,0,0,0,0,0,0.142035485497324,0,0,0,0,0,0,0,0.000703027474538409,0,0,0,0,0,0,0,0,0,0.147247080517026,0.132823830950278,0,0,0,0,0,0.150849537368738,0,0.116480275045302,0.108325648789828,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.616759455862735,0,0,0,0,0.132982904886686,0,0,0,0,1.73472347597681e-18,0,0,0.143557313440946,0,0,0,0,0,0.120826786528668,0,0,0,0,0,0,0,-0.0858485422332766,0,-0.0346227697033933,0,0,0,0,0.0307140070762989,0,0.0369050778184222,0,0,-0.15416649720731,0,0,0.0749070677075504,0
