,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.182877741241724,0.239942708214319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430098895795138,0,0.0740952317087615,-0.416527522678986,0,0,0,0,0.685898832548354,0.133347022000146,0,-0.210514199032692,-0.0233487572026293,0,0.168811044024031,-0.0353099823663057,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.140124130057525,0,0.00795771652784499,0.00448824751704071,0,0,0,0,0.0485961447977009,0,0,0.168088512737049,0,0,0,0,0.0581072691151573,0,0,0,0,0,0.0636227931601769,0,0,0,0,0,0,0,0,0,0,0.575912705555721,0.0365685819555238,-0.0759017875356732,0,0,0,0,0,0,-0.0308534937931486,0,-0.0398050652965045
X601939.CH.EQUITY,0.230519264619926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125030126442006,0,0,0,0,0,0,0,0,0.0470437088803689,0,0,-0.00548671640528287,0,0.374474328006441,0,0,0,0,-0.0182073740403648,0,0.073232142835832,0,0,0,0,0.0438390888164198,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.239269316637248,0,0,0,-8.67361737988404e-19,0,-3.46944695195361e-18,0.0897685967552438,0,0,0,0,0,0,0.131801943915124,0,0,-0.028467936132833,0,0,0,0,0.114823192027586,0,0,0,0,0,-0.0714662367197693,0,0,0,0,0,0.251883595742034,0,0,0,0.174626967708285,0,0,0,0,0.0825099243716302,-0.00253253153595875,-0.0189494331199816
X5.HK.EQUITY,-0.20455481867828,-0.0833790988566883,0,0.120736685191705,0,0,0,0,0,0,0,0,0,0,0.269085473341966,0,0.342544871127173,0,0,0,0,0.168766848656702,0,0,0.27644226147278,-0.0330060404077159,0,0,-0.202938904549273,0,0,0,0,-0.168125573673957,0,0,0,0,0,0,0.220027532409485,-0.172007589019518,0.0341296006036275,0,0,-0.00457121259974032,0,0,-0.120875266173712,0,0
X601988.CH.EQUITY,0.2386818160632,0,0,0.572978757658787,0,0,0,0,0,0,0.119122604143488,0,0.14179570199971,0,-0.0657469884687448,0,0.0832013466159685,0,0.0091442309805425,0,0.0177492700640197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374359478002274
X600036.CH.EQUITY,0,0.696078873931751,0.0392897011329921,0,0,0,0,0,-0.188036440137235,0,0,0,-0.0164108108574865,0,0,0,0,0,0.152758444869576,0,0,0,0,0,0,0.0417135944808066,0,0,0.0327192580306644,0,0,0,0,0,0,0,0,0,0,0,0.264897874095837,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296676261321067,-0.0971928221658575,0.024358929515671,0.145022265080882,0,0,0.141491444477831,0,0,0.235120074024914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621339227364047
X601628.CH.EQUITY,0,0.129930268660052,0,0.129692663757728,0,0,0,0,0,0,0.0369591375736945,0,0,0.251290314400626,0,0,0,0.0364600740631451,0,0,0,0,0.111485285146717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195663368861255,0,0.0186079467196133,0,0,0,0,0,0,0,0,0,-0.00702496315949562,0
X601328.CH.EQUITY,0,0.0992754648535126,0.120877491032257,0.320776101394817,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0499736689281659,0.0829493344181489,0.00645173405990743,0,0.0191783249142998,0,0,0,0.180968590367985,0,0,0,-0.023805352923912,0,0,0,0,0,0,0,0,0,0,0,0,0.105768417197899,0,0,0,-0.0368729940749893,0,0,-0.248668749970217
X601166.CH.EQUITY,0,0,0,0,0,0.308086595416153,0,0,0.129955400112702,0,0,0,0,0.508598181512013,0,0,0,0,0,0,0,0,-0.174628647641536,0,0,0,0,0,0,0,0,0,0,-0.0102022839015608,0.283722902118801,0.227973703758021,0,0,0,0,-0.135840913590586,0,-0.166721323246831,0,0,0,0,0,0,0,-0.13982456824509
X600000.CH.EQUITY,0.140797120457567,0,0,0,0,0,0.289301154701986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305223416817248,0,0,0,0,0.373695669654561,0,0.0369983031826056,0,0,0,0,0,0,0,0.145062971014222,0,0,0,0,0,-0.0384407223557079,0,0,0,0,0.130329453178221,0.0877279949794539,0,0,0.0371784556745829
