,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0711569966839236,0,0.0399312097960116,0,0,0,-0.0263220989766532,0,0,0,0.469647958572432,0,0,0,-0.132139795782147,0,0,0,0,0,0,0,0,0,0,0,0,0.0580843479288664,0,0,0,0,0,0,0,0.0499752663798664,0,0.0646433001435762,0,0,0,0.218283458092523,0,0,0,0,0.0229505343972305,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0151867645782515,0,0.0163147217957091,0,0,0.112768913048034,0,0.179759955717529,0,0,-0.0579268079427839,0.20192994078969,0.0571476604691595,0,0,0,0,0,0,-0.138890468858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18617015212721,0,0,-0.288782470702348,0.386678908306456,0,0.260555240030934,0,0.241834376240929,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.250594575435075,0,0,0.322963307800361,-0.0299103846322048,0.106822976999693,0,-0.0772541079445237,0,0,0,0,0,0,0.0691974160101318,0.0606650251177488,0,0,0,0,0,0,0.117051219772479,0,1.73472347597681e-18,-0.0325286984106681,0,0,0,0,0,0,0,0,0,0,0,0,-0.100966875215988,0.38254785818622,0,0,0,0,0,0,0,-0.00157918583428927,0,0,0,0
X601288.CH.EQUITY,0.384851867645502,0,0.0896358792778846,0,0.101514000905367,0.16508056863872,0,0,0.00484537054202885,0,0,0,0,0,0,-0.132464964897924,0.0492200063094289,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0248828703738503,0,0,0,0,0,0,0,0,0,0,0,0,0.295423066538197,0,0,0,0,0,0,0,0,0.0438302202274835,0,0,0
X5.HK.EQUITY,0,0,0.0507565747525842,0.221818512410928,0,0.139215542284918,0,-0.361576549055928,0,0,0,0,0.0908909261689305,0,0,0,0,0,-0.00800738945890225,0,0,0.39294863134755,0,0,0,0.45871649448342,0,0,0,0,0,0,0.0910375139304678,0,0,0,0,0,0,0,0,0,0.00102851606853538,-0.084318161334419,0,0,0,0.152701485030193,-0.0605224778901353,0,0,0
X601988.CH.EQUITY,0.226769039296574,0.101852858863166,0.351079387895378,0,0,0,0,0,0.139383936182497,0,2.77555756156289e-17,0.15113328039351,0,-0.152247827268456,0,0,0,0,-0.114233406737796,0,0,0,0,0.163234402179788,0,0,0.104042914250483,0,0,0,0,0,0,0.0310074201276791,0,0,0,0,0,0,0,0,0,0,0.0409783516562159,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0811112215267141,-0.0807305090467121,0,0.13959592340574,0,-0.0469448825120527,0.0295547255739011,0,0.37356268455029,0,0.237540886005345,0,0,0,0,0,0,0.0483779133646518,0,0,0,0,0,0,0,0,0,0.0369130474035799,0.00610344143524596,0,0,0,0.0601942687180229,0.079143642686554,0,0,0,0.127150384566498,0,0,0,0,0,0,0.0516449538830893,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.054580955552062,0,0,-0.00297023521855511,0,0,0,0,0,0.339848269777424,0,0.106083225694598,0,0,0,0,0.153521165050339,0,0,0,0,0,0,0,0,0,0,0,0.0162820820604991,0,0,0,0.139865309695913,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.010876993925761,0.264746071459621,0,0,0.0371207669942639,0.0987279288885517,0,0,0,0,0.0351135244905544,0,0,0,0,0,0,0,0.108676718465627,0,0,-0.106119388677128,0,0,0,0,0.1035188681418,0,0,0,-0.105514068044689,0,0,0,0,0,0,0,-0.188563726007594,0,0,0,0.17692024628049,0,0,0,0,0.121029074842195,0,0,0,0.0937403142875547
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159455387830605,0,0,0.00993097770044107,0,0,0,0,0,0.214661727563722,0,0,0,0,0,0.0963284444981317,-0.0151822627037103,0,0,-0.0364026281426299,0.285813491992004,0,0,0,0,-0.182684784811232,0,0,0,0,0.0381394067674089,0,0,0,-0.150425724353935,0,0
