,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0182452444589002,0.504623872729005,0,0,0,0.0464003160054847,0,0,0,0.0563117240896381,0,0.0982650676680761,-0.0441027167468536,0,0,0.0962533410420722,0,0,0,0,0,0,0,0.0566841866686681,0,0,0,0,0,0,0,-0.0487127285489345,0,0,0,0,0,0.0798248506968428,0,0,0,0,0,0,0,-0.0594759637280428,0,0,-1.73472347597681e-18,0.00981532328292182
X601318.CH.EQUITY,0,0,0,0,0,0,0.0296502984656916,0,0.0390154171526551,0,0,0,0,0,0,0,0.309023219013952,0.07497198487689,0,0,0,0,0,0,0.137420623340148,0,0,0,0,-3.46944695195361e-18,-0.00629860075628985,-8.67361737988404e-19,0,0,0,0.0471906943530199,0,0,0.227076735044176,0,0,0,0,0,0,0.0339670312295854,0,0.0604528862239575,0,0,0
X601939.CH.EQUITY,0.141808163614273,0,0,0.613267862093377,0,0,0,0,0,-1.73472347597681e-18,0.0137754727352771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189973820171223,0,0,0,0,0,0,0,0.130597984325645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669520796713817,0.0182155406792142
X601288.CH.EQUITY,0,0.129550904434075,0.20880533263975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394717409005998,0,0.0826243230462496,0,0,0,0,0,0,0,0.0280244677007699,0,0,0,0.0095043011627392,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0,0.299537548979774,0,0,0,0,0,0,0,0.552643002104801,0,0.0750020651852621,0,0,0,0,0,0,0,0,0,0,0,0.298568289960745,0.00533916563908901,0,0,0.235263035558556,0,0,0,0,0,0,0,0,0,0,0,-0.328681191523222,-0.156245724593898,-0.072926530706163,0.00480511948964357,0,0
X601988.CH.EQUITY,0.0185286699972215,0,0.0455049356095597,0,0.0390982228537809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611427978130337,0,0,0,0,0,0,0,0.112235064717399,0,0,0,0,0,0,0,0,0.0443600747891775,0,0,0,0,0.0631811151223224,0,0,0,0,0,0.0908651012972062,0
X600036.CH.EQUITY,0,0,0,0,-0.0246952628307737,0,0,0,0.0322849307955369,0,0,0,0,0,0,0,0.0393795195303952,-0.0207358340318076,-1.73472347597681e-18,0,0,0,0,0,0.753859368636663,-0.00620517608797013,0,0.0329163581628267,0,0.103463786371196,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498696786152,0,0.0710408128535658,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267367505263725,0,0,0,0,0,0,0,0.191732278250434,0,0,0,0,0,0.0912562570496298,0,0.0449322359657442,0,0,0,0,0,0.104728620005626,0,0.0888617942305164,-0.00483099245724005,0,0,0,0.158124383617508,0,0.107226247644518,0,0,0,0,0,0,0,0,-0.14665212720683,1.73472347597681e-18,0,0,0,0,0
X601628.CH.EQUITY,0,0.219232548697329,0,-1.73472347597681e-18,0,0,0.0308362258911002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504187310408788,0,0,0,0,0,0,0,0,0,0.422555480463235,0,0,0,0,0,0.236206611091971,0,0.029446632633331,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171365185029076,0,0,0,0.115681724631724,0,0,0,0,0,0,0,0.261845014058171,0,0,0,0,0,0,0,0.228147155889989,0,0,0,0,0.0671673897500164,0,0,0,0.00573465608832826,0,-0.00584432747213816,0,0,0,0,0.203138422915028,0,0,0,0,0,0.00224917303158052,0,0,0,0.0287589624202821,0,0
