,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240222721922398,0,0,0,0,0.422576597353222,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0731281139194019,0,-0.21049192889849,0.504037568910564,0,0,0,0,0,0,0,0,0,0.104176296131979,0.0159564981194316
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.141480331682252,0,0,0,0,0,0,0,0.0384007365437677,0,0.0707816838019153,0,0.0517154087291653,0,0,0,0,0.122169885057459,0,0.0508556091347616,0,0,0,0,0,0,0,0.24909112012985,0,0,0,0.232077007412554,0,0.00658760274344609,0,0,0.0338522337290218,0,0,0,0,0,-0.0128970870604318
X601939.CH.EQUITY,0.253740694330046,0,0,0,0,0,0,0,0,0.0352529494690854,6.93889390390723e-18,0,0,0,0,-0.0128632031897902,0,0,0,0,0,0,0.0563754402610873,0,0,0,-0.141876662470596,0,0,0,0,0,-0.000306665398628637,0,0,0,0,0.0472997212772182,0,0.0481516223759789,0.511933145588755,0,0,0,0,0,0,0,0,0,0.11690697259751
X601288.CH.EQUITY,0,0,0,0,-0.243670112978655,0,-0.238334010491242,0,0,0,0.817794756964588,0,0,0,0.0470271693786147,-1.38777878078145e-17,0,0,0,-0.148646617017718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01012660163624,0,0,0.103408558664511,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.13554856644438,0.403615164239466,0,0,0,0,0,0,0,0.18225169254813,0,0,0,0,0,0,0,0.0608257978908643,0,0,0,0.0351209155975137,-0.133449256576697,0,0,0,0,0,0,0,0,0,0.0692486404332576,0,0.158501691300273,0,0,0,0,0,-0.171527845261382,0,0,0.118254295371279,0,0
X601988.CH.EQUITY,0,0,0,0,0.273226613771376,0,0.0429920265935852,0,0.0430511111709992,0,0.109117191396896,0,0,0,0.130652743296444,0,0,0.0968027587711249,0,-0.0307232212536314,0,0,0,0,0.049546014911534,0,0,0,0,0,-0.270040803724388,0,0.107269551045033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880619699932934,0
X1299.HK.EQUITY,0,0,0,0,0.28477389054657,0,0,0,0,0,0,0,0,0,0,0,0,0.129038794051872,0,0,0.0601848355634264,0,0,0,0,0.0682934111297885,0,0.120643502273048,0,0.0946084483717412,0,0,0,0,0,0,0,0.311320822282683,0,0,0,0,0,-0.202457948516758,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.115559086786121,0,0,0,0,0,0,0,0.375651028105935,0,0,0,0,0,0.111911986187278,0,0,0,0.27809981851909,0,0,0,0,0,0,0,0,0.166735415380878,0,0,0,0,-0.124545313881977,0,0,-0.148458739555816,-0.159665325050068,0,-0.0852324810171833,0,0,0,0.265910399681729,0,0,0,0,0,0,0.0158146809495092
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.755855309941586,0,0,0,0,0,0,0,0,0,0,0,0.147905391582158,0,0,0,8.67361737988404e-19,0,0,0.0386962071327761,0,0,0,0,0,0,0,0,0,0,0,-0.00949487851387292,0,0,0.0207253226155039,0,0.00343393937340837,0,-0.204208177771217,0,0,0,0.0517778311347465,0
X601166.CH.EQUITY,0.135149636043174,0,0,0.262413256293547,0,0,0,0.0965627565031546,0.00217232772341631,0,0,0,0.307751439047151,0,0,0,0,0,0.0342346216312542,-0.0147947130211561,0.0253476851144512,0,0,0,0.0532505412302604,0,0,0,0,0,0,0,0.117093236731537,0,0,0,0,0,-0.16444479824428,0,0,0,0,0,0,0,0,0,0,0.062488011899239,0
X601319.CH.EQUITY,0,0,-0.0103667492649662,0,0,0,0,0,0,-0.0230727218445983,0,0,0,0,0,0,0,0,-0.196068618927679,0.0586649594421519,0,0,0,0,0,0,0,0.00574258325991629,0,0,0,0,0,0,0,0.199291158896983,0,0,0,0,0,0,0.47047407379337,0,0,0.0750592213468488,0,0,-0.0271868095237128,0,0.059686734373791
X600000.CH.EQUITY,0.009586646377349,0,0,0,0,0,0,0.028078708723225,0,0.208814936667672,0.470360904665804,0,0,0,0,0,0,0,0,0,0.0405681671955799,0,0,0,0,0,0.33284543152614,0,0,0,0,0,0,0,-0.0776842163979676,0,-0.195504312429016,0,0,0,0,0,0,0,0,-0.072896865790181,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,-0.0854151570045129,0,0,0,0.0577066848324503,0,-0.0292091420905419,0,0,0,0.144377062558171,-0.19127850496348,0,0,0,0,0,0,0,0,0,0,0,0,0.342571501411346,0.156222474841471,0,0.222105768038423,0,0,-0.0357243656378153,0,0.561498663513254,0,0,0,0,0,0,0,0,0,0,-0.0266907785725024,0,0
X000002.CH.EQUITY,0,0,0,0,-0.0961929952564335,0,0,0,0,0,0,0,0,0.0191003578752923,0,0,0.0822217780013164,0,0,0,0,0,0,0,0,0.234240989239035,0,0,0,0,0,0,0.265569733686554,0.45015849140595,0,0,0,0,0,0,0,0,0,0.146988641085072,0.0752761773327396,0,0,0,0,0.100672017516477,0.032786059390687
X11.HK.EQUITY,0.0190891219982981,0,0,0,0.0548581068368734,0.131826637774716,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.312668211798714,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.579054566797561,0,0,0,0,0,0,0,-0.232978155028068,0.0484773687544433,0.0643982709700344,0,0.396477680933371,0,0,0,0.0144463475319553,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.108424109579328,0.155032902514379,0,0,0,0,0,0.110342146926383,0,0,0,0,-0.11323104238054,0,0,0.00222429858881993,0,0,0.13795105143241,0.0832574182055517,0,0,0,0,0,0,0.122646062973738,0,0.0454634802324719,0,0,0,0,0,0,0,0,0,0,0,0,0.0652842636126172,-0.00553039883958961,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151224784041861,0.0232503956893038,0,0.571982009376554,0.0402521576021862,0,0,0.00880207277745771,0,0,0,0,0.148905731412409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
