,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.284027540407768,0.00358978406995277,0.0802947690728079,0,0.0814517400583307,0,0,0,0,0,0,0,0,0,0,0.220525694141352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120515734026966,0,0.056773527871012,0,0,0.018233094677979,0,0.197822424552098,0,-0.0967960604713517,0
X601318.CH.EQUITY,0,0,0,0,0.0413639798008842,0,0.0535844931991478,0,0.100674130823424,0,0,0,0,0.0534928862915902,0,0,0,0,0.261291496152695,0,0.23376703772392,0,0,0.134802190707598,0,0,0.0401175401866367,0.0868435220858312,0,0,0,0,0,0,0.0123356559274394,0,0,0,0,0,0,0,0,0,0,0.00942078162275981,0,0,0,0,0,0.108965795009851
X601939.CH.EQUITY,0,0,0,0.343788766416038,0,0,0.0812116101487597,0,0,-0.0652243256706436,0,0,0,0,0.0199630682589965,0,0,0,0,0.088873474280688,0,0,0,0,0.41951240744333,0.160080147704696,-0.150558374831329,0.0283521024895443,0,0,0,0,0,0,0,-0.10010410879831,0,0,0,-0.0129917059071511,0,0,0,0,0,0,0,0,0,0,0,0.00741539243864868
X601288.CH.EQUITY,0.21019626698107,0,0.113615040356774,0,0,0.018557303880553,0.193073452640528,-0.0259077588631866,0.101869887287125,0,0.060793026011885,-0.0648646172517037,0,0,-0.049091056764448,0.168455706967777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.226903110786415,0,0,0,0,0.0679792847822811,0
X600036.CH.EQUITY,0,0.201625093842117,0,0,0,0.0185246283246333,0.0971322568480388,0.116480326665629,0,0,0,0,0,0.182058648617324,0,0,0,0,0,0,0,0.0945866462644483,0,0,0,0,0,0,0.335580579357536,0,0.00677680712395834,0.0594581802961537,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289095293165815
X601628.CH.EQUITY,0.00685304326379103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137744640615369,0,0,0,0,0,0,0.110326742092461,0,0,0,0,-0.0798517159765574,0,0,0.0285922623597706,0.209462633429785,0,0,0.0809997030834023,0.518455060652652,0,0,0,-0.0201183110088719,0.0715403948686166,0,0,0,0,0,0,0,0,0,0.071133108622283
X601988.CH.EQUITY,0.0706279958330146,0.105548386175208,0.0586360194479766,0.0966781701330071,0.327331303905273,0,0,0,0,0,0,0,0,0,0,0.163498533436346,0,0,0,0,0,-0.0198861572427592,0,0,0,0,0,0.0716577808657279,0,0,0.0739195795206534,0,-0.127693082751333,0,0.241030624121028,0,0,0,-0.071179704072296,0,0,0,0,0,0,0,0,0,0,0,-0.0506347775132062,0
X1299.HK.EQUITY,0,0,-0.206572833454802,0,0,0,0,0,0,0.166769371492027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489487755652845,0,0.0705415345981606,0,0.0332633871189094,0,0,0,0.0684229829069377,0,0,0,0.0657246286923598,0,0.20444200313403,0.224715484348727,0.0479759880498384,0.104033444675024,0.103103098375926,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0277878656905988,0,0,0,0,0,0,0,0,0,0,0,0.0541694815923846,0.00889687023086939,0,0,0,0,0,0,0,0.132065486023567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423433229196048,0,0,0.264203030561117,0,0.181019866542926,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.195241868079724,0,0,0,0,0.0923003335590517,0,0,0,8.67361737988404e-19,0.0330525086536929,0,0,0,0,0,0,0,0,0,0,0.307179660601386,0,0,0.231267920880687,0,0,0,-0.00966150003489782,0,0.0501455585798077,0,0,0,0,0,-0.0326281260265412,0.258278075381085,0,0,0,0,0.182544930144624,0,-0.0512245125158226,0,0,0,0.0965235820901222,0
