,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0327490209770426,0,0,0,0,0,0,0,0,0,0,-0.0505431671934975,0.565221797131752,0,0.859039114316283,0.0697889342306977,0,0,-0.121678153527604,0,0,-0.195038856946187,0,0,0,0,0,-0.00299213421434465,0,0,-0.314359836060927,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0716896538497363,0,0,0,0,0,0,0,0,0,0,0,0,0.40387536654293,0,0,0,0,0,0,0,0,0.00879594507347599,0.10445754428021,0,0,0,0,0,0.223356291998792,0,0,0,0,0,0,0,0,0,0,0.0354557874511844,0,0,0,0,0.115249517171096
X601939.CH.EQUITY,0,0,0,0.805222144089617,0.00994787545654622,0,0.0583711346084159,1.73472347597681e-18,0,0,0,0,0.0218898196624254,0,0,0,0.00643953295995351,0,0,0,0,0,0.0161284602296713,0.00161942434112659,0,0,0,0,0,0,0,0.0757234276022544,0,0,0,0.0158261658228058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044557460194612,0,0.0174104914403785
X601288.CH.EQUITY,0,0,0.910952906250649,0,-0.0667921136164916,0,0,0,0,0,0,0,0,0,0,0,0,0.114321442869596,0,0,0,0,0,0,-0.0144948932821453,0,0.0597329891173025,0,0,0,0,0,0,0,0,0,-0.0929233826514347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485943604712182,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.766189153213295,0,0,0,0.0484760325559741,0,0,0,0,0,0,0.120030376788142,0,0,0,0,0,0,0,-0.0318694397522957,0,0,0,0,0,0,0,0,0,0,0,0,0.044870956246203,0,0,0,0,0,0,0.104459990328494,0.151714926980374
X601988.CH.EQUITY,0,0,0,0,-0.0582922410890988,0,0,0,0,0,0,0,1.07581771182652,0,0,0,0,0,0,-0.2652696713195,-0.223537130214736,0,0,0.122549477281253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842532515514936
X600036.CH.EQUITY,0,0,0.297964082579193,0.0778861609534564,0,0,0,0,0.093723024687039,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389429615866122,0,0,0,0.448134087433938,0,0,0,0,0,0,0,0,0,0,-0.0199119801089355,0.0548551712734952,0.0738727573622442,0,0,0,0,0.0246265795033272,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.287972064715625,0.0330562563511946,0,0.0859242634414724,0,0,0,0,0,0,0,0,0,0,0,-0.206037799944254,0,0,0,0,0.0319173294231285,0,0.225406092281284,0,0,0.0744241833216087,0,0,0,1.38777878078145e-17,0,0,0,0.0895264627059411,0,0,0,0.434330290382613,0,0,0,0.0301621478285702,0.119586190597631,0.0135691703556113
X5.HK.EQUITY,0,0,0,0,-0.153136636360521,0,0,0,0,0,0,0,0,0,0,0,0.264903387739473,0,0,0,0,0.197136143715213,0,0,0,0.353925688996131,0.0878758778637465,0,0,0,0,0,0,0,0,0,0,0.113264037523009,-0.0475341650520425,0,0,0,0.00560168237509785,-0.135922414188234,3.46944695195361e-18,0,0,0,0,0,0.0560997921589282,-0.155772958501852
X388.HK.EQUITY,0,0,0,0,0.216716263612352,0,0,0,0,0,-0.124906395870232,0,0,0,0.0776981215737195,0,0,-0.0518307920785208,0,0,0.0245499727841935,0.0457578354245259,0,0,0,0,0,0.446166732295055,0,0,0,0,0,0,0,0,0.210144640320062,0,0,0,0,0,0,0,-0.223002786583475,0.0457170966223574,0,0,0,0,0,0.0721426657999783
