,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.123272911259602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165843983901991,0,0,0.445104901275846,0.523210686071974,0,0,-0.227834921108911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727237726188969,0,2.16840434497101e-19,0,0,0,0,0,-0.0644404777332581
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0689203130991118,0,0,0.0656894582919049,0,0,0,0.183374956472643,0,0.161327380173771,0.256546552369811,0,0,0,0,0,0,0.00977910064911064,0,0,0,0.127719284040989,0,0,0,0,0.0583653817836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723751435475241
X601939.CH.EQUITY,0,0.025302569498567,0,0.763942732692165,0,0,0,0,0,0.00734909347473928,0.106619192539144,0,0,0,0,0,0.0889937505069194,-4.33680868994202e-19,0,0,0,0,0.00514646525488327,0,0,0,0,0.0122913101667766,0.0672975915048349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.986070678725973,0,-0.00752031139551167,0,0,-0.0602190064164379,0,0.0229724956295769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501798436156496,0,0,0,0,0,0,0,0,0,0.017464145221541,0,-0.0411389176436216,0,0,0,0,0.0664838096311254,0,0,0,0,-0.112802908709878,-0.0120170994138121
X601628.CH.EQUITY,0,0.083764971110865,0,0,0,0,0,0,-0.0693343265065213,0.252854670558144,-0.0616705948680405,0.302536392653813,0,0,0,0,0,0,0.337065814453724,0,0,0,0,0,0,0,0,0,-0.0830377695421984,0,0.0175531570389131,0,0,0,0,0,0.151336001847133,0,0,0,0,0,0,0,0,0.148527733130384,0,0,0,0,0,0.0179700138201055
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626913877372781,0,0.0132973312387186,0,0,-0.0572237801368939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730985690211036,0,0,0,0,0,-0.0256560296312801,0,0,0,0,0,0,0,0,0,0,0.000468484961236106,-0.134226661395478,0,0.999765225227669,-1.73472347597681e-18,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.206333351856001,0,0,0,0,0,0,0,0,0,0,0,0.29120897416902,0,0,0,0.0512977279713695,0,0,0,0,0,0,0,0.137417846960125,0,0,0,0.0534219166528927,0.134881611333231,0,0,0,0.00839655787677039,0.0630681085427,0,-0.0136347107021884,0,0,0,0.165254615737212,0,0.0410377611736219
X5.HK.EQUITY,0,0,0,0,-0.0203765663677653,0,0,-0.0261938718875913,0,0,0,0,0,0,0,0,0,0,0,0,0.0253757426399664,0,0,0,0.198083920856684,0.332569983024903,-0.103773263892047,0,0,0,0.0233304510484669,0,0,0,0,0,0,0,0.0238348362792383,0,0,0,0,0.29179844789178,0,0.0314433540827291,0,0,0,-0.306528672353632,0.239285919057966,-0.0615792072603312
X388.HK.EQUITY,0,0,0,0,0.214123203827136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121951291051536,0.253757299250422,0,0,0,0,0,0.128098842956751,-0.0142143420790178,0,0,0,0,0.126773931024059,0,0,0,0,0,0,-0.00429989686497858,0,0,0,0,0,0,-0.183519359697327,0,0,0,0.288898354854153
X601658.CH.Equity,0,0.0320350389779308,0.329285777817759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182979508937877,0.0287813160772299,0.159505135441316,0,0,0,0,0,0,0,0.0941165686157573,0,0.0046396853651704,0,0,0,0,0,0.0138366198325263,0,0.0333002969655446,0.0346882478109596,-0.0880228875500066,0,0,0.0875080630317648,0,0,0.0584957436742125,0.0392381326928215,0,0.0544900941633055,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00786012569812897,0,0,0,-0.0303625833425096,0.0866060603814039,0,0,0.324581417976441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0711232153320294,0,0,0,0,0,0,0.227904986655742,0,0.0495966556444202,-0.0362551373227649,0.0804636430910404,0,0,0,0,0,0.23938787156613,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0230369010666323,0,0,0,0.712811542288296,0,0,0.0409821910179945,0,0,0,-0.0660249728537811,0,0,0,0,0,0,0,-0.0292845213844309,0,0,0,0,-0.000812761584781821,0,0,0.0401538399786721,0,0,0,0,0.0799254597822556,0,0,0.0369662033411216,0,0,0.01282976273551,0,0,0,0,-0.0263738831564053,0
X601166.CH.EQUITY,0,0,0.0203857414784385,0,0,0,0.332963287312115,0,0,0,0,0,0,0,0,0,0.144446547735166,0.0183569046350963,0.0827926007368879,0,0,0,0.0618903948562945,0.11111741735741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692183671867354,0,0.21003315600739,0,0,0
X000002.CH.EQUITY,0,0,0,0.184861630525796,-0.190031404485261,0,3.46944695195361e-18,0,0.247427383734255,0.0126717086566975,0,0,0.338794021001987,0.146359779340181,0,0,0,0,0,0,-3.46944695195361e-18,2.36779727357252e-05,0,0,-0.17200297894621,0,0,0,0,0,0,0,0.0203166768249469,0,0,0.0483760485264267,0,0,0,0,0,0,0,0,0,0.0373454200731434,0,0,0,0,0,0.0532058623852872
X601328.CH.EQUITY,0,0,0,0.255268998485747,0,0,0,0,0,0,0,0.0484069493921465,0,0,0,0,0,0.06664166573151,0,0,0,0,0.350001033245991,-1.0842021724855e-19,0,-0.0026993323213525,0,-0.0602993696431067,0,0,0,0,0,0,0,0,0,0,0,0.115661655068304,0,0,0,0,0.111987559835251,0,0,0,0.00573956449482095,0,0,0
