,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.347786799972101,0.0821917734907176,0,0,0,0.128468180078922,0,0,0,0,0,0,0.263240911730489,0,0,0,-0.031073509975771,0,0,0,0,0.0367130136703956,0,0,0,0.0763811687745769,0,0,0,0,0,0,0,0.0132189470870315,0,0,0,0,0,0,0,0,0,0,0.0199844496949174,0.0358276849233992,0,0,0
X601939.CH.EQUITY,0.0414988728001819,0,0,0.0546075879514456,0,0,0,0,0,0,0,0.0473869878533274,0,0.193022836985754,0,0.40597722010428,0,0,0,0,0,0,0,0,0,0,0,0,0.000817545016822182,0,0,0,0,0.106890266612179,0,0,0,0,0,0,0,0,0,0,0,0,0.136901664200662,0,0,0,0,0
X601318.CH.EQUITY,0.0177545263416957,0,0,0,0,0,0.187283139055509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108891609891059,0,0,0,0,0,0,0,0,0.153821510720285,0,0.104311727383616,0.0181798576683118,0,0,0,0,0.106221727744446,0,0.256308362711705,0,0.0266486857412509,0,0,0,0,0,0,0,0,-0.0351335584690572
X601288.CH.EQUITY,0.376381742451757,0,0,0,0.402370431786085,0,0,0,0,0,0.0636101295624995,0,0,0,0,0.00350107920816777,0.0712621772197695,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0359955874824681,0,0,0,0,0,0,0,0,0,0,0,0.000157800080328627,0,0,0,0,0,0,0.0232657422040836,0,0
X601988.CH.EQUITY,0,0,0,0.226759037077975,0,0,0,0,0,0,0.0919357174081276,0,0,0.187752287430598,0,0,0,0,0,0,0.104205678399841,0,0,0,0,0.0232061769279525,0,0,0,0.0954613568289508,0,0,0,0,0.108281475932452,0,0,0.0936729967928295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.183626215107512,0,0,0,0.0618997125776768,0,0,0.136487025559091,0,0,0,0,0,0.367619698005256,-0.358440800756095,0,0,0,0,0,0,0,0,0.486742638706368,0,0,0,0,0,0,0.356638549650477,0,0,0,0,0,0,-0.214089510823639,0.112969921988605,-0.0425003079309385
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.145635288305068,0.174129037353447,0,0.00299051876851629,0,0,0,0,0,0,0,0.279507744844798,0,0,0.266616289439196,0,0,0.217150782650873,0,0,0,0,0,0,0.143533752239409,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.118555160747341,0,0,0,0,0,0.112480570262626,0,0,0,-0.142168151151143,0,0,0,0,0,0,0,0,0,0,0,0.0825134405624502,0,0,0,0,0.10333332084345,0,-0.385111209918025,0,0,-0.107381326741354,0,0.305876858961084,-0.0776264465437034,-0.0785686412560735,0,0,0,1.2363176256361,0,0,0,0,-0.0555837303029413
