,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.0572613329538777,0,0.13972173686904,0.178333576090833,0,0.351062721252703,0,0,0,0.0006101435965304,0,0.133058185607615,0,0,0,0,0,0,0,0,0,0.0119617908879361,0,0,0,0,0,0.104107515168697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.167374181544297,0,0,0,0,0.00035803136973756,0,0,0.24546562084643,0,0,0,0,0,0.0592428631399054,0.164753895302167,0,0.040350912586185,0.165184603610363,0,0,0,0,0,0,0,0.00334659408041503,0,0,-0.104252508293324,0.0757749037838882,0,0,0,0,0,0.108405720630153,0,0.100454334290782,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353589106286086
X601939.CH.EQUITY,0.255392695276394,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.41574766848556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201771219153852,0.102968660217747,0,0,0,0.0188577041943605,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.343961990303227,0,0.0265581764890367,0,0,0.487887254401742,0,0,0,0,0,0.00728895838050691,0,0,0.0356548373912558,0,0,0.00910995461087935,-0.0255902605610737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.100404975531083,0,0,0
X5.HK.EQUITY,0,0,0,-0.019912513310325,0,0,0,0.152506591416919,0,0,0,0,0.163218062458341,0,0,0,-2.77555756156289e-17,0,0,0,0,0.245881431227118,0.838355184320066,0,0,0,0.22880721574256,0,0,0,0,0,0,0.0396217471530707,0,0,0.068920796888453,0,0,0,0,0,-0.296171306587595,0,-0.107744068140901,0,0,0,0,0,0,-8.67361737988404e-19
X601988.CH.EQUITY,0,0.0591525683732236,0,0,0,0,0,0,0,0,0.107838974564327,0,0,0,0,0.219889022771107,0,0.0740011071037704,0,0,0,0,0,0.22039807468586,0,0,0,0,-6.93889390390723e-18,0,0,0.103744307690975,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.136803439680987,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.117636210041392,0,0,0,0.267543576601326,0,0,0,0.166832843304878,0,0,0,0,0,0,0,0,0,0,0.0482798063058699,0,0,0,0.161331933983337,0,0.150334972627419,0,0,0,0,0.0358544196269164,0,0,0,0,0,0,0,0,0,0.0241657513831931,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119853685895366,0,0,0.141538158299533,0,0,0.278533607547184,0,0,0,0.0933531911525023,0,0,0,0,0,0,0.00847099854337162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.399131910320248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109545229180076,0,0,-2.77555756156289e-17,0.116284618113533,0,0,0,0.140628943744302,-0.0362346391475232,0,0,0,0.0130138030191042,0.258808099909977,0,0,0,0,0.116153107106721,0,-0.0463643248364948,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.295817248327099,0,0,0,0,0,0.236705521600785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116635027393276,0,0,0.203036438747918,0,0,-0.120790422855799,0,0.253396806330151,0,0,0,-0.0382474436741457,0,0,0.848564692537205,0,0,0,0,0,0.3286326053335,-0.293169140487896,-0.175570664117842,0,0
X601328.CH.EQUITY,0,0,0.078392917442621,0.00838697911588354,0,0,0,0,0,0,0,0,0.0278039625082511,0.433863462178551,0.0631945649382103,0,0,0,0,0,0,0,0.028251812767717,0.175717326595702,0.133692485360086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199857208518371,0,0,0.040719998538988,0.00786213199005441,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.288879435024,0,0,-0.0166047560794306,0.365660074590283,0,0,-0.0581069968182818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0814223061297326,0,0.0117753746485454,0.501957320540309,0,0,0,0,0,0,0,0,0.0587034403043141,0,0,0,0,0,0,0.0852531995832422,0,-0.180187824884873,0,-0.00956343226873245,0.0277157034116599
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0498463026039689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145973198366508,0.563350450412951,0,0,0,0,0,0,0,0.0150077487777341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.32426107052629,0.153198609708155,0,0,0,0.0311382734325266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527871245937067,0.137043915265409,0,0.133436143700716,0,0,0.208392464740464,0,0,0.00697946958637633,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.104262650202978,0,0,0,0,0,0,0,0.121791669051037,0,0,0,0,0,0,0.239728604714059,0,0,0,0,0.0373942986197783,0,0.0867048939852918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160283328652091,0,0,0
X000001.CH.EQUITY,0,0.0319719094287577,0,0,0,0.0353391641383963,0.0854608038019047,0,0,0,0,0.231108064694554,0,-1.38777878078145e-17,0.07859393307358,0,0,0,0.00349002388337019,0.096616156592981,0,0,0,0,0.2099638819923,0,0,0,0,0,0,0,0,0,0,0,0.179017683423057,0,0,0.095675694378685,0.012687030493846,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0431129427085278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831044008572963,0,0,0,0,0,0,0,0,0.193661171386625,0.442511558683251,0.0566719863869881,0,0,0,0.215790591879882,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.17032091819605,0,-0.031185087470133,0,0,0,0,0.0210083842443377,0,0.116676772021331,0,0,0,0,-1.38777878078145e-17,0.522189085981456,0,0,0,0.110849894640165,0,0,0,-0.0462845489522325,0,0,0,0,0,-0.0772616993537418,0,0,0,0,0,0,0,0,0,0.172240495119596,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194650120435659,0.00128230263511035,0,0.359469451246896,0,0,0,0,0,0.0415735768512969,0,0,0,0.207369189454268,0,0.0244626628275747,0,0,0.0668333639115982,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182754182519437,0,0,0,0,0,-0.191608611891584,0,0,0,0,0.152790512913122,0,0,0,0,0.10055865239257,0,0,0,0,0,0.117301196411047,0,0,0.512315803587474,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18
X601601.CH.EQUITY,0,0,0,0.285603499029949,0,0,0,0,0.0506360592802566,0,0,0.00847978527018662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211854851884996,0,0,0,0.246064925343505,0,0,0,0,0,0,0.150100221983098,0,0.0148199501470215,0.100573774300608,0,0.0895397416941367,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0.0856443222845078,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0200720291713398,0.774011404535705,0,0,0.0994135948605296,0,0,0,0,0,0,0,0,0,0,0,0.0218345709439679,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.168581326529627,0,0,0,0.0564420460620713,0,1.73472347597681e-18,0.259650234489112,0,0,0,0,0,0,0,0.167835285057503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149889870442449,0,0.0352015477072872,0,0.130250499302998,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0953786092915737,0,0,0.0651192631788633,0,0,0,0,0.0887774256018529,0,0,0.144213895368942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832002811867241,0,0.0552877918667699,0,0,0,0.0967636857393206,0,0,0,0,0,0,0.10366719448252,0.0220387003873032,0,0,0.257964878708068,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,-0.00514454984544459,0,0,-0.0234123297713653,0,0,0,0,0,0,0,0,0,0,0,-0.0884348815089065,0,0.321193528623894,0,0,0,0,0,-0.113903896754915,0.0652493269341839,0,0,0,0,0,0,0.171015229910536,0,0,0.230287696078966,0,0,0,0,0,0,0.356893582263908,0,0,0,-0.0313627897064684
X267.HK.EQUITY,0,0.0677373527028597,0,0.0161109406449267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756656027493192,0,0.0616667113356496,0,0,0,0,0.0570035049676223,0,0,0,0.303097688631055,0.137894247141709,0,0,0,0,0.0568308452601378,0,0,0,0.153686776078512,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.178967635937726,0,0,0,0.101704963113998,-0.0624159242725868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394597125400986,0,0,0,0,0.300322139770691,0,0,0,0,0.439700348956258,-0.245128417047941,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.271102805151954,0,0,0,0,0,0,0,0,0,0,0.161572966597472,0,0,0,0,0,0,0,0.606053689651384,0.0714823564748344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.0500877880928656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125151253365352,0.0835817626450636,0,0,0.0516926605790106,0,0.232902140615804,0,0,0,0,0.208858364540552,0,0,0,0,0.0413124576249514,0,0,0,0.169503231376496,0,0,0,0,0.0278278004608398,0,0,0,0.00777878789078938,0
