,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0409760027697536,0,0,0,0,0,0,0,0,0,0,0,0,0.542293271461535,0.675723376164337,0,-0.112197247741028,0,0.00656109853563594,0,0,-0.199951172394185,0,0.244773641960414,0,0,0,0,-0.011668829448699,0,-0.057434121998995,-0.31198037256535,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.187362888434545,0,0,0,0,0,0,0,0.0985632337981747,0,0,0,0,0.206909890435728,0,0,0,0,0,0,0,0,0.0897003136948049,0.0484957363775381,0,0,0,0,0,0,0.200287468903115,0,0,0,0,0,0,0,0,0,0.0231646358118215,0,0,0,0,0.00472408483200972
X601939.CH.EQUITY,0,0,0,0.815020012668984,0.0210131996381023,0.0101547607744606,0.0158523373410141,0,0,0,0,0,0,0,0,0,0,0,0.0588941865053424,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0351173631731796,0.0395847623000562,0,0,0,0,0,0,0,0,0,0,0.0590341760098048,0,0,0,0,0.0269962135631143,0,0,0
X601288.CH.EQUITY,0.0103666116805002,0,0.889061069856107,0,0,-0.0846248090938341,0,0,0,0,0,0,0,0.0148220167574343,0,0,0.0535860777606743,0.115947622851828,0,0,0,0,0,0,0,0,0.044793772491649,-0.0173369008866815,0,0,0,0,0,0,0,0,0,0,0,-0.136945236462443,0,0,0,0,0,0,0,0,0,0,-0.0380629042907214,0
X601988.CH.EQUITY,0,0,0,0,0,-0.111453001335429,0,0,0,0,0,0,0.934738689130621,0,0,0,0,-0.221045114485636,0,-0.112727393205471,0,0,0,0.308787728339054,0,0,0,0,0,0,-0.00123101228044397,0,-0.0603213734375841,0,0,0,0,0,0,0,0,0,0.0404850814725521,0,0,0,0.140421220230957,0,-0.0337531223692514,0,0.0924782922086015,0.0767361639024625
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.70785853389498,0,0,0.103282955989079,0,0,0,0,0,0,0.109646490541626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642312664067794,0,0,0,0,0,0,0.08659636434317,0.149534166231423
X600036.CH.EQUITY,0,0,0.371129143676107,0,0,0,0,0,0.00722956510745928,-0.0104865877628028,0,0,0,0,0,0.144003756955753,0,0,0,0.00516194328547709,0,0,0,0,0,0,0.161903771239659,0,0.0630926728170282,0,0,0,0.216573476471654,0,0,0,0,0,0,0,0,0,0,0,0.0162060687218436,0,0,0,0,0.0217888228327459,0.0535217704261225,0
X1299.HK.EQUITY,0,0.0640105540319869,0,0,0,0,0,0,0.00228240736366406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105270627426826,0,0,0.234848049213501,0,0.546886030198473,0.111680333283298,0.146409154961628,0,0,0,0,0,0,0,0,0,0,0.0923852114550623,0,0,-0.234335668396557,0,0,0,0,0,0.0932084229907263,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1968911429138,0,0,0.0339625748289745,0,0,0.10365469863899,0,0.280258169338935,0,0.272657835239911,0,0,0,0,0,0,0,0,0,0,0,-0.118652217244102,0,0,0,0.0623468215109658,-0.0998526871436945,0,0,0,0,0,0,0.245802987602129,-0.112032245849324
X388.HK.EQUITY,0,0,0,0,0,0.233064672344391,0,0,0,0,0,0,0,0,0,0,0,0,-0.190567807248558,0,6.93889390390723e-18,0,0,0,0,0,0,0.378519164874392,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213480873272461,0,0.0867497580478542,0,0,0.0768254354232418,-0.188235934075677,-0.0849035707240081,0.0781703090390786
X601658.CH.Equity,0,0,0,0.22229995415293,0,0,0,0,0,0,0,0,0.00133257480467551,0,0,0,0,0.292231956746304,0,0,-0.0672924878076489,0,0,0,0,0,0,-0.0448251052535709,0,0,0.0557762280214622,0,0,0,0,0,0,0,0,0,0,0.291396479139826,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.112051621979329,0,0,0,0.0503745168460817,0,0,0,0.0203027199865121,0.115419719671832,0,0,0,0,0,0,0,0,0,0,0.0151498623549435,0,0,0.0472722950203429,0,0,0,0,0.591963835328392,0,0,0,0,0,0,-0.0411322099087841,0,0,0.025610655769943,0.0441903403589494,0,0.049307621468254,0,0,0,0,0
X601166.CH.EQUITY,0,0.0368461832956209,0,0,0.541997821026186,0,0.0153474410189784,0,0,0.0194943574088403,0.0676597452528618,0,0,0,0,0.0702136148909596,0.0389481941684458,0,0.0710813755756119,0,0,0.0606203759694359,0,0.0577935865711097,0,0,0,0.0726213507622,0,0,0,0,0,0,0,0,0,0,0,0,0.0152647242526513,0,0,-0.0360278599569868,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.219928688377972,0.0333228221216888,0,0,0,0,0,0,0,0,0,0,0.0337323940907965,0,0,0,0,0,0.235892027951774,0,0,0,0,0.0335267726135399,0,0,0,0.0339054827108587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251323637500741,0,0.0410894248779972,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.338969756201341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170529313497624,0,0,0,0,0,0,0,0.108942283053797,0,0,0,0,0.276608014652929,0,0,0,0.0678687900720107,0.0387198925720368,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.172146103671432,0.189104013329372,0,0,0.0915386348755617,0,0,-0.0355398237153535,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.111377298107516,0,0,0,0.0221309041547528,0,0,0,0,0,0,0,0.699702665737034,0.259976049597781,0,0,0,0,0,0,0,0,0.0923648492667119,0,0
X000002.CH.EQUITY,0,0,0.133092498854661,0.0606348916579397,0,0,0,0,0,0,0,0,0.0257847321814987,0,0,0,0,0.0977250495889583,0,0,0,0,0.0142149883248175,0,-0.0210443957773954,0.0742452210776063,0,0,0,0.100794764809651,0.0492090030599863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153925845703154,0,0,0,0,-0.0456728255190296
X601319.CH.EQUITY,0,0,0,0.181040976338009,0,0,0,0,0,0,0,0,0,0,0.0286271376591342,0.0171026873421604,0.0812837089028745,0,0,0.113538284384689,0,0,0,0,0,0,0,-0.0429582949182204,0,0,0,0,0,0,0,0,0,0.307365994837,0,0.00811928679640439,0,0,0.0602318952262151,0,0,0,0,0.218431580076464,0,0,-0.0645125952780315,0
X000001.CH.EQUITY,0,0.0694442553183631,0,0,0,0,0.120168137471968,0,0,0,0,0,0.128612002958589,0,0,0.117049760589041,0,0,0,0.0947791720293373,0,0,0,0,0.100261125041122,0,0,0,0,0,0,0,0.110320302986768,0,0,0,0.0758217141441613,0,0,0.0284542346509914,0,0,0.00988997206083632,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.810139498728864,3.46944695195361e-18,0,0,-1.0842021724855e-19,0,0,0.0232713302193287,0,0,0,0,0,0,0,0,0,0,0,0.0341650787125837,0,0,0,0.158704532391912,0,0,0,0,0,0,0,0,0,0,0,0.03099263545264,0,0,0,0,0,0.0933550786523398,-0.101117144389498,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0655348956162805,0.147579976229184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930955303616285,0,0.183553776554155,0,0.0706787613769532,0,0,0.106429800351521,0.116371400479601,0,0,0,0,0.134361502790282,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.199455422083262,0,0,-0.137495840954855,0,-0.0314652441627107,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.217187252716284,0.149947293107668,0,0,0,0,0,0,0,0,0,0,0,0,0.0447782772548082,0,0,0,0.0243152990979543,0,0.144032629915143,0,0,0,0,0,0,0,0,0,-0.050969354808981,0,0,0,-0.422479544771977,0.442645554501188,0,0,0,0
X688.HK.EQUITY,0.156960499414512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535677700397727,0,0,0,0,0,0,0,0,0,-0.141476167373085,0,0,0.618582090296292,0.0741023557783798,0,0,0,0,0,0,0,0,0,0,0.0360879775340648,0.0085613921840968,0,0,0,0,0,0.241554415764374,0.18171563170479,0,0
X601998.CH.EQUITY,0.247228923428849,0,0,0,0.261519659653118,0,-0.0994196695981814,0,0,-0.0402004403528392,0,0,0.299974997980851,0,-0.0488502795090256,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432097168197209,0,0,0,0,-0.0283636278174143,0,0,0,0,0,0,0.0361754767233047,0.0197593924020208,0,0,0,0,0.128695715735199,0,0.331492436300821,0,-0.0531547337596264,-0.136113708215607,0.0726168045477119
