,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0927086281551498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815299381255213,0,0.0232370294835584,0.519777186929348,0.572031975280578,0,0.179206565696853,0,-0.199977999574693,-0.173329096283021,0,-1.73472347597681e-18,0,0,-0.10686700823237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.23728213916553,0,0,0,-0.0844525428251991,0,0,0,0,0,0,0,0.0245454392574978,0,0,0,0,0,0,0,0,0,0,0,0.0695629249215996,0.180823365471411,0.0288201175645759,0,0,0,0.221517637742173,0,0.136060727145112,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0329530020957222
X601939.CH.EQUITY,0,0.00585641262852198,0,0.814254334225161,0,0,0,0,0,0.000203434429056125,0,0,-0.0315952667973606,0,0,0,0.0783724282147672,0.106260117058267,0,0,0,0,0,0,0,0.00630762813228449,0,0,0,0,0.043661972327152,0,0,0,0,0,0,0.0450164580610261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.910639518975169,0,-0.0893245037468997,0,0,0,0,0,0,0,0,0,0,0.0313777690374444,0,0,0.122446038596578,0,0,0,0,0,0,0.0446135159486802,0,0.029922324101261,0,0,0,0,0,0,0,0.0186164520250126,0,0,0,-0.0257442618597206,0,-0.0787063151387586,0,0,0,0.00655719811829765,0,0,0,0,-0.0534946397681849,0
X601628.CH.EQUITY,0.0106578655782729,0,0,0,0,0,0,0,0,0.311545066547594,0,0.214610401135339,0,0,0,0,0,0,0,0.0865192614958457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463935265441649,0,0,0,0,0,0,0,0,0.184827245139876,0,0,0,0,0.128175661323079
X600036.CH.EQUITY,0,0,0,0.333184780903872,0,0,0,0,0.0722739590273373,-1.73472347597681e-18,0,0,0,0,0,0,0.150003601541278,0.11465510883291,0,0,0,0,0,0,0,0,0.126064191115563,0,0,0,0.137883808861085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420460314205347,0,0,0,0.0155110039211184,0,0,0
X601988.CH.EQUITY,0,0,0,0.0152674686728741,-0.153511998069072,0.06064907824003,0,0.0657537793422586,0,0,0,0,0,0,0,-9.95608958252116e-05,0,0,0,0,-0.0574041405915525,0,-0.016832576484331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101920879358613,0,0,0,0,0,0,0,1.05299423252816,0.0127231819001008,0
X1299.HK.EQUITY,0,0,0,0,0.0322668527655795,0,0,0,0,0.169158394380619,0,0,0.0855421927349091,0,0,0,0,0,0,0,0,0,0.206813523248621,0,-0.160712812737404,0.0897545885588606,0,0.0219224925665131,0,0.282014307955648,0,0.187335557604781,0,0,0,0,0,0,0,0,0.059725595845537,0,0,0,-0.0489099519972867,0,0.161084307196733,0,0.0878340355174068,0,0,0.054567596454837
X5.HK.EQUITY,0,0,0,0,-0.021193045371714,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194167404283412,0,0,0,0.0337312107362919,0,0,0.224091120570393,0,0.485584648037334,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0557328783046013,0.0488995474367543,0,0,0,0,0.0062680688374489,0.0602120225376961,0,-0.16794558870248,0,0.0532351747320563,0,0.125156647245297,0
X388.HK.EQUITY,0,0,0,0,0.275457591532142,0,0,0,0.077545711651001,0,0,0,0,0,0,0,0,-0.233046362132849,0,0,0,0,0.462039523046594,0,0,0,0.00741839047459287,0,0.179318111658826,0.0890474116177752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113553445235986,0.138590386371894,0,0,-0.0805289217032494,0,0,0.109596060081905
