,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.134391551063371,0.0259934884069083,0,0,0,0,0,0,0.071349410127384,0,0,0,0,0,0,0,0,-0.0641605320588477,-0.185985825310803,0,0.02154502775507,0,-0.197347078353182,0,0,0,0,0,0.627990282134425,0,0.178613525275365,0,0,0,0,-0.00978102940822128,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.119002488286391,0,0.168297561401482,0.0154177070482341,0,0,0,0,0.0505904980356215,0,0,0,0,0,0.00779105211439745,0.0872525012293766,0,0,0,0,0,0.0682859398661637,0,0.0424003319776079,0,0,0,0,0,0.293909086892603,0,0,0,0,0,0,0.0405525638175995,0,0,0.0158442928535789,0,0,0,0,0
X601939.CH.EQUITY,0.19840529138924,0,0,0,0,0,0,0,0,0.11931971723532,0,0,0,0,0,0,0,0.0941085534559954,0,0,0,0,0,0,0,0,0,0,0,0.086027499482867,0,0,0,-0.130316750257868,0,0,0,0,0.468053041873094,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.047963557506812,0,0,-0.325138565382367,0.347942263832583,0,0.683111669063723,0,0,0,0.0960260731335002,0.215173986562938,-0.222666769665582,0,0,0,0,0,0,0,-0.195336877890431,0,0,0,0,0,0,-0.762487604861855,0,0,0,0,0,0,-0.302068065297268,0,0,0.226816448179807,0,0,0,0,0,0.303717942438687,0,0,0
X5.HK.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.449331321679031,0,0,0,0.502022169024592,0,0,0,0,0.0596264707628843,0.00084707803889655,0,0,-0.0666661166033614,0,0,-0.22110710284737,0,0,0,0,0,0,0,0,0,-0.165690063158675,0,0.108229879863352,0,0,0,0,0,-0.110616091552578,0,0
X601988.CH.EQUITY,-0.239300195767416,0,0,0,0.415266927145576,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0488136623831603,0,0,0,0.64449888589037,0,0,-0.079241678903378,0,0.0335208952601904,0,0,-0.488756253647556,0,0,0,0,0,0,0,0,0,0,0.109607732806601,0,0,0.0962505450357167,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0324952193110419,0.656768777520405,-0.03844551035392,0,0,0,0,0,-0.102977095594158,0.3800561701818,0,0.223003419674704,0,0,0,0,0.0666087671223222,0.0255263126591717,0,0,-0.198000941842802,-0.190581075004863,0,0,0.157164460142318,0,0,0,0.0991864978402885,0,0.17418707759307,0,0,-0.239443849211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0602619585188604,0,0,0.175252218304506,0.00439745080387956,0,0,0,0,0,-0.0235835942333512,0,-3.46944695195361e-18,0.00619438807206082,0.0945060104593792,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.220148323391331,0,0,0,0.00844946383450127,0,0,0.156105164152054,0,0,0,0,0,0,-0.00437335408759583,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0367168714959609,0,0,0,0,0,0,0,0.0697153696235134,0,0,0.355825768086412,0,0,0,0,0,0,0.0112245995248507,0.0221631888192514,0,0,0,0,0,0,0,0,-0.00435327321217456,0,0,0,0,0.184454132792128,0,0.129910836360551,1.73472347597681e-18,0,0,0,0,0.0107733734190682,0,0,0,0,0,0,-0.146515262221406
X601328.CH.EQUITY,0,0,0.0227640568875959,0,0,0,0.0799907875225742,0,0,0,0,0.333552952987914,0,0,0,0,0,0,0,0,0,0,0,0,0.25372620381949,0.100013844663321,0,0,0.0531070430251159,0,0,0,0,0,0,0,-0.222294905612068,0,0,0,0,0,-0.0810192671481837,0,0.150365530776105,0,0,0,0,0,-0.371631718440226
X601166.CH.EQUITY,0.0205831387090395,0,0,0.270645688436082,0,0,0.0739288577284868,0,0.0286656695945269,0,0,0.27794049347786,0,0,0.0174322252123977,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0156045080436893,0,0,0.189226406916567,0,0,0.17049143078631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000262652223073659,-0.0766475975796884
X600000.CH.EQUITY,0.0348104879079097,0,0,0,0,0,0.508147106309637,0,0,0,0,0,-0.0316752040805579,0,0,0,0,0,0,0,0,0,0,0,0,0.329756951523447,0,0.0514586436502223,0,0,0.0735534174056926,0,0,0,0,0,-0.0239173185421607,-0.0454899679890293,0,0,0,0,-0.340181569199246,0,0,0,0,0,-0.0243610120008611,0,0
