,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.134441732244625,0,0.111012950314007,0,0.0699464979925196,0,0,0.335546961327485,0.0501793352657402,0,0,0,0,0,0,0,0,0,0.122934158234319,0,-0.0724643525828449,0,0,0,0,0,0,0,0,0.196596185501754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.383747686059164,0,0,0.0459718770773131,0.086581789244152,0,-0.0898909100415239,0,0,0,0,0,0.377597674122575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280305375229153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100166941436765,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.23459422670999,0,0,0,0,0,0,-6.93889390390723e-18,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201534760613711,0,0,0,0,0,0.153258222526841,0,0,0.0798862263714011,0,0,0.175216971028561,0.18514168489818,0,0,0,0,0
X601288.CH.EQUITY,0.343613172776471,0.0712916742550093,0,0,0.380399238721391,0,0,-0.0184784132288454,0,0,0.0798628684206033,0,0,0,0,0.107741430119173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111170466686633,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.388145878696054,0,0,0,0.0171510472179278,0,0,0.170971990190003,0,0,0.114198011893733,0,0,0,0.0201602522834423,0,0.186827203289263,0,0,0,0,0.0828224645455686,0,-0.0383848353613903,0.0300749004468001,0,0,0,0,0,0,0,-0.0416783894212318,0,0,0,0,0.0593315183653386,0,0,0,0,0,0,0,0,0.0329747087710503,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.134677149326976,0,0,0.0402220766178042,0,0.490367269806767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101314968606375,0,0.0950563417301786,0,0,0.0515667310979907,0,0,0,6.93889390390723e-18,0,0.18326099788604,0,0,0,0,0,0,0,0,0,0.0321963473919343,0,-0.0371008220042923,0
X1299.HK.EQUITY,0,0,0,0.0534071966494677,0.0303957924963644,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.187549558293709,0,0.0201922563388664,0,0.065015402380234,0,0,0,0.10207328288091,0,0,0,0,0,0.263456540397861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298502347332139,0,0,0
X5.HK.EQUITY,0,0,0,-0.0775700556671681,0,0,0,0,0,0,0,0,-1.38777878078145e-17,6.93889390390723e-18,0,0.328667905016044,0,0,0,-0.433047544078322,0,0.967173929287662,0,-0.869928378254418,0,0,0.547925045604412,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259817597734169,0,0,0,0,0,0,0,0.195600774046037,0.0695889420111444,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213727151185107,0,0,0,0,0,0,0,0,0.272906180610846,0,0.0450552406657735,0,0.180033399018389,0,0,0,0.0894676931260084,0,0,0,0,0,0,0,0,0,0,0.00148011029555808,0,0,0,0,0,0,0,0,0,0,0.0436569286230259,0
X601658.CH.Equity,0,0.0913211487744973,0,0.22187862900574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537443910737078,0,0.362016721887372,0.514872017822334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26878426736901,0,0,-0.63882050002995,0,0
X601328.CH.EQUITY,0,0,0,0.290657507830828,0,0,0,-0.0376906922501516,0,-0.0576676450993363,0,0,0.399235448362956,0.0466311909801224,0,0,0,0,0.139144582856832,0,0,0,0,0,0,0,0,0,0,0,0.0686012210107335,0,0,0,0.0542080217072755,0.0327514410530513,0,0.0140951632141674,0,0,0,0.0472930100836165,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0479809958678732,0,0,0,0.171328287408139,0,0,0,0,0,0,0,0,0,0,-0.0584901109470596,0,0,0.129824524052435,0,0.041071479760204,0,0,0,0,0,0,0,0.0204584491017154,0.275446303722575,0,0,0,0,0,0,0,0.0654220968504502,0,0,0,0,0,0,0.184676032190725,0.10871554791991,0,0,0,0,0
X600000.CH.EQUITY,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.344275093042138,0,0,0,0,0,0,0,0.211360211566508,0,0,0,0,0,0.151243972605683,0,0,0,0,0,0.0316459979699748,0,0,0,0,0,0,0,0,0.126158322792761,0,0,0,0,0.121993815832826,0.00674955285614679,0,0,0,0,0,0
