,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.379190690607058,0,0.0217730454024528,0,0,0,0.0279561519959704,0,-4.33680868994202e-19,0,0,0,0.0953063430853483,0.149110053985858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0781996231771881,0,0,0,0,0,0,0.0355936166043899,0,0.00504526186326076,-0.000582537576266154,0,0.0390108354807688,0,-0.0882516238150447,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0160481180590985,0,0,0,0,0.175398244802725,0,0,0,3.46944695195361e-18,0.355607602415307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179364593886923,0,0.0921748638674386,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.144514566960501
X601939.CH.EQUITY,0.00789129319900046,0,0,0,0.695781262622963,0,0,0,0,0.0421531038361222,0.210604883822648,0,0,-0.0311452425494327,0,0.048864626116265,0,0.0622421371843199,0,0,0,0,0,0.0151328023792215,0,0,-1.73472347597681e-18,0,0.0187171591022115,0,0,0,0,0,0,0,0,0,0,0,0.0478476722748779,0,0,0,0,0,0,0,0,0,0,-0.0505246452220355
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.160333716057287,0,0.0669372241095604,0,0,0,0,0,0,0.335275844267697,0,0,0.196744967114477,0,0.0888626418345242,0,0,-0.00443348418740184,0,0,0,0,0,0.160792786387722,0.0343862819065455,0.0767435546430878,0,0,0,0,0,0,0,0,0,0,0,0.150681103210552,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.962256187176509,0,0,0,0,-0.0707623038179582,0,0,0.071605911264319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019604436436887,-0.0474558210261829,0,0,0,0,0,0,0,-0.0170466737166648,0
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.14452659911453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603377032377153,0,0.0245958597905728,0,0,0,0,0,0,0,0,0,0,-0.0514064789657117,-0.0255347933482601,0,0,0,0,0,0,0,0,-0.0853438699853736,0,0,0,-0.0905332597471907,0.907998281415716,0,-0.0555012832965357,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0320577973207039,0,0,0,0,0,0,0,0,0,0,-0.0407698459059161,0,0.280171646586274,0,0,0.122796532173253,0.0174610219797231,0,0,-0.16026290686942,0,0.0457954403883025,0,0,0,0,0.118002169986702,0.0913892871650765,0,0,0,0.152730147951557,0,0.17183399377442,-0.0941032104460779,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.225303466807673,0,0,0,0,0,-0.0474350349606906,0,0,0,0,0,0,0,0.0826427401823299,0.345558145431103,0,0.126028382644883,0,0,0,0,-0.0545601322464692,0,0,0.091788156915524,0,0,-0.0486629500660027,0.147212223678549,0,0.313564159522983,0.0339077475564592,0,0,0,0,0.0682519333307293,0,0
X388.HK.EQUITY,0,0.097775487547922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161198303359947,0,0,0,0.103686426029855,0,0.0552904306984231,0,0,0,0,0,0,0.110915587701193,0,0,0.0965867534093424,0,0,0,0.178396345715923,0.117171680066495,0.210265011452288,0,0,0,-0.260630615334603,0,0,0,0.302050674460138,0,0,0,0,0.0321725015836347
