,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.360913959774311,0,0.310465879232023,0,0,0,0,0,0.0477163054323047,0,0,0,0,0.0513327110262329,0,0,0,0,-0.0444477641711583,0,0,0,0,0,0,0,0.0441611459831421,0,0,0,0,0,0,0,0,0,0,0,0,0.0902033961770145,0,0,0,0.0582197756088021,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0,0
X601939.CH.EQUITY,0,0,0,0.340433006435277,0,0.0711647258581192,0,0,0,0,0,0,0.434307934679695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544535343831509,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.405655756956524,0,0,0,0,0.274328340714146,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0312150241539015,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176942292056731,0,0,0.0280969588716286,0,0,0,0.0398031691322997,0.0590614084289735,0,-0.036613212830219
X5.HK.EQUITY,0,0,0,0.00856051888587429,0,0,0,0.0085254437101966,0.203435893284383,0,0,0,0,0,0.0483631713254931,0,0,0,0.467559568694299,0.0659130393609038,0,0,0.0182543247154032,0,0,0,0,0.111528024661232,0.1159445163045,0,0,0,0,0,0,-0.144613856791477,0,0,0,0,0,0,0,0,0,0,0,0,0.073935915722025,0,0,-0.0406372509216282
X601988.CH.EQUITY,0.386373479848518,0,0,0.00302959344970092,0,0,0,0,0,0,0.0657686081163023,0,0,0,0,0,0,0,0.0148388043197679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162126831396236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330827912826859,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.337453009813103,-0.0214371801652351,0,0,0,0,0,0,0,0.474570239447009,0,0,0,0,0,0,0,0,0,0,0.0482522312500569,0,0,0,0.077204974316153,0,0,0,0,0,0.017677165724211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750633721238448,0,0,0,0.428393074995656,0,0,0,0.120446170714267,0.0536345536931502,0,0,-2.77555756156289e-17,0,0,0,0,-0.0349419746212364,0.40674239580617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.109728244387462,0,0,0,0.264402828714812,-0.176412420938262,0,0.18434791017366,-0.225258110899274,0,0,0,0,0,0,0,0,0.626417505358658,0,0,0,0,0,0,0.118877735043617,0,0,0,-0.0075356201440762,0,0,0,0,0,-1.16855507059097,0,0,0,-0.255735381309999,1.16832927258811,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.262974789298256,0,0,0,0,0,0,0,0,0,0.202570115464722,0,0,0,0,0,0,0.0966508110422476,0.015472163875608,0.111101393769867,0,0,0,0.269643603861068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236168204495691,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.441945480056338,0,0,0,0,0,0,0,0,0,0,0.157077126372526,0.14558205978207,0,0,0,0,0,0,0,0,0.115736482598593,0,0,0,0,0,0,0,0.00708488259498025,0.122401390094295,-4.33680868994202e-19,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0514990168785027,0,0,0,0,0.171396272807162,0,0,0,0,0.215451949025836,0,0,0,0,0,0,0,0.0712316418992967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361984688704737,0,0,0.135307747762449,0.00434990367613886,0.047978610297881,0,0,0
X000002.CH.EQUITY,0.195533950021201,0,0,0,0,0,0,0,0,0,0.0159220440318177,0,0,0,0,0,0,0.0497713154918168,0,0.018997300417463,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.51316427229287,0,0,0,0,0,0,0,0.20860830561226,0,0,0,0,0,0,0,-0.166722849945547,0,0.00387184979037822,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0208844935863817,0.0816279827721232,0.0670784823867413,0,0,0,0,0,0.0237902445184093,0,0.000434098623564491,0,0,0,0,0.636796082997371,0,0,0,0.0545905708145788,0,0,0,0.0678693576431328,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193174197119132,0,-0.0811719893305163
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.117214303553588,-0.00146957611494036,0,0,0,0.178179739377898,0,0,0,0,0,0,0,0.261064821521604,0,0,0,0.0393334534902073,0,0,0,0,0,0.220726610606976,0,0.100455284314991,-0.0694306086956191,0,0,0,0,0,0,0.0754759055676476,0,0,0,0,0,0.0158275236098676,0.211689663750685,0,0
