,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.038347411722746,0.536823987843665,0,0,0,0.0202379311423814,0,0,0,0.129710077384522,0,0.0891334679417811,0,0,0,0,0,0.0321681182915891,0,0,0,0,0,0.089473696685916,0,0,0,0,0,0,0,-0.0290917101367633,0,0,-0.0486056368039358,0,0,0.075300834037197,0,0,0,0,0,0,0,-0.00242473634523304,0,0,0,0.0343520032703231
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0,0
X601939.CH.EQUITY,0.153458496609385,0,0,0.61033116933312,0,0.015991467636909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134247750878311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688777161689002,0.0119215773527459
X601288.CH.EQUITY,0.0484119997383803,0.0433393284704187,0.194670797425694,0,0,0,0,0,0,0.123308236906851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168179045852489,0,0,0.207786619174786,0.116501566562727,0,0,0.010665029879436,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.272898503169736,0,0,0,0,0,0.0808082241344732,0,0.477189854024574,0.0870082182685623,0,0,0,0,0,0,0,0,0,0,0,0.31970283978271,0,0,0,0,0.133332776770524,0,0,0,0,0,0,0,0.0207307411556103,0,0,0,-0.289646607822627,-0.119886425124382,-0.134703233585438,0,0,0.106729457387839
X601988.CH.EQUITY,0.0184648363372911,0,0.04549762286612,0,0.0385358943987834,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.609694582067642,0,0,0,0,0,0,0.111857029260466,0,0,0,0,0,0,0,0,0,0.0442348075108047,0,0,0,0,0.0631579206181008,0,0,0,0,0,0.0984158220722396,0
X600036.CH.EQUITY,0,0,0,0,-0.00391908234027773,0,0,0,0.0795252202822111,0,0,4.33680868994202e-19,0,0,0,0,-0.0122667858658989,0,0.0178972052108459,0,0,0,0,0,0.614397302215341,0,0,0.0859466429802584,0.124606293907398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718944660615849,0,0.0341592043546938,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.226342773801863,0,0,0,0,0,0,0,0.202473752426419,0,0,0,0,0.0631663888259428,0,0,0.05916232717683,0,0,0,0,0,0,0,-0.044586616649068,0.0828389463124077,0,0.300595292031612,0,0.200176961923595,0,0,0,0,0,0,0,0,0,0,-0.0808181879423382,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171233528997184,0,0,0,0.11578685082959,0,0,0,0,0,0,0.260405715098097,0,0,0,0,0,0,0,0,0.228197803208786,0,0,0,0,0.0669996923608309,0,0,0,0.00600530278194085,0,-0.00595711766983494,0,0,0,0,0.202633860457266,0,0,0,0,0,0.0022820100958523,0,0,0,0.0288006244755593,0,0
X601166.CH.EQUITY,0.160720248122155,0,0.129511208881428,0,0,0,0.123903627564784,0,0,0.0412543137761454,0,0,0.0082998341401216,0.197005352026425,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.00411119592409171,0,0,0,0.0774269194603029,0,0,0,0,0,0,0.0971306276373616,0,0,0,0,0,0,0,0.0360049935819807,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0824522763552464,0,0,0,0,0,0,0,0,0,-0.153384388112871,0,0,0,0,0,0,0,0,0,0,0.156168378749635,0.280216383361893,0.201423414409806,0.207346673613711,-0.144673078817355,0.0547819626580434,0,0,0,0,0,0,0.0632059928512624,0,0,0,0,0.0863490181205606,0,0,0,0,-0.14152674144256
X11.HK.EQUITY,0,0,0,0,0.0220199111185121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120902881288839,0.394759290083184,0,0,0,0,0,0,0,0,0,0.253948043751244,0.370710222194144,0,0,0,0,0,0,0,0,0,0,0,0,0.236920555087075,0.0603137857071709,0.0763692437327589,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0258254241933113,0,0.277623180260879,0,0,-1.73472347597681e-18,0.217158625782824,0,0.0776438607725137,0,0,0,0.112528878426819,-1.38777878078145e-17,0,0.0553855182262665,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116449123165196,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.211475107536828,0,0,0,0.0947005804157735,0,0.0883642958567162,0,0,0,0,0,0,0,0,0,0.256512017883055,0,0,0,0,0.235419269087295,-0.305088357880909,0,0,0.576795311413634,0.171479398423765,0,0,0,0,0,0,0.0229634221328554,0,0,0,0,0,0,0,0,0,0.0429045418339681
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775896067009142,0.0326649336967506,0.0614328357639591,0.05630500826089,0,0.699861957776595,0,0.014003744713986,0,0,0,0.0498430657891156,0,0.0349556146125517,0,0.00432348746368412,0,0,0,0.127453806153581,0.0420474895339798,0
X2388.HK.EQUITY,0,0,0,0,0.293462925654341,-0.379594829001515,0,6.93889390390723e-18,0,0,0,0,0,0,-0.193019765203996,0,0,0.340835057721384,0,0,0,0,0,0,0,0.286380940899127,0.125200607859328,0,0,0,-0.150383740623907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881749297629334,0,0.116663830117113,0,0,0.0616487553008622
X388.HK.EQUITY,0,0,0,0,0,0,0,0.276108827273979,0,0,0,0,0,0.373204085129729,0,0,0.0381610960242603,0,0.144892823800527,0,0,0,0,0,0,0.1867696551238,0.0871335079890648,0,0,0,0.0831240100822317,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128560555503265,0,0,0,0,0
X601601.CH.EQUITY,0.100464685184447,0.0997209804437078,-6.93889390390723e-18,0,0,0,0.143514492023694,0,0,0,0,0,0,0,0,0,0,0.0419784376392231,0,0,0,0,0,0,0,0,0,0,0,0,-0.014790195633536,0,0,0,0.0915463879980828,6.93889390390723e-18,0,0.0296598562803677,0,0,0,0,0,0,0,0,0,0.258250279641273,0,0.0161370316603263,0
X267.HK.EQUITY,0,0,0,0,0.0548207657630322,0,-0.290768475088359,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.148664252775843,-0.278831535422712,0,0,0,0,0,0,0,0,0,0.105707007196421,0,0.206982598736249,0,0,0.113747071052234,0,0,0,0,0.402386443252557,0.152915960845943,0,0,0,0,0,0.514462729442401,0,0,0.0451813964877655,0,0
X688.HK.EQUITY,0,0,0.110356648744736,0,0,0,0,0,0,0.0721081146608197,0,0,-0.0461069577597071,0,-0.0791663282181985,0,0,0,0,0,0,0,0,0,0,0,0.490939167308563,0,-0.0466824394054207,0.0862437822109536,0,0,0,-0.0393415636057855,0.0615483330208767,0,0,0,0,0,0,0,0,0,0,0.183856104595638,0,0,0,0,0
