,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0783248460368813,0,0,0,0,0.203143094487424,0,0,0,0,0,0,0,0,0.0348902708804664,0,0,-0.31001539198772,0,0,0,0,0,0,0,0,0,0,-0.338111506305838,0,0,0.0836676157108516,0,0.769819597574455,-0.185234495978801,0.267426167465798,0,-3.46944695195361e-18,0,0,0,0,-0.0134452700960573,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.175347550985819,0,0,0,0,0,0,0.0627320818244495,0,0,0,0,0,0,0,0,0,0,0.144266294569463,-6.93889390390723e-18,0,0,0,0.0624745911495604,0,0,0,0,0,0,0,0.455404859369305,0,0,-0.0533178059862831,0,0.0666358304372381,0,0,0,-0.0211301319063566,0,0.0271390750365582,0,-0.0610178753591996
X601939.CH.EQUITY,0.277762839370404,0,0,0,0,0.0143214046725478,0,0,0,0.03945457900818,0,0,0,0,0,0,0,0,0,0,0,0.0907212601883017,0,0.0425321829017306,0,0,0,0,0.193912216750859,0,0,0.0864933550385871,0,0,-0.106932363595679,0,0,0,0.40329019350756,0,0,0,0,0,0,0,0,0,0,0,0.151783055832564
X601288.CH.EQUITY,0,0,0,0,0,0.0650872375479952,0,-0.182407782995095,0,-8.67361737988404e-19,0.403529387978346,0.423301514451516,0,0,0,0,0.128969412956059,0,0,0,0,0,0,0,0,0,-0.0488954066978996,0.000328784663493637,0,0,-0.486509125826378,0,0,0,0,0,0,0,0,0,0,0.0746728088672214,0,0,0,0,0.0210093712349983,0,0,0,0
X5.HK.EQUITY,-0.164872340045273,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.022982827250285,0,0,0,0,0.250131069598456,0,0.23604388363037,0,0.0912382097064936,0,0,0,0.482716955086322,0.00620120978349252,0,0,0,0,-0.252245027464847,0,0,0,0,0,0,-0.0101351398972577,0,0,0,-0.0995114492020615,0,0.191033363561924,0,0,0,-0.0866769921481393,0,-0.140531884998222,0,0
X601988.CH.EQUITY,0.187098300152736,0,0,0.564537048933574,0.0326084827033899,0,0,0,0,0,0.126114539652862,0,0.0082474894885493,0,0,0,0,0,0,0,0,0,0,0.000322958791578253,0,0,0,0.121084069000072,0,0,0,0,0,0,0,0,0,0,0.212160628489586,0,0,0,0,0,0,0,0,0,0,0,0.0916915412382663
X600036.CH.EQUITY,0,0.648108386266883,-0.00387141757899409,0,0,0,0,0,-0.212284172021253,0.600673074032307,0,0,0,0,0,0,0,0,0,0.0815519497689462,0.0172304509794793,-0.0473599908679696,0,0,0,0,0,0.0466892741374929,0,0.101926447626764,0,0,0,0,-0.0671367289990776,0,0,0,-0.117627510175667,0,0,0,0.160917425599386,0,0,0.0100732756469238,0,0,0,0,0
X1299.HK.EQUITY,0,0.0422456414090112,0,0,0.096746847514072,0,0,0,0,0,-0.109343810664446,0,-0.00827718653861789,0.127192753782899,0,0,0.21798899599192,0,0,0.0407527218720514,0,0.124438607675372,0,0,0,0.0299953333443179,0,0,0,0,0,0.221036599595823,0,0,0,0,0,0,0,-0.0778658407475306,0,0,0,0,0,0,0,0.200461440267843,0.034339536471576,0,0
X601628.CH.EQUITY,0,0.0978796196111393,0,0.0619543893665613,0,0,0,0,0,0,0,0,0,0.290718550627792,0,0,0,0,0,0,0,0.117926523704714,0,0,0,0,0,0,0,-0.0352165888062966,0,0,0,0,0,0,0.0938536759192246,0.152082600100315,0,0,0,0,0,0,0,0,0,0.0982499741478142,0,0,-0.000294083613249197
X601328.CH.EQUITY,0,0,0.0202493498174267,0,0,0,0.236438748196153,0,0,0,0,0,0.245437184625793,0,0,0,0,0,0,0,0.271117728382497,0,0,0,0,0.14797537934129,0,0,0,0,0,0,0,-0.173743010001889,0,0,0,0,0,0,0,0,0,0,0.0703364826923514,0,0,0,0,0,-0.231615157098971
