,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.0594195876405206,0,0.131877885133298,0.170356450555624,0,0.348048141526788,0,0,0,0.0023564639693111,-6.93889390390723e-18,0.133313505670576,0,0,0,0,0,0,0,0,0,0.0110428065943104,0,0.00474030472252353,0,0,0.112233528455437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.168833274003739,0,0,0,0,0,0,0,0.295345846189369,0,0,0,0,0,0,0.328782318344486,0,0,0,0.0252135459124464,0.0741106683095835,0,0,0,0,0.0767293795040344,0.0176216698217996,0,0,0,-0.0944308784032318,0,0,0,0,0,0.0661305399589311,0,0,0.0280446377691398,0,0,0,0,0,0.0330801045693707,0,0,0,0,0,-0.0131563047058555
X601939.CH.EQUITY,0.267989956745063,0,0,0,0,0,0,0,0,0,0,0,0,0.414928422082375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194535562189484,0,0.108782340610266,0,0,0.00680165061596564,0,0,0,0,0,0,0.00387889377864974,0,0,0
X601288.CH.EQUITY,0.34375965536903,0,0.0424535408052388,0,0,0.468743502306029,0,0,0,0,0,0,0,0,0.035720345161361,0,0,0,-2.77555756156289e-17,-0.0109498618359123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112864314304756,0,0,0
X5.HK.EQUITY,0,0,0,-0.00515558495335627,0,0,0,0.16884392684047,0,0.15571289703344,0,0,0.358569225339799,0,0,0,0,0,0,0,0,0.0414610584457875,0.687717474435641,-6.93889390390723e-18,0,0,0.023347909885397,0,0,0,0,0,0,0.0870183326735128,0,0,0,0,0,-0.0387550686619385,-0.253742522370894,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.13447445977187,0.0557019213411738,0,0,0,0,0,0,0.113675639714512,0,0.0704531297836767,0,0,0.115569758344863,0,0,0,0,0.0684012051335703,0,0.15839941749471,0,0,0.115054326210003,0,0,0,0,0,0.0231293148731305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110974599390609,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.197053032225869,0,0,0.229187169618895,1.38777878078145e-17,0,0,0,0.17708507180078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149006549287833,0,0.00530075179158916,0.152876065621842,0,0,0.0961322658963247,0,0,0,0,-3.46944695195361e-18,0,0,0.0374014412283254,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.146692139631276,0,0,0,0,0,0,0,0.358921164496629,0.0238534509432444,0,0,0,0,0.180206689844888,0.266883739011557,0,0,0,0,0,0,0.268727214175972,0,0,0,0,0,0,0,0.00966761297207147,0,0,0,0,0,0,0,0,0,0,0,0.0744832248498631,0,0,0
X601628.CH.EQUITY,0.306115250744378,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,-0.0171384961375717,0,0,0,0,0.0823781517715766,0,0,0,0.0730168954014885,0,0.267095191930024,0,0,0,0,0.177793416373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.267936677165409,0,0,0,0,0,0.150512469117245,0,0,0,-0.0946408043350138,0,0,0,0,0,0,0.23390451402834,0,0,0,0,0,0,0.126360702358632,0,-0.145026137314826,0,0,0,0,-0.00998997364648947,0,0,0,0.802520209631607,0,0,0,0,0,0.355589925466309,-0.22818819831695,0,0,0
